element_type,osmid,amenity,capacity,capacity:disabled,parking_space,wheelchair,geometry,capacity:parent,capacity:women,description,maxstay,parking,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,wheelchair:description,access,access:disabled,disabled,fee,nodes,building,building:levels,covered,opening_hours,supervised,surface,lit,check_date:fee,operator,park_ride,parking:orientation,name,psv,parking:disabled,fixme,parking:street_side:of,parking:street_side:of:name,traffic_sign,markings,orientation,note,survey:date,access:conditional,check_date,maxstay:conditional,parking:condition
way,1026228277,parking_space,,,,,"POLYGON ((13.4101793 52.4947548, 13.4101658 52.4947351, 13.4100978 52.4947523, 13.4101113 52.494772, 13.4101793 52.4947548))",,,,,,,,,,,,,,,,,"[9461677870, 9461677869, 9461677879, 9461677880, 9461677870]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228278,parking_space,,,,,"POLYGON ((13.4101247 52.4947917, 13.4101927 52.4947745, 13.4101793 52.4947548, 13.4101113 52.494772, 13.4101247 52.4947917))",,,,,,,,,,,,,,,,,"[9461677969, 9461677972, 9461677870, 9461677880, 9461677969]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228279,parking_space,,,,,"POLYGON ((13.4101981 52.4946344, 13.4101846 52.4946147, 13.4101733 52.4946175, 13.4101165 52.4946319, 13.4101299 52.4946516, 13.4101981 52.4946344))",,,,,,,,,,,,,,,,,"[9461677853, 9461677967, 9461677810, 9461678031, 9461677816, 9461677853]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228280,parking_space,,,,,"POLYGON ((13.4102116 52.4946541, 13.4101981 52.4946344, 13.4101299 52.4946516, 13.4101434 52.4946714, 13.4102116 52.4946541))",,,,,,,,,,,,,,,,,"[9461677854, 9461677853, 9461677816, 9461677859, 9461677854]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228281,parking_space,,,,,"POLYGON ((13.410225 52.4946739, 13.4102116 52.4946541, 13.4101434 52.4946714, 13.4101568 52.4946911, 13.410225 52.4946739))",,,,,,,,,,,,,,,,,"[9461677855, 9461677854, 9461677859, 9461677860, 9461677855]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228282,parking_space,,,,,"POLYGON ((13.4102385 52.4946936, 13.410225 52.4946739, 13.4101568 52.4946911, 13.4101703 52.4947108, 13.4102385 52.4946936))",,,,,,,,,,,,,,,,,"[9461677856, 9461677855, 9461677860, 9461677861, 9461677856]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228283,parking_space,,,,,"POLYGON ((13.4102519 52.4947133, 13.4102385 52.4946936, 13.4101703 52.4947108, 13.4101837 52.4947306, 13.4102519 52.4947133))",,,,,,,,,,,,,,,,,"[9461677857, 9461677856, 9461677861, 9461677862, 9461677857]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228284,parking_space,,,,,"POLYGON ((13.4102654 52.4947331, 13.4102519 52.4947133, 13.4101837 52.4947306, 13.4101972 52.4947503, 13.4102118 52.4947466, 13.4102654 52.4947331))",,,,,,,,,,,,,,,,,"[9461677858, 9461677857, 9461677862, 9461677864, 9461677730, 9461677858]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228285,parking_space,,,,,"POLYGON ((13.4102252 52.4947663, 13.4102788 52.4947528, 13.4102654 52.4947331, 13.4102118 52.4947466, 13.4102252 52.4947663))",,,,,,,,,,,,,,,,,"[9461677731, 9461677968, 9461677858, 9461677730, 9461677731]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228286,parking_space,,,,,"POLYGON ((13.4103522 52.494596, 13.4103389 52.4945763, 13.4102707 52.4945934, 13.410284 52.4946131, 13.4103522 52.494596))",,,,,,,,,,,,,,,,,"[9461677841, 9461678030, 9461677964, 9461677847, 9461677841]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228287,parking_space,,,,,"POLYGON ((13.4103655 52.4946157, 13.4103522 52.494596, 13.410284 52.4946131, 13.4102972 52.4946327, 13.4103655 52.4946157))",,,,,,,,,,,,,,,,,"[9461677842, 9461677841, 9461677847, 9461677848, 9461677842]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228288,parking_space,,,,,"POLYGON ((13.4103787 52.4946354, 13.4103655 52.4946157, 13.4102972 52.4946327, 13.4103105 52.4946524, 13.4103787 52.4946354))",,,,,,,,,,,,,,,,,"[9461677843, 9461677842, 9461677848, 9461677849, 9461677843]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228289,parking_space,,,,,"POLYGON ((13.410392 52.4946551, 13.4103787 52.4946354, 13.4103105 52.4946524, 13.4103238 52.4946721, 13.410392 52.4946551))",,,,,,,,,,,,,,,,,"[9461677844, 9461677843, 9461677849, 9461677850, 9461677844]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228290,parking_space,,,,,"POLYGON ((13.4104053 52.4946748, 13.410392 52.4946551, 13.4103238 52.4946721, 13.410337 52.4946918, 13.4104053 52.4946748))",,,,,,,,,,,,,,,,,"[9461677845, 9461677844, 9461677850, 9461677851, 9461677845]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228291,parking_space,,,,,"POLYGON ((13.4104185 52.4946944, 13.4104053 52.4946748, 13.410337 52.4946918, 13.4103503 52.4947115, 13.4104185 52.4946944))",,,,,,,,,,,,,,,,,"[9461677846, 9461677845, 9461677851, 9461677852, 9461677846]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228292,parking_space,,,,,"POLYGON ((13.4103636 52.4947312, 13.4104318 52.4947141, 13.4104185 52.4946944, 13.4103503 52.4947115, 13.4103636 52.4947312))",,,,,,,,,,,,,,,,,"[9461677965, 9461677966, 9461677846, 9461677852, 9461677965]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228293,parking_space,,,,,"POLYGON ((13.4104378 52.4945746, 13.4104245 52.4945549, 13.4103562 52.494572, 13.4103694 52.4945917, 13.4104378 52.4945746))",,,,,,,,,,,,,,,,,"[9461677829, 9461677961, 9461677963, 9461677835, 9461677829]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228294,parking_space,,,,,"POLYGON ((13.4104511 52.4945943, 13.4104378 52.4945746, 13.4103694 52.4945917, 13.4103827 52.4946114, 13.4104511 52.4945943))",,,,,,,,,,,,,,,,,"[9461677830, 9461677829, 9461677835, 9461677836, 9461677830]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228295,parking_space,,,,,"POLYGON ((13.4104643 52.494614, 13.4104511 52.4945943, 13.4103827 52.4946114, 13.410396 52.4946311, 13.4104643 52.494614))",,,,,,,,,,,,,,,,,"[9461677831, 9461677830, 9461677836, 9461677837, 9461677831]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228296,parking_space,,,,,"POLYGON ((13.4104776 52.4946337, 13.4104643 52.494614, 13.410396 52.4946311, 13.4104092 52.4946507, 13.4104776 52.4946337))",,,,,,,,,,,,,,,,,"[9461677832, 9461677831, 9461677837, 9461677838, 9461677832]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228297,parking_space,,,,,"POLYGON ((13.4104909 52.4946533, 13.4104776 52.4946337, 13.4104092 52.4946507, 13.4104225 52.4946704, 13.4104909 52.4946533))",,,,,,,,,,,,,,,,,"[9461677833, 9461677832, 9461677838, 9461677839, 9461677833]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228298,parking_space,,,,,"POLYGON ((13.4105041 52.494673, 13.4104909 52.4946533, 13.4104225 52.4946704, 13.4104357 52.4946901, 13.4104488 52.4946868, 13.4105041 52.494673))",,,,,,,,,,,,,,,,,"[9461677834, 9461677833, 9461677839, 9461677840, 9461677737, 9461677834]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228299,parking_space,,,,,"POLYGON ((13.410462 52.4947065, 13.4105174 52.4946927, 13.4105041 52.494673, 13.4104488 52.4946868, 13.410462 52.4947065))",,,,,,,,,,,,,,,,,"[9461677736, 9461677962, 9461677834, 9461677737, 9461677736]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228300,parking_space,,,,,"POLYGON ((13.4105889 52.4945369, 13.4105756 52.4945172, 13.4105056 52.4945347, 13.4105189 52.4945544, 13.4105889 52.4945369))",,,,,,,,,,,,,,,,,"[9461677817, 5202345152, 5202345151, 9461677823, 9461677817]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228301,parking_space,,,,,"POLYGON ((13.4106021 52.4945566, 13.4105889 52.4945369, 13.4105189 52.4945544, 13.4105321 52.494574, 13.4106021 52.4945566))",,,,,,,,,,,,,,,,,"[9461677818, 9461677817, 9461677823, 9461677824, 9461677818]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228302,parking_space,,,,,"POLYGON ((13.4106154 52.4945762, 13.4106021 52.4945566, 13.4105321 52.494574, 13.4105454 52.4945937, 13.4106154 52.4945762))",,,,,,,,,,,,,,,,,"[9461677819, 9461677818, 9461677824, 9461677825, 9461677819]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228303,parking_space,,,,,"POLYGON ((13.4106286 52.4945959, 13.4106154 52.4945762, 13.4105454 52.4945937, 13.4105586 52.4946134, 13.4106286 52.4945959))",,,,,,,,,,,,,,,,,"[9461677820, 9461677819, 9461677825, 9461677826, 9461677820]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228304,parking_space,,,,,"POLYGON ((13.4106419 52.4946156, 13.4106286 52.4945959, 13.4105586 52.4946134, 13.4105719 52.4946331, 13.4106419 52.4946156))",,,,,,,,,,,,,,,,,"[9461677821, 9461677820, 9461677826, 9461677827, 9461677821]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228305,parking_space,,,,,"POLYGON ((13.4106552 52.4946353, 13.4106419 52.4946156, 13.4105719 52.4946331, 13.4105852 52.4946528, 13.4106552 52.4946353))",,,,,,,,,,,,,,,,,"[9461677822, 9461677821, 9461677827, 9461677828, 9461677822]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228306,parking_space,,,,,"POLYGON ((13.4105984 52.4946724, 13.4106684 52.494655, 13.4106552 52.4946353, 13.4105852 52.4946528, 13.4105984 52.4946724))",,,,,,,,,,,,,,,,,"[9461677959, 9461677960, 9461677822, 9461677828, 9461677959]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228307,parking_space,,,,,"POLYGON ((13.4107199 52.4947314, 13.4107066 52.4947116, 13.4106395 52.4947284, 13.4106528 52.4947481, 13.4107199 52.4947314))",,,,,,,,,,,,,,,,,"[9461677897, 5202345154, 9461677984, 9461677901, 9461677897]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228308,parking_space,,,,,"POLYGON ((13.4107332 52.4947511, 13.4107199 52.4947314, 13.4106528 52.4947481, 13.4106661 52.4947679, 13.4107332 52.4947511))",,,,,,,,,,,,,,,,,"[9461677898, 9461677897, 9461677901, 9461677902, 9461677898]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228309,parking_space,,,,,"POLYGON ((13.4107465 52.4947708, 13.4107332 52.4947511, 13.4106661 52.4947679, 13.4106794 52.4947876, 13.4107465 52.4947708))",,,,,,,,,,,,,,,,,"[9461677899, 9461677898, 9461677902, 9461677903, 9461677899]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228310,parking_space,,,,,"POLYGON ((13.4107598 52.4947905, 13.4107465 52.4947708, 13.4106794 52.4947876, 13.4106927 52.4948073, 13.4107598 52.4947905))",,,,,,,,,,,,,,,,,"[9461677900, 9461677899, 9461677903, 9461677904, 9461677900]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228311,parking_space,,,,,"POLYGON ((13.410706 52.494827, 13.4107731 52.4948103, 13.4107598 52.4947905, 13.4106927 52.4948073, 13.410706 52.494827))",,,,,,,,,,,,,,,,,"[9461677983, 2187485860, 9461677900, 9461677904, 9461677983]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228312,parking_space,,,,,"POLYGON ((13.4105686 52.4947692, 13.4105553 52.4947494, 13.4105004 52.4947631, 13.4105138 52.4947829, 13.4105686 52.4947692))",,,,,,,,,,,,,,,,,"[9461677905, 9461677985, 9461677734, 9461677735, 9461677905]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228313,parking_space,,,,,"POLYGON ((13.4105819 52.4947889, 13.4105686 52.4947692, 13.4105138 52.4947829, 13.4105005 52.4947862, 13.4105138 52.4948059, 13.4105819 52.4947889))",,,,,,,,,,,,,,,,,"[9461677906, 9461677905, 9461677735, 9461677909, 9461677910, 9461677906]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228314,parking_space,,,,,"POLYGON ((13.4105952 52.4948086, 13.4105819 52.4947889, 13.4105138 52.4948059, 13.4105271 52.4948256, 13.4105952 52.4948086))",,,,,,,,,,,,,,,,,"[9461677907, 9461677906, 9461677910, 9461677911, 9461677907]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228315,parking_space,,,,,"POLYGON ((13.4106085 52.4948283, 13.4105952 52.4948086, 13.4105271 52.4948256, 13.4105404 52.4948454, 13.4106085 52.4948283))",,,,,,,,,,,,,,,,,"[9461677908, 9461677907, 9461677911, 9461677912, 9461677908]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228316,parking_space,,,,,"POLYGON ((13.4106218 52.4948481, 13.4106085 52.4948283, 13.4105404 52.4948454, 13.4105537 52.4948651, 13.4106218 52.4948481))",,,,,,,,,,,,,,,,,"[9461677986, 9461677908, 9461677912, 9461677987, 9461677986]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228317,parking_space,,,,,"POLYGON ((13.4104833 52.4947905, 13.41047 52.4947708, 13.4104018 52.4947878, 13.4104151 52.4948076, 13.4104833 52.4947905))",,,,,,,,,,,,,,,,,"[9461677913, 9461678028, 9461677988, 9461677917, 9461677913]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228318,parking_space,,,,,"POLYGON ((13.4104966 52.4948103, 13.4104833 52.4947905, 13.4104151 52.4948076, 13.4104284 52.4948273, 13.4104966 52.4948103))",,,,,,,,,,,,,,,,,"[9461677914, 9461677913, 9461677917, 9461677918, 9461677914]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228319,parking_space,,,,,"POLYGON ((13.4105099 52.49483, 13.4104966 52.4948103, 13.4104284 52.4948273, 13.4104417 52.494847, 13.4105099 52.49483))",,,,,,,,,,,,,,,,,"[9461677915, 9461677914, 9461677918, 9461677919, 9461677915]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228320,parking_space,,,,,"POLYGON ((13.410455 52.4948668, 13.4105232 52.4948497, 13.4105099 52.49483, 13.4104417 52.494847, 13.410455 52.4948668))",,,,,,,,,,,,,,,,,"[9461677920, 9461677916, 9461677915, 9461677919, 9461677920]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228321,parking_space,,,,,"POLYGON ((13.4104683 52.4948865, 13.4105365 52.4948695, 13.4105232 52.4948497, 13.410455 52.4948668, 13.4104683 52.4948865))",,,,,,,,,,,,,,,,,"[9461677989, 9461678029, 9461677916, 9461677920, 9461677989]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228322,parking_space,,,,,"POLYGON ((13.4103305 52.4948292, 13.410317 52.4948094, 13.4102637 52.4948229, 13.4102772 52.4948426, 13.4103305 52.4948292))",,,,,,,,,,,,,,,,,"[9461677921, 9461677997, 9461677732, 9461677733, 9461677921]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228323,parking_space,,,,,"POLYGON ((13.4103439 52.4948489, 13.4103305 52.4948292, 13.4102772 52.4948426, 13.4102626 52.4948463, 13.4102761 52.494866, 13.4103439 52.4948489))",,,,,,,,,,,,,,,,,"[9461677922, 9461677921, 9461677733, 9461677925, 9461677926, 9461677922]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228324,parking_space,,,,,"POLYGON ((13.4103574 52.4948687, 13.4103439 52.4948489, 13.4102761 52.494866, 13.4102896 52.4948858, 13.4103574 52.4948687))",,,,,,,,,,,,,,,,,"[9461677923, 9461677922, 9461677926, 9461677927, 9461677923]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228325,parking_space,,,,,"POLYGON ((13.4103708 52.4948884, 13.4103574 52.4948687, 13.4102896 52.4948858, 13.410303 52.4949055, 13.4103708 52.4948884))",,,,,,,,,,,,,,,,,"[9461677924, 9461677923, 9461677927, 9461677928, 9461677924]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228326,parking_space,,,,,"POLYGON ((13.4103165 52.4949253, 13.4103843 52.4949082, 13.4103708 52.4948884, 13.410303 52.4949055, 13.4103165 52.4949253))",,,,,,,,,,,,,,,,,"[9461677999, 9461677998, 9461677924, 9461677928, 9461677999]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228327,parking_space,,,,,"POLYGON ((13.4101631 52.4948483, 13.4101765 52.494868, 13.4102447 52.4948508, 13.4102313 52.4948311, 13.4101631 52.4948483))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677994, 9461677933, 9461677929, 9461678027, 9461677994]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228328,parking_space,,,,,"POLYGON ((13.4101765 52.494868, 13.41019 52.4948878, 13.4102582 52.4948706, 13.4102447 52.4948508, 13.4101765 52.494868))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677933, 9461677934, 9461677930, 9461677929, 9461677933]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228329,parking_space,,,,,"POLYGON ((13.41019 52.4948878, 13.4102035 52.4949076, 13.4102717 52.4948903, 13.4102582 52.4948706, 13.41019 52.4948878))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677934, 9461677935, 9461677931, 9461677930, 9461677934]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228330,parking_space,,,,,"POLYGON ((13.4102035 52.4949076, 13.4102169 52.4949273, 13.4102851 52.4949101, 13.4102717 52.4948903, 13.4102035 52.4949076))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677935, 9461677936, 9461677932, 9461677931, 9461677935]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228331,parking_space,,,,,"POLYGON ((13.4102304 52.4949471, 13.4102986 52.4949298, 13.4102851 52.4949101, 13.4102169 52.4949273, 13.4102304 52.4949471))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677995, 9461677996, 9461677932, 9461677936, 9461677995]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228332,parking_space,,,,,"POLYGON ((13.4100923 52.4948896, 13.410079 52.4948697, 13.4100241 52.4948834, 13.4100375 52.4949032, 13.4100923 52.4948896))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677944, 9461677992, 9461677726, 9461677727, 9461677944]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228333,parking_space,,,,,"POLYGON ((13.4101056 52.4949094, 13.4100923 52.4948896, 13.4100375 52.4949032, 13.4100237 52.4949067, 13.410037 52.4949265, 13.4101056 52.4949094))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677943, 9461677944, 9461677727, 9461677937, 9461677938, 9461677943]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228334,parking_space,,,,,"POLYGON ((13.410119 52.4949293, 13.4101056 52.4949094, 13.410037 52.4949265, 13.4100504 52.4949464, 13.410119 52.4949293))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677942, 9461677943, 9461677938, 9461677939, 9461677942]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228335,parking_space,,,,,"POLYGON ((13.4101323 52.4949491, 13.410119 52.4949293, 13.4100504 52.4949464, 13.4100637 52.4949662, 13.4101323 52.4949491))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461677941, 9461677942, 9461677939, 9461677940, 9461677941]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228336,parking_space,,,,,"POLYGON ((13.4100771 52.4949861, 13.4101457 52.494969, 13.4101323 52.4949491, 13.4100637 52.4949662, 13.4100771 52.4949861))",,,für Vivantes-Mitarbeiter,,,,,,,,,,private,,,,"[9461678032, 9461677993, 9461677941, 9461677940, 9461678032]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228337,parking_space,,,,,"POLYGON ((13.4100061 52.4949111, 13.409993 52.4948912, 13.4099246 52.4949083, 13.409938 52.4949281, 13.4100061 52.4949111))",,,,,,,,,,,,,,,,,"[9461677947, 9461678026, 9461677990, 9461677949, 9461677947]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228338,parking_space,,,,,"POLYGON ((13.4100192 52.494931, 13.4100061 52.4949111, 13.409938 52.4949281, 13.4099513 52.494948, 13.4100192 52.494931))",,,,,,,,,,,,,,,,,"[9461677948, 9461677947, 9461677949, 9461677950, 9461677948]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228339,parking_space,,,,,"POLYGON ((13.4100327 52.4949509, 13.4100192 52.494931, 13.4099513 52.494948, 13.4099647 52.4949678, 13.4100327 52.4949509))",,,,,,,,,,,,,,,,,"[9461677945, 9461677948, 9461677950, 9461677951, 9461677945]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228340,parking_space,,,,,"POLYGON ((13.4100462 52.4949707, 13.4100327 52.4949509, 13.4099647 52.4949678, 13.409978 52.4949877, 13.4100462 52.4949707))",,,,,,,,,,,,,,,,,"[9461677946, 9461677945, 9461677951, 9461677952, 9461677946]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1026228341,parking_space,,,,,"POLYGON ((13.4099914 52.4950075, 13.4100597 52.4949905, 13.4100462 52.4949707, 13.409978 52.4949877, 13.4099914 52.4950075))",,,,,,,,,,,,,,,,,"[9461677991, 9461678033, 9461677946, 9461677952, 9461677991]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1037515827,parking_space,3,,disabled,,"POLYGON ((13.1244754 52.4282148, 13.1248258 52.428214, 13.1248255 52.4281661, 13.124475 52.428167, 13.1244754 52.4282148))",,,,,,,,,,,,,permit,,,no,"[9557547671, 9557547670, 9557547669, 9557547668, 9557547671]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1040532639,parking_space,1,,disabled,,"POLYGON ((13.3769278 52.5210462, 13.3769589 52.5210504, 13.3769768 52.5210012, 13.3769456 52.520997, 13.3769278 52.5210462))",,,,,,,,,,,,,,,,,"[9580704733, 9580704734, 9580704735, 9580704736, 9580704733]",,,,,,asphalt,,,,,,,,,,,,,,,,,,,,
way,1049088000,parking_space,,,,,"POLYGON ((13.3683141 52.4705391, 13.3682773 52.4705402, 13.3682817 52.4705779, 13.3683184 52.4705767, 13.3683141 52.4705391))",,,,,,,,,,,,,,,,,"[9641210115, 9641227420, 9641227453, 9641210114, 9641210115]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088001,parking_space,,,,,"POLYGON ((13.368351 52.470538, 13.3683141 52.4705391, 13.3683184 52.4705767, 13.3683552 52.4705756, 13.368351 52.470538))",,,,,,,,,,,,,,,,,"[9641227217, 9641210115, 9641210114, 9641210116, 9641227217]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088002,parking_space,,,,,"POLYGON ((13.3683879 52.470537, 13.368351 52.470538, 13.3683552 52.4705756, 13.368392 52.4705744, 13.3683879 52.470537))",,,,,,,,,,,,,,,,,"[9641227219, 9641227217, 9641210116, 9641227218, 9641227219]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088003,parking_space,,,,,"POLYGON ((13.3684248 52.4705359, 13.3683879 52.470537, 13.368392 52.4705744, 13.3684288 52.4705733, 13.3684248 52.4705359))",,,,,,,,,,,,,,,,,"[9641227221, 9641227219, 9641227218, 9641227220, 9641227221]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088004,parking_space,,,,,"POLYGON ((13.3684617 52.4705348, 13.3684248 52.4705359, 13.3684288 52.4705733, 13.3684656 52.4705721, 13.3684617 52.4705348))",,,,,,,,,,,,,,,,,"[9641227223, 9641227221, 9641227220, 9641227222, 9641227223]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088005,parking_space,,,,,"POLYGON ((13.3684986 52.4705337, 13.3684617 52.4705348, 13.3684656 52.4705721, 13.3685024 52.470571, 13.3684986 52.4705337))",,,,,,,,,,,,,,,,,"[9641227225, 9641227223, 9641227222, 9641227224, 9641227225]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088006,parking_space,,,,,"POLYGON ((13.3685355 52.4705327, 13.3684986 52.4705337, 13.3685024 52.470571, 13.3685392 52.4705698, 13.3685355 52.4705327))",,,,,,,,,,,,,,,,,"[9641227227, 9641227225, 9641227224, 9641227226, 9641227227]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088007,parking_space,,,,,"POLYGON ((13.3685724 52.4705316, 13.3685355 52.4705327, 13.3685392 52.4705698, 13.368576 52.4705686, 13.3685724 52.4705316))",,,,,,,,,,,,,,,,,"[9641227229, 9641227227, 9641227226, 9641227228, 9641227229]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088008,parking_space,,,,,"POLYGON ((13.3686093 52.4705305, 13.3685724 52.4705316, 13.368576 52.4705686, 13.3686128 52.4705675, 13.3686093 52.4705305))",,,,,,,,,,,,,,,,,"[9641227231, 9641227229, 9641227228, 9641227230, 9641227231]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088009,parking_space,,,,,"POLYGON ((13.3686462 52.4705294, 13.3686093 52.4705305, 13.3686128 52.4705675, 13.3686496 52.4705663, 13.3686462 52.4705294))",,,,,,,,,,,,,,,,,"[9641227233, 9641227231, 9641227230, 9641227232, 9641227233]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088010,parking_space,,,,,"POLYGON ((13.3686831 52.4705283, 13.3686462 52.4705294, 13.3686496 52.4705663, 13.3686864 52.4705652, 13.3686831 52.4705283))",,,,,,,,,,,,,,,,,"[9641227235, 9641227233, 9641227232, 9641227234, 9641227235]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088011,parking_space,,,,,"POLYGON ((13.3687199 52.4705273, 13.3686831 52.4705283, 13.3686864 52.4705652, 13.3687232 52.470564, 13.3687199 52.4705273))",,,,,,,,,,,,,,,,,"[9641227237, 9641227235, 9641227234, 9641227236, 9641227237]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088012,parking_space,,,,,"POLYGON ((13.3687568 52.4705262, 13.3687199 52.4705273, 13.3687232 52.470564, 13.36876 52.4705629, 13.3687568 52.4705262))",,,,,,,,,,,,,,,,,"[9641227239, 9641227237, 9641227236, 9641227238, 9641227239]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088013,parking_space,,,,,"POLYGON ((13.3687937 52.4705251, 13.3687568 52.4705262, 13.36876 52.4705629, 13.3687968 52.4705617, 13.3687937 52.4705251))",,,,,,,,,,,,,,,,,"[9641227435, 9641227239, 9641227238, 9641227430, 9641227435]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088014,parking_space,,,,,"POLYGON ((13.3688767 52.470559, 13.3689168 52.4705578, 13.3689137 52.4705216, 13.3688737 52.4705227, 13.3688767 52.470559))",,,,,,,,,,,,,,,,,"[9641227241, 9641227428, 9641227440, 9641227240, 9641227241]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049088015,parking_space,,,,,"POLYGON ((13.3688367 52.4705603, 13.3688767 52.470559, 13.3688737 52.4705227, 13.3688336 52.4705239, 13.3688367 52.4705603))",,,,,,,,,,,,,,,,,"[9641227432, 9641227241, 9641227240, 9641227436, 9641227432]",,,,,,,,,,,,,,,,,,,,,,,,,,
