element_type,osmid,amenity,capacity,capacity:disabled,geometry,fee,parking,wheelchair,parking_space,access,access:disabled,parking:disabled,description,capacity:charging,operator,start_date,motorcar,traffic_sign,nodes,addr:city,addr:postcode,addr:street,park_ride,supervised,emergency,covered,name,capacity:electric,surface,addr:housenumber,car_sharing,note,source,fixme,opening_hours,source:geometry,image,wikimedia_commons,capacity:parent,disabled,maxstay,ref,fee:conditional
way,1080791932,parking_space,,,"POLYGON ((9.1116573 48.8019084, 9.1117193 48.8018745, 9.1116807 48.8018438, 9.1116186 48.8018777, 9.1116573 48.8019084))",,,,disabled,,,,,,,,,,"[9906234521, 9906234522, 9862769892, 9862769893, 9906234521]",,,,,,,,,,,,,,,,,,,,,,,,
way,1082392216,parking_space,2,,"POLYGON ((9.1380704 48.7278479, 9.1381458 48.7278448, 9.138141 48.7277941, 9.1380656 48.7277972, 9.1380704 48.7278479))",,surface,,parent,customers,,,,,,,,,"[9919858106, 9919858105, 9919858104, 9919858103, 9919858106]",,,,,,,,Lidl,,,,,,,,,,,,2,,,,
way,1082392217,parking_space,2,2,"POLYGON ((9.1383549 48.7278845, 9.1383505 48.7278392, 9.1384368 48.7278352, 9.1384399 48.7278792, 9.1383549 48.7278845))",,surface,,disabled,customers,,,,,,,,,"[9919858109, 9919858108, 9919858107, 2376435297, 9919858109]",,,,,,,,Lidl,,,,,,,,,,,,,,,,
way,1099705548,parking_space,,,"POLYGON ((9.1681453 48.7656502, 9.1681128 48.7656616, 9.1681416 48.7656972, 9.168174 48.7656858, 9.1681453 48.7656502))",no,surface,,charging,,,,,,,,,,"[10067278781, 10946624493, 10946624492, 10067278780, 10067278781]",,,,,,,,,,,,,,,,,,,,,,,,
way,1138605723,parking_space,3,3,"POLYGON ((9.1826427 48.7900307, 9.1826863 48.790029, 9.1826981 48.7901561, 9.1826545 48.7901579, 9.1826427 48.7900307))",,surface,,disabled,,,,,,,,,,"[10613682042, 10613682041, 10613682040, 10613682039, 10613682042]",,,,,,,,,,,,,,,,,,,,,designated,,,
way,1159691534,parking_space,1,,"POLYGON ((9.1105435 48.7299899, 9.110543 48.729965, 9.1104784 48.7299655, 9.1104789 48.7299905, 9.1105435 48.7299899))",,surface,,,,,,,,,,,,"[10784649724, 10784649723, 10784649726, 10784649732, 10784649724]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691535,parking_space,1,,"POLYGON ((9.1104794 48.7300173, 9.110544 48.7300167, 9.1105435 48.7299899, 9.1104789 48.7299905, 9.1104794 48.7300173))",,surface,,,,,,,,,,,,"[10784649731, 10784649725, 10784649724, 10784649732, 10784649731]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691536,parking_space,1,,"POLYGON ((9.1104104 48.7299911, 9.1104099 48.7299661, 9.1104784 48.7299655, 9.1104789 48.7299905, 9.1104104 48.7299911))",,surface,,,,,,,,,,,,"[8922119964, 10784649727, 10784649726, 10784649732, 8922119964]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691537,parking_space,1,,"POLYGON ((9.1106915 48.7299891, 9.110691 48.7299637, 9.1106246 48.7299643, 9.1106251 48.7299897, 9.1106915 48.7299891))",,surface,,,,,,,,,,,,"[10784649729, 5648873604, 10784649728, 8922119963, 10784649729]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691538,parking_space,1,1,"POLYGON ((9.1106257 48.730016, 9.1106251 48.7299897, 9.1106915 48.7299891, 9.110692 48.7300154, 9.1106257 48.730016))",,surface,,disabled,,,,,,,,,,"[10784649730, 8922119963, 10784649729, 5648873605, 10784649730]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691539,parking_space,1,1,"POLYGON ((9.1104109 48.7300178, 9.1104104 48.7299911, 9.1104789 48.7299905, 9.1104794 48.7300173, 9.1104109 48.7300178))",,surface,,disabled,,,,,,,,,,"[10784649733, 8922119964, 10784649732, 10784649731, 10784649733]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691540,parking_space,1,,"POLYGON ((9.1102485 48.7299925, 9.110248 48.7299675, 9.1103157 48.7299669, 9.1103162 48.7299919, 9.1102485 48.7299925))",,surface,,,,,,,,,,,,"[10784649735, 5648873603, 10784649734, 10784649737, 10784649735]",,,,,,,,,,,,,,,,,,,,,,,,
way,1159691541,parking_space,1,,"POLYGON ((9.110249 48.7300192, 9.1102485 48.7299925, 9.1103162 48.7299919, 9.1103167 48.7300187, 9.110249 48.7300192))",,surface,,,,,,,,,,,,"[5648873606, 10784649735, 10784649737, 10784649736, 5648873606]",,,,,,,,,,,,,,,,,,,,,,,,
way,1178354462,parking_space,,,"POLYGON ((9.1680453 48.7650248, 9.1680745 48.7650217, 9.1680877 48.7650757, 9.1680585 48.7650788, 9.1680453 48.7650248))",,surface,,disabled,,,,,,,,,,"[10946624473, 10946624472, 10946624471, 10946624470, 10946624473]",,,,,,,,,,,,,,,,,,,,,,,,
way,1178354464,parking_space,,,"POLYGON ((9.1680223 48.7652163, 9.1680546 48.7652127, 9.1680421 48.7651644, 9.1680098 48.765168, 9.1680223 48.7652163))",,surface,,normal,customers,,,,,Denns BioMarkt,,,,"[10946624475, 10946624482, 10946624481, 10946624474, 10946624475]",,,,,,,,,,,,,,,,,,,,,,45 minutes,1,
way,1178354465,parking_space,,,"POLYGON ((9.1679899 48.76522, 9.1680223 48.7652163, 9.1680098 48.765168, 9.1679774 48.7651717, 9.1679899 48.76522))",,surface,,normal,customers,,,,,Denns BioMarkt,,,,"[10946624477, 10946624475, 10946624474, 10946624476, 10946624477]",,,,,,,,,,,,,,,,,,,,,,45 minutes,2,
way,1178354466,parking_space,,,"POLYGON ((9.1679576 48.7652236, 9.1679899 48.76522, 9.1679774 48.7651717, 9.1679451 48.7651753, 9.1679576 48.7652236))",,surface,,normal,customers,,,,,Denns BioMarkt,,,,"[10946624479, 10946624477, 10946624476, 10946624478, 10946624479]",,,,,,,,,,,,,,,,,,,,,,45 minutes,3,
way,1178354467,parking_space,,,"POLYGON ((9.1679253 48.7652272, 9.1679576 48.7652236, 9.1679451 48.7651753, 9.1679128 48.7651789, 9.1679253 48.7652272))",,surface,,normal,customers,,,,,Denns BioMarkt,,,,"[10946624483, 10946624479, 10946624478, 10946624480, 10946624483]",,,,,,,,,,,,,,,,,,,,,,45 minutes,4,
way,1178354469,parking_space,,,"POLYGON ((9.1680162 48.7656955, 9.167984 48.7657067, 9.1680128 48.7657423, 9.1680449 48.7657311, 9.1680162 48.7656955))",,surface,,normal,,,,,,,,,,"[10946624487, 10946624491, 10946624490, 10946624486, 10946624487]",,,,,,,,,,,,,,,,,,,,,,,,yes @ (Mo-Sa 08:00-22:00)
way,1178354470,parking_space,,,"POLYGON ((9.1680483 48.7656842, 9.1680162 48.7656955, 9.1680449 48.7657311, 9.168077 48.7657198, 9.1680483 48.7656842))",,surface,,normal,,,,,,,,,,"[10946624489, 10946624487, 10946624486, 10946624488, 10946624489]",,,,,,,,,,,,,,,,,,,,,,,,yes @ (Mo-Sa 08:00-22:00)
way,1178354471,parking_space,,,"POLYGON ((9.1680804 48.7656729, 9.1680483 48.7656842, 9.168077 48.7657198, 9.1681091 48.7657085, 9.1680804 48.7656729))",,surface,,normal,,,,,,,,,,"[10067278782, 10946624489, 10946624488, 10067278783, 10067278782]",,,,,,,,,,,,,,,,,,,,,,,,yes @ (Mo-Sa 08:00-22:00)
way,1178354472,parking_space,,,"POLYGON ((9.1681128 48.7656616, 9.1680804 48.7656729, 9.1681091 48.7657085, 9.1681416 48.7656972, 9.1681128 48.7656616))",no,surface,,charging,,,,,,,,,,"[10946624493, 10067278782, 10067278783, 10946624492, 10946624493]",,,,,,,,,,,,,,,,,,,,,,,,
way,1178609320,parking_space,1,1,"POLYGON ((9.167735 48.7647056, 9.1677582 48.7646897, 9.1678101 48.7647228, 9.167787 48.7647386, 9.167735 48.7647056))",,surface,,disabled,,,,,,,,,,"[10949234336, 10949234335, 10949234334, 10949234333, 10949234336]",,,,,,,,,,,,,,,,,,,,,,,,
