element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,entrance,geometry,source,access,building,name,description,note,operator,website,wheelchair,check_date,url,nodes,building:levels,roof:levels,roof:shape,building:colour,building:material,roof:colour,roof:material,roof:orientation,service,was:amenity,was:cuisine,was:name,was:website,building:levels:underground,fixme,reg_name,start_date,source:roof:shape,name:wikipedia,height,name:building,phone,source:addr,nohousenumber,owner,wikidata,ele,roof:height,building:part,operator:url,proposed:name,start_date:construction,proposed:roof:shape,construction,building:parts,architect,building:name,building:min_level,ways,type
way,887901037,,,,,,,,"POLYGON ((9.1149375 48.7297098, 9.1155018 48.729709, 9.1155018 48.7295994, 9.1149733 48.7295988, 9.1149743 48.7296478, 9.1149291 48.7296486, 9.1149375 48.7297098))",,,residential,,,,,,,,,"[3792172192, 8255177200, 8255177201, 8255177202, 8255177203, 8255177204, 3792172192]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,887901038,,,,,,,,"POLYGON ((9.1149834 48.7295163, 9.1155078 48.7295167, 9.115508 48.729406, 9.1154201 48.7294059, 9.1154201 48.7294219, 9.1153237 48.7294218, 9.1153237 48.7294055, 9.1151644 48.7294053, 9.1151644 48.7294249, 9.1151004 48.7294248, 9.1151004 48.729405, 9.1150431 48.7294049, 9.115043 48.7294244, 9.1149704 48.7294243, 9.1149834 48.7295163))",,,residential,,,,,,,,,"[8255177205, 8255177206, 8255177207, 8255177208, 8255177209, 8255177210, 8255177211, 8255177212, 8255177213, 8255177214, 8255177215, 8255177216, 8255237617, 8255237618, 8255177205]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,887983910,Stuttgart,DE,1,70567,Hirschguldenweg,,,"POLYGON ((9.1524731 48.7255717, 9.1526467 48.725439, 9.1527733 48.7255077, 9.1526017 48.7256412, 9.1524731 48.7255717))",,,residential,,,,,,,,,"[8255888710, 8255888711, 8255888712, 8255888713, 8255888710]",,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,887983911,Stuttgart,DE,3,70567,Hirschguldenweg,,,"POLYGON ((9.1526937 48.7256411, 9.1528264 48.7257183, 9.1529341 48.7256377, 9.1528014 48.7255605, 9.1526937 48.7256411))",,,residential,,,,,,,,,"[8255888714, 8255888715, 8255888716, 8255890417, 8255888714]",,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,897300405,Stuttgart,DE,102,70376,Auerbachstraße,Bad Cannstatt,,"POLYGON ((9.1844779 48.814461, 9.1844107 48.8144166, 9.1844239 48.8144079, 9.1844572 48.8143861, 9.1844794 48.8144008, 9.184564 48.8143453, 9.1843564 48.8142079, 9.1841766 48.8143257, 9.1842983 48.8144062, 9.1842829 48.8144162, 9.1842769 48.8144122, 9.1842186 48.8144504, 9.1843557 48.8145411, 9.1844779 48.814461))",,,residential,Personalwohngebäude,,,,,,,,"[1073573291, 1073573024, 2055154808, 1073573240, 1073572956, 1073573207, 1073572891, 1073573157, 1073573256, 8340003885, 8340003886, 1073572961, 8340003884, 1073573291]",9,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,902095117,Stuttgart,,47,70597,Jahnstraße,,,"POLYGON ((9.1769526 48.7513433, 9.1768995 48.7512298, 9.1766636 48.7512778, 9.1767166 48.7513913, 9.1769526 48.7513433))",,,residential,,,,,,,,,"[8379294488, 8379294489, 8379294490, 8379294491, 8379294488]",3,1,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,902095118,Stuttgart,,45,70597,Jahnstraße,,,"POLYGON ((9.1768722 48.7511913, 9.1767874 48.7510095, 9.1767462 48.751019, 9.1767406 48.7510116, 9.1767295 48.7510041, 9.1767141 48.7509997, 9.1766977 48.7509992, 9.1766826 48.751, 9.1766698 48.7510032, 9.1766609 48.7510073, 9.1766532 48.7510128, 9.1766482 48.7510213, 9.1766471 48.7510297, 9.1766492 48.7510376, 9.1766122 48.7510454, 9.1766975 48.7512261, 9.1768722 48.7511913))",,,residential,,,,,,,,,"[8379294492, 8379294493, 8379294494, 8379294498, 8379294506, 8379294502, 8379294505, 8379294500, 8379294504, 8379294507, 8379294501, 8379294503, 8379294499, 8379294495, 8379294496, 8379294497, 8379294492]",3,1,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,904755590,Stuttgart,,5,70565,Miraweg,,,"POLYGON ((9.1077865 48.7208175, 9.1079853 48.7208305, 9.1080038 48.7207073, 9.107805 48.7206943, 9.1077865 48.7208175))",,,residential,,,,,,,,,"[8402373557, 8402373558, 8402373559, 8402373560, 8402373557]",2,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,923439529,Stuttgart,DE,26,,Karlsbader Straße,,,"POLYGON ((9.2266529 48.8016993, 9.2266184 48.801779, 9.2264851 48.8017539, 9.226487 48.8017496, 9.22647 48.8017464, 9.2264834 48.8017155, 9.2265004 48.8017187, 9.2265197 48.8016742, 9.2266529 48.8016993))",,,residential,,,,,,,,,"[8572280308, 1248453854, 1248453897, 8572280317, 8572280311, 8572280310, 8572280316, 8572280309, 8572280308]",3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,949510975,Stuttgart,DE,24,70563,Robert-Leicht-Straße,,,"POLYGON ((9.1086882 48.7329683, 9.1087218 48.7328852, 9.1086309 48.7328692, 9.1085973 48.7329523, 9.1086882 48.7329683))",,,residential,,,,,,limited,,,"[8790292441, 8790292440, 544103213, 544103210, 8790292441]",2,2,gabled,,,,,,repair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954020795,,,,,,,,"POLYGON ((9.1900924 48.832819, 9.1901831 48.8325572, 9.1903886 48.832588, 9.1902979 48.8328499, 9.1900924 48.832819))",,,residential,,,,,,,,,"[8829916627, 8829916631, 8829916630, 8829916628, 8829916627]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954020796,Stuttgart,DE,19,70437,Prevorster Straße,,,"POLYGON ((9.1902979 48.8328499, 9.1902072 48.8331117, 9.1900017 48.8330809, 9.1900924 48.832819, 9.1902979 48.8328499))",,,residential,,,,,,,,,"[8829916628, 8829916629, 8829916632, 8829916627, 8829916628]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954020797,Stuttgart,DE,42,70437,Fleiner Straße,,,"POLYGON ((9.1899325 48.8333015, 9.1899698 48.8331624, 9.190333 48.8332046, 9.1903264 48.8332295, 9.1903702 48.8332346, 9.1903415 48.8333415, 9.1902798 48.8333344, 9.1902779 48.8333416, 9.1899325 48.8333015))",,private,residential,,,,,,,,,"[8829916636, 8829916635, 8829916634, 9743540307, 9743540308, 9743540309, 9743540310, 8829916633, 8829916636]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598176,Stuttgart,,17,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1611462 48.8437038, 9.1612261 48.8436969, 9.1612431 48.8437809, 9.1611631 48.8437879, 9.1611462 48.8437038))",Stuttgart Luftbild 21,,residential,,,"Neubau, Lage angenähert",,,,,,"[9010794747, 9010794745, 9010794744, 9010794743, 9010794747]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598177,Stuttgart,,15,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1610663 48.8437108, 9.1611462 48.8437038, 9.1611631 48.8437879, 9.1610832 48.8437949, 9.1610663 48.8437108))",Stuttgart Luftbild 21,,residential,,,"Neubau, Lage angenähert",,,,,,"[9010794748, 9010794747, 9010794743, 9010794746, 9010794748]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598178,Stuttgart,,13,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1609864 48.8437178, 9.1610663 48.8437108, 9.1610832 48.8437949, 9.1610033 48.8438018, 9.1609864 48.8437178))",Stuttgart Luftbild 21,,residential,,,"Neubau, Lage angenähert",,,,,,"[9010794750, 9010794748, 9010794746, 9010794749, 9010794750]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598179,Stuttgart,,2,70439,Marianne-Ehrmann-Straße,,,"POLYGON ((9.1610619 48.844124, 9.1610384 48.8439861, 9.161228 48.8439721, 9.1612516 48.84411, 9.1610619 48.844124))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794754, 9010794753, 9010794752, 9010794751, 9010794754]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598180,Stuttgart,,18,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1617295 48.8440055, 9.1617115 48.8439184, 9.1618824 48.8439031, 9.1619004 48.8439902, 9.1617295 48.8440055))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794758, 9010794757, 9010794756, 9010794755, 9010794758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598183,Stuttgart,,30,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1627546 48.8439178, 9.1627369 48.8438309, 9.1628803 48.8438183, 9.1628979 48.8439052, 9.1627546 48.8439178))",,,residential,,,"Neubau, Lage angenähert",,,,,,"[9010794768, 9010794767, 9010794766, 9010794765, 9010794768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598184,Stuttgart,,28,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1625115 48.8438491, 9.1626111 48.8438404, 9.1626283 48.8439263, 9.1625287 48.8439349, 9.1625115 48.8438491))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794773, 9010794770, 9010794769, 9010794772, 9010794773]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598185,Stuttgart,,1,70439,Tony-Schumacher-Straße,,,"POLYGON ((9.162412 48.8438577, 9.1625115 48.8438491, 9.1625287 48.8439349, 9.1624292 48.8439435, 9.162412 48.8438577))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794774, 9010794773, 9010794772, 9010794771, 9010794774]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598186,Stuttgart,,3,70439,Tony-Schumacher-Straße,,,"POLYGON ((9.1624468 48.8440259, 9.1625439 48.8440184, 9.1625602 48.8441091, 9.1624631 48.8441166, 9.1624468 48.8440259))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794778, 9010794777, 9010794776, 9010794775, 9010794778]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598187,Stuttgart,,15,70439,Tony-Schumacher-Straße,,,"POLYGON ((9.1628388 48.8442754, 9.1628266 48.8442047, 9.1629472 48.8441957, 9.1629593 48.8442665, 9.1628388 48.8442754))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794781, 9010794782, 9010794780, 9010794779, 9010794781]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598188,Stuttgart,,11,70439,Tony-Schumacher-Straße,,,"POLYGON ((9.1627182 48.8442844, 9.162706 48.8442136, 9.1628266 48.8442047, 9.1628388 48.8442754, 9.1627182 48.8442844))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794784, 9010794783, 9010794782, 9010794781, 9010794784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598189,,,14,,Tony-Schumacher-Straße,,,"POLYGON ((9.1621802 48.8444129, 9.1623025 48.8444023, 9.1623246 48.8445125, 9.1622024 48.8445232, 9.1621802 48.8444129))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794788, 9010794787, 9010794786, 9010794785, 9010794788]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598190,,,17,,Tony-Schumacher-Straße,,,"POLYGON ((9.1628703 48.8444694, 9.1628573 48.8443968, 9.1629948 48.8443862, 9.1630077 48.8444588, 9.1628703 48.8444694))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794792, 9010794791, 9010794790, 9010794789, 9010794792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598192,Stuttgart,,30,70439,Sally-Wiest-Straße,,,"POLYGON ((9.1618126 48.8458016, 9.1618128 48.845752, 9.1619772 48.8457524, 9.1619769 48.8458019, 9.1618126 48.8458016))",,,residential,,,,,,,,,"[9010794800, 9010794799, 9010794798, 9010794797, 9010794800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598193,Stuttgart,,26A,70439,Sally-Wiest-Straße,,,"POLYGON ((9.1614607 48.8458663, 9.1614614 48.845818, 9.1616085 48.8458189, 9.1616078 48.8458672, 9.1614607 48.8458663))",,,residential,,,,,,,,,"[9010794803, 9010794806, 9010794802, 9010794801, 9010794803]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598194,s,,26,70439,Sally-Wiest-Straße,,,"POLYGON ((9.1614614 48.845818, 9.1614623 48.8457571, 9.1616342 48.8457582, 9.1616333 48.8458191, 9.1616085 48.8458189, 9.1614614 48.845818))",,,residential,,,,,,,,,"[9010794806, 9010794805, 9010794804, 10703863641, 9010794802, 9010794806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598195,Stuttgart,,22,70439,Sally-Wiest-Straße,,,"POLYGON ((9.1614613 48.8456212, 9.1614606 48.8455711, 9.1616328 48.8455699, 9.1616336 48.84562, 9.1614613 48.8456212))",,,residential,,,,,,,,,"[9010794810, 9010794809, 9010794808, 9010794807, 9010794810]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598197,Stuttgart,,42A,70439,Sally-Wiest-Straße,,,"POLYGON ((9.1627874 48.8456807, 9.1627894 48.8455775, 9.1628651 48.8455781, 9.1628631 48.8456813, 9.1627874 48.8456807))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794816, 9010794815, 9010794814, 9010794813, 9010794816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,973598198,Stuttgart,,17,70439,Sally-Wiest-Straße,,,"POLYGON ((9.1627848 48.8454563, 9.1631421 48.8454559, 9.1631418 48.8453449, 9.1627845 48.8453453, 9.1627848 48.8454563))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010812320, 9010812319, 9010812318, 9010812317, 9010812320]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,974139965,,,7,,Emma-von-Suckow-Straße,,,"POLYGON ((9.1637836 48.8440052, 9.1637676 48.8439149, 9.1639382 48.8439019, 9.1639541 48.8439921, 9.1637836 48.8440052))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9015398772, 9015398771, 9015398770, 9015398769, 9015398772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,974139966,Stuttgart,,5,70439,Tony-Schumacher-Straße,,,"POLYGON ((9.1625439 48.8440184, 9.1626409 48.8440108, 9.1626573 48.8441015, 9.1625602 48.8441091, 9.1625439 48.8440184))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9010794777, 9015398774, 9015398773, 9010794776, 9010794777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,974139968,Stuttgart,,11,70439,Helene-Wagner-Straße,,,"POLYGON ((9.1624644 48.8450746, 9.1626074 48.8450744, 9.1626068 48.8449355, 9.1624639 48.8449357, 9.1624644 48.8450746))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9015398780, 9015398779, 9015398778, 9015398777, 9015398780]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,974429692,Stuttgart,,50,70439,Herbertstraße,,,"POLYGON ((9.1600929 48.845744, 9.16047 48.8457418, 9.1604684 48.8456187, 9.1600912 48.8456209, 9.1600929 48.845744))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9018019968, 9018019967, 9018019966, 9018019965, 9018019968]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979869988,Stuttgart,,66,70439,Herbertstraße,,,"POLYGON ((9.1595846 48.8449826, 9.1595956 48.8449106, 9.1595718 48.844909, 9.1595814 48.8448462, 9.1598408 48.8448634, 9.1598202 48.8449982, 9.1595846 48.8449826))",,,residential,,,"Neubau, Lage angenähert",,,,,,"[9064592883, 9311914814, 9311914813, 9064592882, 9064592881, 9064592880, 9064592883]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979869989,Stuttgart,,68,70439,Herbertstraße,,,"POLYGON ((9.1596207 48.8447592, 9.1596486 48.844695, 9.1596068 48.8446872, 9.1596321 48.844629, 9.1597868 48.844658, 9.1597992 48.8446295, 9.1598959 48.8446476, 9.1598304 48.8447986, 9.1596207 48.8447592))",,,residential,,,,,,,,,"[9064592887, 9311914816, 9311914815, 9064592886, 9312119418, 9312119417, 9064592885, 9064592884, 9064592887]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979869990,Stuttgart,,1,70439,Mathilde-Planck-Weg,,,"POLYGON ((9.1597234 48.8444858, 9.1598247 48.844319, 9.1599477 48.8443514, 9.1598464 48.8445181, 9.1597234 48.8444858))",,,residential,,,"Neubau, Lage angenähert",,,,,,"[9064592891, 9064592890, 9064592889, 9064592888, 9064592891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979869992,Stuttgart,,1,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1600595 48.8437699, 9.1600561 48.8437022, 9.1601032 48.8437012, 9.1601012 48.8436615, 9.1602305 48.8436587, 9.1604149 48.8436546, 9.1604177 48.8437097, 9.1603447 48.8437113, 9.160347 48.8437567, 9.1603938 48.8437557, 9.1603977 48.843832, 9.1602534 48.8438351, 9.1602518 48.8438049, 9.160111 48.843808, 9.160109 48.8437688, 9.1600595 48.8437699))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9064592901, 9064592900, 9312119425, 9064592899, 9312119424, 9312119423, 9312119422, 9312119421, 9312119426, 9312119427, 9312119428, 9312119429, 9064592898, 9064592877, 9064592876, 9064592901]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979869995,Stuttgart,,9,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1607509 48.843728, 9.1608273 48.8437234, 9.1608396 48.8438113, 9.1607632 48.8438159, 9.1607509 48.843728))",Stuttgart Luftbild 21,,residential,,,"Neubau, Lage angenähert",,,,,,"[9064592911, 9064592910, 9064592909, 9064592908, 9064592911]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979869997,Stuttgart,,73,70439,Hedwig-Lohß-Straße,,,"POLYGON ((9.1633973 48.8434245, 9.1633809 48.8433321, 9.1634743 48.8433249, 9.1634907 48.8434174, 9.1633973 48.8434245))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9064596019, 9064596018, 9064596017, 9064592916, 9064596019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,979870009,Stuttgart,,4,70439,Zuffenhäuser Pfad,,,"POLYGON ((9.1605277 48.8460195, 9.1605294 48.8457859, 9.1603512 48.8457853, 9.1603495 48.846019, 9.1605277 48.8460195))",Stuttgart Luftbild 21,,residential,,,,,,,,,"[9064596059, 9064596058, 9064596057, 9064596056, 9064596059]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,997009464,,,,,,,,"POLYGON ((9.1526507 48.7783156, 9.152663 48.7782935, 9.1526164 48.7782823, 9.152604 48.7783047, 9.1526507 48.7783156))",,,residential,,,,,,,,,"[9206245321, 9206245320, 9206245319, 9206245318, 9206245321]",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1000818318,Stuttgart,,17,70374,Rosmarinweg,,,"POLYGON ((9.2381724 48.8158945, 9.238224 48.81591, 9.2382177 48.8159191, 9.2382496 48.8159286, 9.2382593 48.8159215, 9.2383073 48.8159353, 9.2383258 48.8159075, 9.2383372 48.8159085, 9.2383542 48.815884, 9.2383402 48.8158798, 9.2383534 48.8158607, 9.2383653 48.8158643, 9.2383827 48.8158391, 9.2383662 48.8158341, 9.2383866 48.8158047, 9.2383448 48.8157921, 9.2383505 48.8157838, 9.2383138 48.8157728, 9.2383071 48.8157824, 9.2382596 48.8157681, 9.2382344 48.8158044, 9.2382216 48.8158005, 9.2381815 48.8158582, 9.2381948 48.8158622, 9.2381724 48.8158945))",,,residential,,,,,,,,,"[9238190618, 9238190637, 9238190636, 9238190634, 9238190635, 9238190619, 9238190633, 9238190632, 9238190631, 9238190630, 9238190629, 9238190628, 9238190627, 9238190626, 9238190620, 9238190625, 9238190624, 9238190623, 9238190622, 9238190621, 9238190641, 9238190640, 9238190639, 9238190638, 9238190618]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1000818319,Stuttgart,,19,70374,Rosmarinweg,,,"POLYGON ((9.2385939 48.81584, 9.2386455 48.8158555, 9.2386393 48.8158646, 9.2386711 48.8158741, 9.2386808 48.815867, 9.2387288 48.8158808, 9.2387473 48.815853, 9.2387587 48.815854, 9.2387757 48.8158295, 9.2387617 48.8158253, 9.2387749 48.8158062, 9.2387868 48.8158098, 9.2388043 48.8157846, 9.2387877 48.8157796, 9.2388081 48.8157502, 9.2387663 48.8157376, 9.238772 48.8157293, 9.2387353 48.8157183, 9.2387286 48.8157279, 9.2386811 48.8157136, 9.238656 48.8157499, 9.2386431 48.815746, 9.2386078 48.8157974, 9.2386198 48.815803, 9.2385939 48.81584))",,,residential,,,,,,,,,"[9238190699, 9238190700, 9238190701, 9238190702, 9238190703, 9238190704, 9238190705, 9238190706, 9238190707, 9238190708, 9238190709, 9238190710, 9238190711, 9238190712, 9238190713, 9238190714, 9238190715, 9238190716, 9238190717, 9238190718, 9238190719, 9238190720, 9238190721, 9238190722, 9238190699]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1000818320,Stuttgart,,23,70374,Rosmarinweg,,,"POLYGON ((9.2384783 48.8158905, 9.2384554 48.8159247, 9.2384415 48.8159207, 9.2384274 48.8159418, 9.2384383 48.8159481, 9.2384179 48.8159799, 9.2384604 48.8159917, 9.238459 48.8159992, 9.2384963 48.8160101, 9.2385026 48.8160008, 9.2385317 48.8160093, 9.2385264 48.8160172, 9.2385648 48.8160284, 9.2385722 48.8160174, 9.2386171 48.8160305, 9.2386358 48.8160028, 9.2386485 48.8160065, 9.2386648 48.8159822, 9.2386501 48.8159779, 9.2386712 48.8159465, 9.2386159 48.8159303, 9.2386216 48.8159218, 9.2385336 48.8158961, 9.2385277 48.8159049, 9.2384783 48.8158905))",,,residential,,,,,,,,,"[9238190723, 9238190724, 9238190725, 9238190726, 9238190727, 9238190728, 9238190729, 9238190730, 9238190731, 9238190732, 9238190733, 9238190734, 9238190735, 9238190736, 9238190737, 9238190738, 9238190739, 9238190740, 9238190741, 9238190742, 9238190743, 9238190744, 9238190745, 9238190746, 9238190723]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1001193053,,,,,,,,"POLYGON ((9.1494582 48.7778983, 9.1494584 48.7779118, 9.1494174 48.777912, 9.1494173 48.7778989, 9.1494582 48.7778983))",,,residential,,,,,,,,,"[354674530, 9241461752, 9241461751, 9241461750, 354674530]",2,0,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002104863,,,,,,,,"POLYGON ((9.1526134 48.7792525, 9.1526548 48.7792687, 9.1526401 48.7792842, 9.152639 48.7792853, 9.1525979 48.7792698, 9.1526134 48.7792525))",,,residential,,,,,,,,,"[9248861834, 9248861542, 2922648764, 2922648762, 1260160329, 9248861834]",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002104864,,,,,,,,"POLYGON ((9.1531922 48.7794374, 9.1532072 48.7794281, 9.1532473 48.779456, 9.1532329 48.7794649, 9.1531922 48.7794374))",,,residential,,,,,,,,,"[354678508, 9248861545, 9248861544, 9248861543, 354678508]",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002252209,,,,,,,,"POLYGON ((9.1560259 48.7826247, 9.1560055 48.7826274, 9.1560189 48.7826708, 9.1560376 48.7826683, 9.1560259 48.7826247))",,,residential,,,,,,,,,"[9250169250, 9250169249, 9250169248, 9250169247, 9250169250]",1,,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002252210,,,,,,,,"POLYGON ((9.1561248 48.7825741, 9.1560158 48.7825859, 9.1560193 48.7826001, 9.1561135 48.7825899, 9.1561176 48.7825818, 9.1561248 48.7825741))",,,residential,,,,,,,,,"[9250186313, 9250169251, 1227264280, 9250186318, 9250186315, 9250186313]",2,0,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002252213,,,,,,,,"POLYGON ((9.1553475 48.7824218, 9.1553655 48.7824606, 9.1553922 48.7824552, 9.1553742 48.7824164, 9.1553475 48.7824218))",,,residential,,,,,,,,,"[9250169259, 9250169258, 2924720030, 2924720026, 9250169259]",2,1,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002264073,,,,,,,,"POLYGON ((9.153599 48.7820858, 9.15361 48.7820807, 9.1536272 48.7820969, 9.1536158 48.7821022, 9.153599 48.7820858))",,,residential,,,,,,,,,"[9250269677, 9250269676, 9250269675, 9250269674, 9250269677]",2,0,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002264078,,,,,,,,"POLYGON ((9.1532463 48.7814966, 9.1532347 48.7815251, 9.1532153 48.7815216, 9.1532313 48.7814824, 9.1532507 48.7814858, 9.1532463 48.7814966))",,,residential,,,,,,,,,"[9250269699, 9250269697, 9250269696, 1227264092, 9250269698, 9250269699]",2,0,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002264081,,,,,,,,"POLYGON ((9.1530195 48.7799627, 9.1530017 48.7799713, 9.1529785 48.7799507, 9.1529964 48.779942, 9.1530195 48.7799627))",,,residential,,,,,,,,,"[9250269711, 9250269710, 9250269709, 9250269708, 9250269711]",2,0,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002264085,,,,,,,,"POLYGON ((9.1535208 48.7803011, 9.1535402 48.7802946, 9.1535393 48.7802934, 9.1535109 48.7802565, 9.1534928 48.7802626, 9.1535208 48.7803011))",,,residential,,,,,,,,,"[9250289552, 9250289551, 9250289554, 9250289550, 9250289549, 9250289552]",2,0,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
way,1002264088,,,,,,,,"POLYGON ((9.1536842 48.7807202, 9.1537098 48.7807174, 9.15372 48.7807587, 9.1536923 48.7807617, 9.1536842 48.7807202))",,,residential,,,,,,,,,"[9250289568, 9250289567, 9250289566, 9250289565, 9250289568]",1,1,flat,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
