element_type,osmid,geometry,barrier,description,level,name,amenity,access,source,leisure,url,nodes,start_date,operator,website,surface,natural,wikidata,historic,loc_name,old_name,landuse,wikipedia,opening_hours,place,architect:wikidata,alt_name,reg_name,name:-2021-10-13,area,fireplace,tourism,private,bbq,dog,model_sport:aircraft,source:name,height,note,fixme,name:etymology:wikidata,name:wikipedia,lit,club,leaf_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,community_centre:for,email,fax,phone,fence,ways,drones,slackline,type,name:1937-1945
way,367534256,"POLYGON ((9.2246961 48.820098, 9.2247759 48.8200374, 9.2248641 48.820045, 9.2248776 48.819906, 9.2245513 48.8199679, 9.224559 48.8200045, 9.2245345 48.8200426, 9.2246242 48.8200775, 9.2246961 48.820098))",,,,ehem. Pfarrgarten,,,,park,,"[3714460485, 3714460457, 3714460462, 3714460378, 3714460387, 3714460427, 3714460460, 3714460472, 3714460485]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534394,"POLYGON ((9.2183709 48.8229888, 9.2203377 48.8226061, 9.2203265 48.8225784, 9.2203755 48.8225897, 9.2204245 48.8226012, 9.2204301 48.8226177, 9.2204321 48.8226476, 9.2204574 48.8226832, 9.2193648 48.82303, 9.2193256 48.8230508, 9.2193269 48.8230828, 9.2194671 48.8233182, 9.2183848 48.8230759, 9.2183709 48.8229888))",,,,,,,,park,,"[3714460912, 3714460897, 3714460890, 4247139495, 3714460893, 3714460896, 3714460895, 3714460901, 3714460910, 4247139498, 4247139501, 3714460920, 4247139499, 3714460912]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534397,"POLYGON ((9.2267849 48.8201135, 9.226142 48.8200923, 9.2258819 48.8201246, 9.2258992 48.8200155, 9.2261614 48.8200341, 9.2261843 48.8198669, 9.2264595 48.8198851, 9.2264768 48.8197734, 9.2265073 48.819749, 9.2265975 48.8197431, 9.2265066 48.8196068, 9.2264602 48.819574, 9.2254536 48.8195078, 9.2254608 48.8194421, 9.2251697 48.8194155, 9.2251659 48.8193444, 9.2253702 48.8193546, 9.2254453 48.8193279, 9.2255514 48.8193355, 9.2255803 48.8193673, 9.2264205 48.8194548, 9.2265307 48.8195558, 9.226606 48.8196501, 9.2266843 48.8198008, 9.2267255 48.8199289, 9.2267849 48.8201135))",,,,,,,,park,,"[3714460492, 3715557884, 3714460476, 3715557882, 3715557883, 3714460370, 3714460375, 3714460351, 4353920770, 3714460348, 3715557878, 3714460314, 3714460304, 3714460297, 3714460292, 3714460279, 3714460281, 3714460275, 3714460276, 3714460283, 3714460300, 3714460312, 3714460344, 3714460379, 4353920774, 3714460492]",,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,broadleaved,,,,,,,,,,,,,,,
way,367534399,"POLYGON ((9.2183139 48.8234529, 9.218569 48.8232211, 9.2187857 48.8232689, 9.2184613 48.8235307, 9.2181595 48.8235925, 9.21818 48.8236349, 9.2176541 48.8237657, 9.2177212 48.8239807, 9.2175449 48.8240135, 9.2174796 48.8237979, 9.215938 48.824046, 9.2159976 48.8242697, 9.215815 48.8242974, 9.2157553 48.8240738, 9.21505 48.8241552, 9.2150439 48.8243361, 9.2146945 48.8243317, 9.2145823 48.8238339, 9.2146918 48.8238172, 9.2147622 48.8240187, 9.2156889 48.8238652, 9.2156415 48.8236401, 9.2157043 48.8236305, 9.2157194 48.8236709, 9.2158293 48.8236578, 9.2158775 48.8238372, 9.2174122 48.8235829, 9.2173423 48.8233566, 9.2174806 48.8233333, 9.217568 48.8236269, 9.2181462 48.8235441, 9.218232 48.823519, 9.2182056 48.8234664, 9.2183139 48.8234529))",,,,,,,,park,,"[3714460915, 4247139502, 3714460917, 3714460928, 4247139508, 4247139513, 3714460939, 3714460953, 3714460956, 3714460940, 3714460958, 3714460965, 3714460967, 3714460959, 4247139526, 3714460962, 3714460968, 3714460947, 3714460946, 3714460952, 3714460945, 3714460935, 4247139511, 4247139517, 3714460934, 3714460944, 3714460931, 3714460921, 3714460918, 3714460929, 3714460927, 3714460923, 4247139505, 3714460915]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534400,"POLYGON ((9.2158403 48.8243923, 9.2160224 48.8243624, 9.2161479 48.8248331, 9.2159648 48.8248586, 9.2158403 48.8243923))",,,,,,,,park,,"[3714460971, 3714460970, 3714460980, 3714460981, 3714460971]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534403,"POLYGON ((9.2175713 48.8241008, 9.2177501 48.8240732, 9.2178919 48.8245275, 9.2177115 48.8245633, 9.2175713 48.8241008))",,,,,,,,park,,"[3714460961, 3714460960, 3714460977, 3714460978, 3714460961]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534405,"POLYGON ((9.2137349 48.8244971, 9.2141481 48.824454, 9.2146654 48.824427, 9.2148371 48.8244261, 9.2150159 48.8250229, 9.2148642 48.8250431, 9.2148077 48.8246867, 9.214763 48.8246374, 9.2146592 48.824627, 9.214583 48.8247455, 9.2142295 48.8247793, 9.2142913 48.825089, 9.2138549 48.825122, 9.213771 48.8250812, 9.2136711 48.8245457, 9.2137349 48.8244971))",,,,,,,,park,,"[3714460976, 4247139530, 3714460973, 3714460974, 3714460983, 4247139575, 4247139554, 4247139549, 4247139548, 4247139560, 4247139565, 4247139584, 3714460985, 4247139583, 4247139535, 3714460976]",,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,broadleaved,,,,,,,,,,,,,,,
way,367534407,"POLYGON ((9.220842 48.8172373, 9.220933 48.8172024, 9.2208592 48.8170798, 9.2209158 48.8169595, 9.2208067 48.8169254, 9.2206786 48.81692, 9.2204926 48.817093, 9.220842 48.8172373))",,,,,,,,park,,"[283778361, 3712874858, 3712874843, 3714460139, 3714460138, 3714460137, 1395938450, 283778361]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367653755,"POLYGON ((9.218115 48.8079923, 9.2181816 48.8079458, 9.2182993 48.8075687, 9.2180045 48.8075295, 9.2180248 48.8074598, 9.21798 48.8074552, 9.2173986 48.8073526, 9.2173732 48.8074174, 9.218115 48.8079923))",,,,,,,,park,,"[3715557739, 3715557736, 3715557518, 3715557515, 3715557510, 3715557508, 3715557505, 3715557507, 3715557739]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,379535214,"POLYGON ((9.1526241 48.7688709, 9.1524442 48.768822, 9.1524274 48.7687679, 9.1523206 48.7687373, 9.1523621 48.7685803, 9.152627 48.7685314, 9.1531391 48.7685659, 9.1532271 48.7687282, 9.1532825 48.7687431, 9.1532212 48.7688526, 9.1532874 48.7688702, 9.1534713 48.7689145, 9.1534861 48.7688624, 9.1536502 48.76888, 9.1535603 48.7691041, 9.1534762 48.7690852, 9.1534822 48.7690702, 9.1535009 48.768979, 9.1531895 48.768895, 9.153153 48.7688233, 9.1531134 48.7687575, 9.152804 48.7686708, 9.1525826 48.7686597, 9.1526241 48.7688709))",,,,,,,,park,,"[3828458477, 3828458480, 3828458494, 3828458481, 3828458482, 3828458483, 3828458484, 3828458491, 3828458492, 3828458493, 3828458485, 3828458486, 3828458487, 3828458488, 3828458489, 3828458490, 3828458471, 3828458472, 3828458473, 3828458474, 3828458475, 3828458479, 3828458476, 3828458477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,380534856,"POLYGON ((9.0933994 48.8251159, 9.0934038 48.8250716, 9.0935274 48.8236204, 9.0935463 48.8234701, 9.0940293 48.8234957, 9.0940278 48.8235046, 9.0940182 48.8235633, 9.0940171 48.8235701, 9.0938754 48.8251372, 9.0933994 48.8251159))",,,,,,,,park,,"[4237474402, 283062093, 283062095, 3838545182, 3838545183, 3888927951, 3888927950, 283062104, 4237474403, 4237474402]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,383671365,"POLYGON ((9.123925 48.8159747, 9.1240401 48.8156747, 9.1231898 48.8156155, 9.122719 48.815551, 9.12233 48.8155316, 9.1215955 48.8154531, 9.1205505 48.8153542, 9.1204687 48.8155419, 9.1224078 48.815748, 9.1224199 48.8156862, 9.1226466 48.815703, 9.1226439 48.8157559, 9.1229242 48.8157754, 9.1229457 48.8157215, 9.1233977 48.815786, 9.1237571 48.8158734, 9.1237383 48.8159255, 9.123925 48.8159747))",,,,,,,,park,,"[3869827758, 3869827759, 3869827760, 3869827766, 3869827772, 3869827773, 3869827774, 3869827771, 3869827761, 3869827770, 3869827769, 3869827768, 3869827767, 3869827765, 3869827764, 3869827762, 3869827763, 3869827758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385063181,"POLYGON ((9.121177 48.7224893, 9.1212052 48.7225152, 9.1213115 48.7226174, 9.1215008 48.7227993, 9.1215918 48.7228832, 9.1224639 48.7227092, 9.1224156 48.7226243, 9.122241 48.7222663, 9.1221376 48.7222896, 9.1220341 48.7223129, 9.1218894 48.7220318, 9.1218008 48.7220512, 9.1218476 48.7221461, 9.1217762 48.7221614, 9.1217956 48.7221935, 9.1217949 48.7222282, 9.1217742 48.7222601, 9.1217365 48.7222843, 9.1216877 48.7222972, 9.1216351 48.7222967, 9.1215867 48.722283, 9.12155 48.7222582, 9.1215305 48.7222259, 9.1215312 48.7221913, 9.1215519 48.7221594, 9.1215896 48.7221351, 9.1216418 48.7221216, 9.1216198 48.722077, 9.1216019 48.7220408, 9.1212617 48.7221163, 9.1210734 48.7221576, 9.1210902 48.7221936, 9.1211186 48.7222496, 9.1212038 48.7223246, 9.121317 48.7224227, 9.121177 48.7224893))",,,,,,private,,park,,"[289043438, 3884191231, 3884191270, 3884191303, 3884191308, 3884191296, 1238712424, 3884191161, 289043509, 3884191176, 3884191096, 3884191098, 289043449, 289043451, 3884191139, 3884191147, 3884191160, 3884191167, 289043454, 3884191172, 3884191166, 3884191159, 3884191145, 289043459, 3884191128, 289043471, 289043482, 3884191107, 289043486, 289043488, 289043490, 289043522, 3884191154, 3884191182, 289043492, 289043438]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385376018,"POLYGON ((9.1737957 48.8266417, 9.1737493 48.826426, 9.1738467 48.826415, 9.1739829 48.8264038, 9.1741664 48.8263975, 9.1745078 48.8263674, 9.1746405 48.826374, 9.1747395 48.8263322, 9.1747148 48.8262383, 9.1752535 48.8261516, 9.1756962 48.8260629, 9.1758399 48.8260212, 9.1759058 48.8261191, 9.1758666 48.8261307, 9.1760159 48.8263871, 9.1751877 48.8264733, 9.174418 48.826584, 9.1737957 48.8266417))",,,,,,,,park,,"[3887253664, 3887253665, 3887252475, 3887252474, 4316914574, 4316914573, 3887253666, 4316914570, 3887253667, 3887253668, 3887253669, 3887253670, 3887253679, 3887253678, 3887253671, 3887253672, 3887253673, 3887253664]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,389875726,"POLYGON ((9.1237798 48.8130897, 9.1237558 48.8126708, 9.1241063 48.8127372, 9.1242072 48.8127814, 9.1244136 48.8131229, 9.1243704 48.8131577, 9.1237798 48.8130897))",,Kleiner Park mit Wasserspielplatz und Klettergerüst,,,,,,park,,"[3930367700, 3930367701, 3930367702, 3930367703, 3930367704, 3930367705, 3930367700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,390012512,"POLYGON ((9.2102969 48.7897806, 9.2100809 48.7894709, 9.2103676 48.7893841, 9.2105837 48.7896937, 9.2102969 48.7897806))",,,,,,,,park,,"[3931728119, 3931728120, 3931728121, 3931728122, 3931728119]",,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,391714149,"POLYGON ((9.1561993 48.8023639, 9.155538 48.8023441, 9.1560469 48.8021555, 9.1562428 48.8021092, 9.1571217 48.8018788, 9.1576893 48.8024268, 9.1571284 48.8026286, 9.1579315 48.8033573, 9.1583384 48.803225, 9.1585895 48.8034212, 9.1586443 48.8036903, 9.1582246 48.8037184, 9.1584488 48.804775, 9.1583381 48.8047765, 9.1579492 48.8040103, 9.1579296 48.8039894, 9.1578087 48.803976, 9.1576178 48.8036602, 9.1575639 48.8035289, 9.1571224 48.8030637, 9.1561993 48.8023639))",,,,,,,,park,,"[3949615274, 3949615282, 3949615281, 3949615275, 3949615276, 3949615277, 3949615278, 3949615279, 3949615283, 3949615286, 3949615287, 3949615288, 3949615289, 3949615293, 3949615292, 3949615291, 3949615290, 3949615285, 3949615284, 3949615280, 3949615274]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,391716517,"POLYGON ((9.1548535 48.7907173, 9.1545789 48.7905199, 9.1542173 48.7906875, 9.1543061 48.7905927, 9.1543612 48.7905019, 9.1543199 48.7903965, 9.1541682 48.7902966, 9.1540562 48.7902117, 9.1537408 48.7900877, 9.1534678 48.7899133, 9.1532995 48.7897552, 9.1538321 48.7894374, 9.1552302 48.7903357, 9.1552185 48.790414, 9.1552787 48.7904713, 9.1548535 48.7907173))",,,,,,,,park,,"[3949646750, 3949646751, 3949646752, 3949646753, 3949646754, 3949646755, 3949646756, 3949646757, 3949646758, 3949646759, 3949646760, 3949646761, 3949646762, 3949646763, 3949646764, 3949646750]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,391889465,"POLYGON ((9.1469532 48.7773261, 9.1472095 48.7771985, 9.1468472 48.7769271, 9.1465604 48.7770743, 9.1467511 48.7772038, 9.1468371 48.7772637, 9.1469532 48.7773261))",,,,,,,,park,,"[1260160798, 3951510732, 3951510733, 3951510751, 3951510752, 3951510753, 1260160798]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,391890581,"POLYGON ((9.1396388 48.7780533, 9.1398715 48.7777687, 9.1384309 48.7773122, 9.1382268 48.7776611, 9.1386046 48.7778937, 9.1388556 48.7778319, 9.1396388 48.7780533))",,,,,,,,park,,"[3951521388, 3951521389, 3951521390, 3951521391, 3951521392, 3951521393, 3951521388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,392048531,"POLYGON ((9.1095386 48.7275468, 9.1095489 48.7277272, 9.1089083 48.7277341, 9.1089088 48.7277703, 9.1081138 48.7277638, 9.108122 48.7278325, 9.1078337 48.7278443, 9.1078321 48.7279141, 9.1069546 48.7279207, 9.1069528 48.7277992, 9.1071075 48.727753, 9.1073222 48.7277171, 9.1081417 48.7275652, 9.1086488 48.7275065, 9.1094249 48.727498, 9.1095386 48.7275468))",,,,,,,,park,,"[3953270854, 3953270855, 3953270856, 3953271357, 3953271358, 3953271359, 3953271360, 3953271361, 3953271362, 3953271363, 3953271364, 3953271365, 3953271366, 3953271367, 3953271368, 3953270854]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,395390371,"POLYGON ((9.2218795 48.821447, 9.2219593 48.8214101, 9.2229083 48.820929, 9.2233164 48.8212489, 9.2233724 48.8212934, 9.2225626 48.8217137, 9.222664 48.8218063, 9.2222938 48.8220013, 9.2222171 48.8219356, 9.2223422 48.8218777, 9.2223744 48.8218042, 9.2220959 48.8215626, 9.2220397 48.8215856, 9.2218795 48.821447))",,,,,,,,park,,"[3714460764, 3982865881, 687557997, 3982865870, 687558000, 687558002, 3714460847, 3714460865, 3714460861, 3714460852, 3982865903, 3982865891, 687558003, 3714460764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,395390375,"POLYGON ((9.2205511 48.8222674, 9.2205709 48.8222857, 9.2206522 48.822244, 9.2207011 48.8222892, 9.2206931 48.8223316, 9.2207172 48.8224341, 9.2207535 48.8224986, 9.2206152 48.8225092, 9.2206179 48.8224845, 9.2204766 48.8224782, 9.2204649 48.8224942, 9.2204285 48.8224979, 9.2203226 48.8224568, 9.2202961 48.8223979, 9.2205511 48.8222674))",,,,,,,,park,,"[687557986, 3982865912, 3982865910, 3982865913, 3982865916, 3982865918, 3982865923, 3982865924, 3982865920, 3714460888, 3982865921, 3714460887, 3714460885, 687558007, 687557986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,397374262,"POLYGON ((9.2079353 48.8090842, 9.2079688 48.8088803, 9.2077173 48.8088585, 9.2073016 48.808882, 9.2071343 48.8089166, 9.2068924 48.8089899, 9.2069157 48.8092065, 9.2064555 48.80924, 9.2059008 48.8092537, 9.2058996 48.8093412, 9.2050843 48.8093011, 9.205203 48.8097944, 9.2071237 48.8093714, 9.2073121 48.8093385, 9.20746 48.8093234, 9.2076733 48.8093246, 9.2079367 48.8093559, 9.2079353 48.8090842))",,,,,,,,park,,"[283778511, 1328838298, 1328837893, 1328838335, 1328838125, 1328838148, 1328838550, 1328838430, 1328837720, 497048396, 497048395, 1328837907, 1328838361, 1328838259, 1328838603, 1328838508, 1328837838, 283778511]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,399918710,"POLYGON ((9.1613272 48.7724145, 9.1612858 48.7724745, 9.1619523 48.7726743, 9.1619708 48.7726476, 9.1623179 48.7727516, 9.1625212 48.772457, 9.1611634 48.7720502, 9.1609831 48.7723114, 9.1613272 48.7724145))",,,,,,,,park,,"[9471001916, 4025853339, 4025853340, 9471034217, 4025853341, 4025853342, 4025853343, 4025853344, 9471001916]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,407208768,"POLYGON ((9.2002475 48.7299406, 9.2005569 48.7299378, 9.201112 48.7299333, 9.2018788 48.7299265, 9.2018717 48.7297094, 9.2015592 48.7296338, 9.2012849 48.7297109, 9.200926 48.729611, 9.2006028 48.7295583, 9.2006028 48.7295355, 9.2006028 48.7294954, 9.2009689 48.7295481, 9.201242 48.7296197, 9.2015437 48.7295104, 9.2011669 48.7292893, 9.2007209 48.7291981, 9.2001794 48.7291878, 9.2001855 48.7293444, 9.2002582 48.7294254, 9.2004287 48.7294325, 9.200486 48.7294797, 9.2005659 48.7294875, 9.2005659 48.7295198, 9.2002821 48.729482, 9.2002725 48.7295473, 9.2002475 48.7299406))",,,,Schwimmerbund Schwaben 1895 Stuttgart e.V.,,,,park,,"[4092511186, 4092511184, 4092511183, 254423007, 254423006, 4092511159, 4092511166, 4092511156, 4092511148, 4092511143, 4092511133, 4092511145, 4092511157, 4092511139, 254423005, 254423004, 4092511091, 4092511107, 4092511117, 4092511120, 4092511127, 4092511132, 4092511141, 4092511129, 4092511144, 4092511186]",,,http://www.sb-schwaben.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sport,,,,,,,,,,,,,,,,
way,407336491,"POLYGON ((9.2161872 48.8047887, 9.2161896 48.8047598, 9.2161981 48.804662, 9.2162289 48.8046634, 9.2163946 48.8046791, 9.2164292 48.8046821, 9.2164263 48.8047046, 9.2164732 48.8047073, 9.2164721 48.8047144, 9.2164587 48.8048004, 9.2164325 48.804798, 9.2162405 48.8047832, 9.2162382 48.804792, 9.2162127 48.8047904, 9.2161872 48.8047887))",,,,,,,,park,,"[3683706439, 4093787197, 4093786884, 4093786885, 4093786886, 4093786887, 4093787189, 4093787190, 4093787192, 4093787203, 1490352428, 4093787200, 3683706440, 4093787201, 3683706439]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409530659,"POLYGON ((9.1768537 48.7746091, 9.1768994 48.7746467, 9.1769599 48.7746148, 9.1769142 48.7745772, 9.1768537 48.7746091))",,,,,,,,park,,"[4114167029, 4114167030, 4114167031, 4114167032, 4114167029]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409530660,"POLYGON ((9.1770028 48.7745364, 9.1770475 48.7745744, 9.1771084 48.7745432, 9.1770637 48.7745052, 9.1770028 48.7745364))",,,,,,,,park,,"[4114167033, 4114167034, 4114167035, 4114167036, 4114167033]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409530661,"POLYGON ((9.1767311 48.7746515, 9.1767654 48.7746809, 9.1768021 48.7746622, 9.1767678 48.7746329, 9.1767311 48.7746515))",,,,,,,,park,,"[4114167039, 4114167040, 4114167041, 4114167042, 4114167039]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409530662,"POLYGON ((9.1768363 48.7747364, 9.1768722 48.7747667, 9.1769089 48.7747477, 9.176873 48.7747175, 9.1768363 48.7747364))",,,,,,,,park,,"[4114167043, 4114167044, 4114167045, 4114167046, 4114167043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409530663,"POLYGON ((9.1765764 48.7745274, 9.1766154 48.7745591, 9.1766564 48.7745372, 9.1766174 48.7745055, 9.1765764 48.7745274))",,,,,,,,park,,"[4114167048, 4114167049, 4114167050, 4114167051, 4114167048]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,413385467,"POLYGON ((9.2140316 48.8114143, 9.2140003 48.8114355, 9.213969 48.8114567, 9.2146616 48.8119008, 9.2154456 48.8113819, 9.2160262 48.8110031, 9.215996 48.8109853, 9.215571 48.8107033, 9.2153616 48.8107468, 9.2150326 48.8110185, 9.2147559 48.8112873, 9.2146155 48.811339, 9.2142693 48.8115693, 9.2140316 48.8114143))",,,,SV Cannstatt,,private,,park,,"[4147204791, 4147213501, 4147204795, 1395875432, 4206064505, 4147199978, 4147199976, 4147199950, 4147199951, 4147199979, 4147204789, 1367779675, 1367779697, 4147204791]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sport,,,,,,,,,,,,,,,,
way,413669972,"POLYGON ((9.2130455 48.8167965, 9.2130236 48.8163246, 9.2130381 48.816303, 9.2130717 48.8162959, 9.2131335 48.8163168, 9.2136401 48.8166056, 9.2136791 48.8166595, 9.2134257 48.8168168, 9.2130455 48.8167965))",,,,Nastplatz,,,,park,,"[4149456005, 4149455994, 4149455992, 4149455991, 4149455993, 4149456000, 4149456002, 4149456006, 4149456005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,413676430,"POLYGON ((9.2180881 48.8081838, 9.2185606 48.8085258, 9.2179476 48.80886, 9.2180339 48.8089415, 9.218002 48.8089618, 9.2179545 48.8089921, 9.2175791 48.8087875, 9.2172282 48.8090677, 9.2166667 48.8087386, 9.2168676 48.8086667, 9.2169737 48.8087442, 9.2173884 48.8084943, 9.217543 48.8083295, 9.2176678 48.8084224, 9.2180881 48.8081838))",,,,,,,,park,,"[4149519873, 4149519882, 4149520596, 4149520597, 5365780635, 4149520598, 4149520591, 4149520599, 4149520589, 4149519886, 4149519888, 4149519881, 4149519877, 4149519878, 4149519873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,421599053,"POLYGON ((9.2127136 48.8092062, 9.2128858 48.8093222, 9.2126771 48.8094567, 9.2127582 48.8095113, 9.2127796 48.8095257, 9.2128004 48.8095397, 9.2128305 48.8095207, 9.2128745 48.8094918, 9.2127906 48.8094365, 9.2128896 48.8093713, 9.213059 48.8092631, 9.2130734 48.8092539, 9.2130524 48.8092394, 9.2131627 48.8091782, 9.2132722 48.8091134, 9.2132293 48.809085, 9.2132027 48.8090613, 9.2131132 48.8091157, 9.2130808 48.8091328, 9.2130541 48.809149, 9.2130261 48.8091291, 9.2129206 48.8090729, 9.2127136 48.8092062))",,,,,,,,park,,"[4213516287, 4213516807, 4213516821, 4213516832, 8121427261, 4213516837, 4213516833, 4213516827, 4213516816, 4213516808, 4213516801, 4213516799, 4213516795, 1577269305, 2902641245, 4213516270, 1577268981, 1577269046, 4213516278, 4213516280, 4213516276, 4213516269, 4213516287]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,425339667,"POLYGON ((9.1842908 48.7791859, 9.1843425 48.7792578, 9.1838774 48.7793978, 9.1838531 48.779364, 9.1836404 48.7790566, 9.1836155 48.7790592, 9.1835028 48.778883, 9.1837746 48.7788012, 9.1839883 48.778737, 9.183668 48.7782751, 9.1842226 48.7781073, 9.1842236 48.7781086, 9.1846229 48.7786203, 9.1840296 48.7787909, 9.1840563 48.7788291, 9.1840795 48.7788648, 9.1841125 48.778915, 9.1842908 48.7791859))",,,,,,,,park,,"[1156629316, 7004690996, 7004690997, 4246755324, 4246755315, 4246755316, 4246755307, 4246755303, 4246755300, 4246755293, 7004690999, 7004673092, 20278885, 1156629330, 7004691002, 7004691000, 3729253987, 1156629316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,425383993,"POLYGON ((9.2136929 48.8252415, 9.2133207 48.8252645, 9.2130697 48.8252896, 9.2126726 48.8253414, 9.2126288 48.8253479, 9.2125928 48.8253692, 9.2126007 48.8253956, 9.2128803 48.8254765, 9.2129102 48.8254363, 9.213093 48.8254906, 9.2130679 48.8255317, 9.21351 48.825659, 9.2137788 48.8257112, 9.2136929 48.8252415))",,,,,,,,park,,"[2443590964, 4247139587, 4247139588, 1639160995, 2443590967, 4247139689, 2443590968, 4247139693, 4247139690, 283778394, 4247139697, 4247139705, 4247139708, 2443590964]",,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,425997392,"POLYGON ((9.173445 48.7871642, 9.1736488 48.7869822, 9.1733887 48.786862, 9.1732653 48.7867454, 9.1732844 48.7867273, 9.1732946 48.7867159, 9.1732963 48.7866994, 9.1732904 48.786687, 9.1732803 48.7866741, 9.1732623 48.7866638, 9.1732358 48.7866605, 9.1731929 48.7866623, 9.1729032 48.7866062, 9.1728066 48.7866384, 9.1730185 48.7868514, 9.1731768 48.7869963, 9.173268 48.7870776, 9.173445 48.7871642))",,,,,,,,park,,"[4253218014, 4253218015, 4253218016, 4253218017, 4253218018, 4253218032, 4253218019, 4253218033, 4253218020, 4253218028, 4253218021, 4253218022, 4253218027, 4253218026, 4253218023, 4253218024, 4253218025, 4253218014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
