element_type,osmid,access,amenity,fee,name,parking,geometry,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,noexit,wheelchair,layer,maxheight,opening_hours,operator,barrier,bicycle,motor_vehicle,maxstay,lit,park_ride,ref,smoothness,surface,capacity:disabled,toilets:wheelchair,wheelchair:description,capacity,capacity:parent,capacity:women,public,note:de,covered,fixme,capacity:charging,website,description,motorcar,motorcycle,addr:city,addr:housenumber,addr:postcode,addr:street,capacity:disabled:conditional,maxweight,access:conditional,disabled,parking:condition,parking:condition:disabled:permit,supervised,addr:country,source,note,parking:orientation,operator:type,level,trailer,hgv,check_date:opening_hours,access:carsharing,contact:website,description:de,email,phone,maxspeed,name:en,wikidata,highway,charge,image,vehicle,height,nodes,building,caravan,building:levels,payment:american_express,payment:girocard,payment:maestro,payment:mastercard,payment:visa,roof:shape,area,roof:colour,access:note,member_of,fee:conditional,name:etymology:wikidata,name:etymology:wikipedia,brand,building:colour,payment:cards,payment:cash,payment:coins,roof:levels,not:operator:wikidata,parking:condition:both,parking:condition:both:residents,parking:condition:area,check_date:fee,contact:phone,loc_name,payment:credit_cards,payment:debit_cards,building:material,start_date,orientation,parking:disabled,parking_space,location,razed:leisure,razed:sport,taxi,capacity:bus,tourist_bus,capacity:hgv,fee:description,maxlength,surveillance,service,operator:wikidata,operator:wikipedia,railway,note:access,indoor,room,construction,ways,type
way,456827181,private,parking,,,surface,"POLYGON ((8.5302551 50.1016673, 8.5300419 50.1019712, 8.5300982 50.1019932, 8.5302855 50.101948, 8.5304051 50.1018864, 8.5303796 50.1018363, 8.530432 50.1018009, 8.5305548 50.101797, 8.5305985 50.1017524, 8.5302551 50.1016673))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4530605879, 4530605877, 4530605876, 4554537925, 4554537924, 4554537923, 4554537922, 4554537921, 4530605878, 4530605879]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,458317896,yes,parking,no,,surface,"POLYGON ((8.698019 50.1562807, 8.6980344 50.1562338, 8.6983268 50.1562734, 8.6983114 50.1563202, 8.698019 50.1562807))",,,,,yes,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4543471602, 4543471597, 4543471601, 4543471604, 4543471602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,459058078,,parking,,,,"POLYGON ((8.66464 50.182983, 8.6647355 50.183008, 8.6647391 50.1830635, 8.6646435 50.1830255, 8.66464 50.182983))",,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4549761740, 4549761741, 4549761742, 4549761743, 4549761740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,459058079,,parking,,,,"POLYGON ((8.6641887 50.1828204, 8.664194 50.1827643, 8.6643966 50.1828556, 8.6644037 50.18291, 8.6641887 50.1828204))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4549761744, 4549761745, 4549761746, 4549761747, 4549761744]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,459557264,yes,parking,yes,,surface,"POLYGON ((8.6567595 50.1203796, 8.6567487 50.120224, 8.6567804 50.1202231, 8.6567912 50.1203787, 8.6567595 50.1203796))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4553723189, 4553723190, 4553723191, 4553723192, 4553723189]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,459557265,yes,parking,yes,,surface,"POLYGON ((8.6567396 50.1201319, 8.6567288 50.1199763, 8.6567605 50.1199754, 8.6567713 50.120131, 8.6567396 50.1201319))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4553723193, 4553723194, 4553723195, 4553723196, 4553723193]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,464329999,,parking,,,,"POLYGON ((8.7276317 50.0943775, 8.7275769 50.0943717, 8.7276028 50.0941867, 8.7278337 50.0941745, 8.7277361 50.0945089, 8.7275962 50.0944965, 8.7276317 50.0943775))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4594532634, 4594532635, 4594532636, 4594532637, 4594532638, 4594532639, 4594532634]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466168168,private,parking,,,,"POLYGON ((8.6468138 50.188319, 8.6471512 50.1881918, 8.6471244 50.188154, 8.6472075 50.1881248, 8.647115 50.1880312, 8.6470559 50.1880552, 8.6467663 50.1881729, 8.6467355 50.1882484, 8.6468138 50.188319))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4610352108, 4610352107, 4610352106, 4610352105, 4610352104, 4610352089, 4610352103, 4610352102, 4610352108]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466168188,yes,parking,no,,surface,"POLYGON ((8.6373319 50.1919437, 8.6373386 50.1918398, 8.6383096 50.1917299, 8.6383525 50.1918235, 8.6373319 50.1919437))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4610352236, 4610352235, 4610352234, 4610352233, 4610352236]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466168189,yes,parking,no,,surface,"POLYGON ((8.6361544 50.1919587, 8.6363449 50.1919514, 8.6363388 50.1918995, 8.6361417 50.1919089, 8.6361544 50.1919587))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4610352240, 4610352239, 4610352238, 4610352237, 4610352240]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466168190,yes,parking,no,,surface,"POLYGON ((8.635604 50.192123, 8.6358079 50.1919977, 8.6355933 50.1918929, 8.6353787 50.1919977, 8.635604 50.192123))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4610352244, 4610352243, 4610352242, 4610352241, 4610352244]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466168191,private,parking,,,,"POLYGON ((8.634035 50.1920148, 8.6342468 50.1918895, 8.6338043 50.1918363, 8.634035 50.1920148))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4610352247, 4610352246, 4610352245, 4610352247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466936224,,parking,,,surface,"POLYGON ((8.5503667 50.0916972, 8.5511795 50.0920858, 8.5519708 50.0917829, 8.5525045 50.091351, 8.5514087 50.0908221, 8.5513326 50.090886, 8.5511798 50.0910144, 8.5510228 50.0911462, 8.5508717 50.0912731, 8.5507226 50.0913983, 8.550564 50.0915315, 8.550417 50.091655, 8.5503667 50.0916972))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4616347063, 4616347064, 4616347065, 4616347066, 4616347067, 5954137908, 5954137906, 5954137903, 5954137900, 5954137897, 5954137894, 5954137890, 4616347063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466936230,,parking,,,surface,"POLYGON ((8.550287 50.092378, 8.5498184 50.0921459, 8.5495567 50.0920177, 8.5496293 50.0919567, 8.549789 50.0918232, 8.54986 50.0917647, 8.5501197 50.0918946, 8.5501953 50.0918325, 8.550266 50.0917734, 8.5508957 50.0920835, 8.5508282 50.0921399, 8.5507576 50.092199, 8.550682 50.0921618, 8.5505982 50.0922319, 8.5505331 50.0922853, 8.5504499 50.0922435, 8.5503626 50.0923152, 8.550287 50.092378))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4616347077, 4616347078, 4616347079, 4616347070, 4616347073, 4616347080, 4616347081, 361784111, 4616347082, 4616347083, 4616347074, 4616347084, 4616347085, 4616347071, 4616347086, 4616347087, 4616347068, 4616347077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466936237,private,parking,,,surface,"POLYGON ((8.5488728 50.0925861, 8.5489373 50.0925315, 8.549087 50.0924056, 8.5492434 50.0922735, 8.5493097 50.0922181, 8.5495731 50.0923475, 8.5498279 50.0924714, 8.5497544 50.0925336, 8.5496868 50.092592, 8.5495895 50.0925457, 8.549515 50.0926101, 8.5494491 50.0926673, 8.5492741 50.0925842, 8.5491965 50.0926515, 8.5491276 50.0927099, 8.5488728 50.0925861))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4616347199, 4616347195, 4616347193, 4616347190, 4616347200, 4616347201, 4616347202, 4616347088, 4616347203, 4616347204, 4616347191, 4616347205, 4616347206, 4616347194, 4616347207, 4616347199]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466936238,,parking,,,surface,"POLYGON ((8.5490578 50.0922935, 8.5487709 50.0921515, 8.5479971 50.0928057, 8.5482797 50.0929462, 8.5487294 50.0925691, 8.5488317 50.0924832, 8.5489828 50.0923563, 8.5490578 50.0922935))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4616347208, 4616347209, 4616347210, 4616347211, 4148722704, 4616347196, 4616347197, 4616347208]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,472213693,customers,parking,no,,surface,"POLYGON ((8.7590085 50.1315724, 8.759038 50.1315363, 8.7585364 50.1313549, 8.7585029 50.1313945, 8.7590085 50.1315724))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4664249659, 4664249658, 4664249657, 4664249656, 4664249659]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,472213694,customers,parking,no,,surface,"POLYGON ((8.7584094 50.1315348, 8.7588107 50.1316726, 8.7588713 50.1316001, 8.75847 50.1314623, 8.7584094 50.1315348))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4664249663, 4664249662, 4664249661, 4664249660, 4664249663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,472213695,customers,parking,no,,surface,"POLYGON ((8.758299 50.13163, 8.7585713 50.1317143, 8.7586638 50.1317375, 8.7589119 50.1317787, 8.7589052 50.1317366, 8.7586906 50.1317005, 8.7585981 50.1316764, 8.7583299 50.1315836, 8.758299 50.13163))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4664249671, 4664249670, 4664249669, 4664249668, 4664249667, 4664249666, 4664249665, 4664249664, 4664249671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,474674229,private,parking,,,surface,"POLYGON ((8.6702964 50.1313387, 8.6704183 50.131341, 8.6705281 50.131343, 8.6705483 50.1308355, 8.6704321 50.1308348, 8.6703121 50.130834, 8.6702964 50.1313387))",,,,,,,,,,,,,,,,,,,,,,,,,,,,check accessabibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4685779986, 4685779987, 4685779988, 4685779984, 4685779983, 4685779982, 4685779986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,475590261,customers,parking,no,,surface,"POLYGON ((8.4995956 50.0906453, 8.4994425 50.0904457, 8.4990826 50.0905815, 8.4992569 50.0907685, 8.4995956 50.0906453))",,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,"[4693249696, 4693249697, 4693249698, 4693249699, 4693249696]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,476161630,private,parking,,,lane,"POLYGON ((8.6274503 50.081883, 8.6274117 50.0818826, 8.6274151 50.0819574, 8.6274527 50.0819577, 8.6274902 50.0819562, 8.6275274 50.0819532, 8.6275643 50.0819485, 8.6276005 50.0819423, 8.6276361 50.0819345, 8.6276707 50.0819252, 8.6277042 50.0819143, 8.6277366 50.0819021, 8.6277676 50.0818885, 8.627797 50.0818735, 8.6278248 50.0818573, 8.6278509 50.08184, 8.627875 50.0818215, 8.6278972 50.0818021, 8.6279172 50.0817817, 8.627935 50.0817605, 8.6279506 50.0817385, 8.6279638 50.081716, 8.6279746 50.0816929, 8.6278588 50.0816693, 8.6278493 50.081712, 8.6278074 50.0817574, 8.6277015 50.0818256, 8.627556 50.0818744, 8.6274503 50.081883))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[343570374, 4698068727, 4698068749, 4698068748, 4698068747, 4698068746, 4698068745, 4698068744, 4698068743, 4698068742, 4698068741, 4698068740, 4698068739, 4698068738, 4698068737, 4698068736, 4698068735, 4698068734, 4698068733, 4698068732, 4698068731, 4698068730, 4698068729, 4698068728, 343570370, 1229444004, 1229444051, 343570372, 343570374]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,488643548,yes,parking,no,,surface,"POLYGON ((8.5446409 50.0956259, 8.5446998 50.0956024, 8.5447455 50.0955571, 8.5447348 50.0954986, 8.5445336 50.0953438, 8.5442919 50.0954752, 8.5444172 50.0955083, 8.5445011 50.0955479, 8.5446409 50.0956259))",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4809430058, 5673449784, 4809430057, 4809430056, 4809430055, 4809430054, 4809430053, 4809430052, 4809430058]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491303071,customers,parking,no,,street_side,"POLYGON ((8.6510589 50.1876411, 8.651224 50.1875855, 8.6507181 50.1869699, 8.650553 50.1870255, 8.6510589 50.1876411))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4834329507, 4834329515, 4834329509, 4834329516, 4834329507]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,491303072,customers,parking,no,,street_side,"POLYGON ((8.6505103 50.1869762, 8.6506677 50.1869228, 8.6501195 50.1862603, 8.6499621 50.1863137, 8.6505103 50.1869762))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4834329505, 4834329504, 4834329517, 4834329510, 4834329505]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,493175107,customers,parking,no,,surface,"POLYGON ((8.6836504 50.1634207, 8.6840598 50.1636274, 8.6839366 50.163736, 8.6835237 50.1635287, 8.6836504 50.1634207))",,,,,,,,,Boulderwelt Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[311328277, 4851157456, 4851145306, 4851145307, 311328277]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,493177009,customers,parking,no,,surface,"POLYGON ((8.6849224 50.1644248, 8.6850577 50.1644894, 8.6854243 50.1641664, 8.6852953 50.1640977, 8.6852533 50.1641376, 8.6849224 50.1644248))",,,,,,,,,Boulderwelt Frankfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[310770613, 4851157451, 4851157452, 4851157453, 310770614, 310770613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,493450022,private,parking,,,,"POLYGON ((8.6856677 50.1605941, 8.6852839 50.1604093, 8.6849784 50.1606696, 8.6853671 50.1608568, 8.6856677 50.1605941))",,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4853664531, 4853664532, 4853664533, 4853664534, 4853664531]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495906451,customers,parking,no,,surface,"POLYGON ((8.6285836 50.1021079, 8.6288383 50.1022094, 8.6287683 50.1024989, 8.6291441 50.1025309, 8.6292408 50.1021806, 8.628995 50.1021602, 8.6290003 50.1020922, 8.6285863 50.1020516, 8.6285836 50.1021079))",,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,"[2164683591, 4876246451, 4876246449, 4876246446, 4876246454, 4876458012, 4876458013, 4876246439, 2164683591]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,495927785,customers,parking,no,,surface,"POLYGON ((8.6316853 50.1016765, 8.63184 50.1010622, 8.6319265 50.1010666, 8.632003 50.1010705, 8.6319366 50.101343, 8.6327967 50.1014322, 8.6327085 50.1017826, 8.6316853 50.1016765))",,,,,yes,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4876457990, 4876457988, 9678350149, 4876457985, 4876457986, 4876457987, 4876457989, 4876457990]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,496031199,customers,parking,,,multi-storey,"POLYGON ((8.625686 50.0828016, 8.6255832 50.0827976, 8.6255483 50.082792, 8.6255215 50.0828781, 8.6255497 50.0828858, 8.6255456 50.0829194, 8.6255631 50.0829487, 8.6255845 50.0829719, 8.6256248 50.0829874, 8.6256771 50.0830029, 8.6260982 50.0830287, 8.6261281 50.0830316, 8.6276258 50.0831764, 8.6276594 50.0830337, 8.6276852 50.0829339, 8.627332 50.0828945, 8.6260374 50.0827686, 8.6260222 50.0828339, 8.625686 50.0828016))",,,,,,,,,Verband Deutscher Maschinen- und Anlagenbau e. V.,,,,,,,,,asphalt,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[247793051, 4698068782, 4877483071, 4877483070, 4877483069, 4877483068, 4877483067, 4877483066, 4877483065, 4877483064, 3758493776, 10591464911, 10591451004, 10591464905, 3758493777, 4877483054, 4877483053, 1696347234, 247793051]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,500853531,,parking,,,,"POLYGON ((8.6659406 50.179487, 8.665918 50.1794236, 8.6661837 50.1793848, 8.6662063 50.1794482, 8.6659406 50.179487))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4918136023, 4918135393, 4918135418, 4918136029, 4918136023]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502482670,,parking,,,street_side,"POLYGON ((8.6377772 50.0816511, 8.6381342 50.0817672, 8.6382155 50.0816642, 8.6378586 50.0815481, 8.6377772 50.0816511))",,,,,,,,,,,,,,,,,,,,,,,,,,,,exakte Lage?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4929481171, 4929481170, 4929481169, 4929481168, 4929481171]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,502482672,,parking,,,street_side,"POLYGON ((8.6375114 50.082024, 8.6379589 50.082154, 8.6380597 50.0820111, 8.6376122 50.0818811, 8.6375114 50.082024))",,,,,,,,,,,,,,,,,,,,,,,,,,,,exakte Lage?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4929481177, 4929481176, 4929481175, 4929481174, 4929481177]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,503059815,permissive,parking,,Taxiwarteplatz,surface,"POLYGON ((8.5869295 50.0545793, 8.5869741 50.0545384, 8.587005 50.0545066, 8.5870425 50.0544807, 8.5871136 50.0544575, 8.5872303 50.0544317, 8.5872971 50.0544039, 8.5874784 50.0542655, 8.5875159 50.0542474, 8.5875589 50.0542379, 8.5876306 50.0542285, 8.5886508 50.0541506, 8.5886528 50.054161, 8.5886961 50.0543895, 8.5887016 50.0544184, 8.5875911 50.0545057, 8.587504 50.0545148, 8.5871163 50.0545996, 8.5870345 50.0546099, 8.5869578 50.0546182, 8.5869437 50.0545988, 8.5869295 50.0545793))",,,,,,,,,,,,,,,no,,,asphalt,,,,200,,,,,,,,,Taxiwarteplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4934108734, 6919722349, 6919722348, 6919722347, 6919722346, 6919722345, 4934108733, 6919722333, 6919722332, 6919722331, 4934108732, 5121815189, 6919722341, 5121815184, 4934108731, 6919722342, 5121815188, 6919722343, 6919722344, 5121815191, 4934108747, 4934108734]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,
way,505079180,permissive,parking,,,surface,"POLYGON ((8.6862512 50.1217984, 8.6862648 50.1218733, 8.6862795 50.1219536, 8.6862354 50.1219584, 8.6861942 50.1219629, 8.6861583 50.1218086, 8.6862037 50.1218036, 8.6862512 50.1217984))",,,,,,,,,,,,,,,,,,paved,,,,2,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,"[4951116444, 10307559617, 4951116445, 10307559621, 6331434281, 6331434280, 10307559619, 4951116444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505084192,permissive,parking,,,surface,"POLYGON ((8.6866323 50.1214484, 8.6866777 50.121433, 8.6867099 50.1213581, 8.6866767 50.1213208, 8.6866276 50.1213506, 8.6866042 50.1214012, 8.6866323 50.1214484))",,,,,,,,,,,,,,,,,,asphalt,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[568079943, 4951162262, 4951162263, 4951162264, 568079941, 568079944, 568079943]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505084194,,parking,,,street_side,"POLYGON ((8.6862462 50.12071, 8.686275 50.1207112, 8.6862673 50.1208411, 8.6862412 50.1208402, 8.6862462 50.12071))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4951162274, 4951162275, 4951162276, 4951162277, 4951162274]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505084195,,parking,,,street_side,"POLYGON ((8.6862927 50.1203607, 8.6863295 50.1203648, 8.6862976 50.120514, 8.6862793 50.1206457, 8.6862526 50.1206449, 8.686265 50.1205137, 8.6862927 50.1203607))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4951089069, 4951162282, 5270023742, 4951162283, 4951162284, 4951089070, 4951089069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505100546,yes,parking,yes,,street_side,"POLYGON ((8.6804858 50.1165458, 8.680475 50.1165282, 8.6806277 50.1164898, 8.6806385 50.1165073, 8.6804858 50.1165458))",,,,,yes,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4951309804, 4951309805, 4951309806, 4951309807, 4951309804]",,,,,,,,,,,,,,"no @ (Mo-Sa 00:00-09:00, 20:00-24:00; Su,PH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505100547,yes,parking,yes,,street_side,"POLYGON ((8.6806933 50.1164931, 8.6806829 50.116476, 8.6808314 50.1164387, 8.6808419 50.1164558, 8.6806933 50.1164931))",,,,,yes,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4951309808, 10722278653, 10722278652, 4951309810, 4951309808]",,,,,,,,,,,,,,"no @ (Mo-Sa 00:00-09:00, 20:00-24:00; Su,PH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505100553,,parking,yes,,street_side,"POLYGON ((8.6824686 50.1154439, 8.6825336 50.115459, 8.6825772 50.1153815, 8.6825122 50.1153664, 8.6824686 50.1154439))",,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4951309865, 10724302854, 10724302853, 4951309868, 4951309865]",,,,,,,,,,,,,,"no @ (Mo-Sa 00:00-09:00, 20:00-24:00; Su,PH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,505100555,,parking,,,street_side,"POLYGON ((8.6826456 50.1152105, 8.6827025 50.1152408, 8.6828111 50.1151571, 8.6827541 50.1151267, 8.6826456 50.1152105))",,,,,yes,,,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4951309871, 10724302850, 10724302849, 4951309874, 4951309871]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
