element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,operator,postal_code,ref,website,description,heritage,historic,start_date,building,nodes,building:levels,roof:levels,source,height,roof:shape,end,unimainz:buildingId,name,building:colour,roof:material,source:height,note:3D,roof:colour,image,wikidata,wikipedia,building:material,source:housenumber,source:address,source:position,note,roof:height,construction,roof:direction,roof:orientation,fixme,social_facility,social_facility:for,source_date,source:geometry,phone,survey:date,tourism,building:flats,description:de,nohousenumber,building:architecture,heritage:operator,name:signed,noaddress,ways,type
way,192044526,"POLYGON ((8.2805418 49.9901921, 8.2806097 49.9902864, 8.2807497 49.9902448, 8.2806818 49.9901504, 8.2805418 49.9901921))",Mainz,DE,2,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026073922, 2026073936, 2026073931, 2026073916, 2026073922]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044528,"POLYGON ((8.2793305 49.9905336, 8.2794011 49.9906298, 8.2795783 49.990576, 8.2795077 49.9904798, 8.2793305 49.9905336))",Mainz,DE,22,55131,Am Rosengarten,,,,,,,,,,,residential,"[2026074018, 2026074063, 2026074049, 2026074000, 2026074018]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044530,"POLYGON ((8.2803928 49.9906534, 8.280479 49.9907196, 8.2806069 49.9906507, 8.2805206 49.9905845, 8.2803928 49.9906534))",Mainz,DE,1,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026074068, 2026074085, 2026074067, 2026074043, 2026074068]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044538,"POLYGON ((8.2820873 49.990082, 8.2820723 49.9901706, 8.2822473 49.9901829, 8.2822623 49.9900943, 8.2820873 49.990082))",Mainz,DE,5,55131,An der Karlsschanze,,,,,,,,,,,residential,"[2026073900, 2026073918, 2026073920, 2026073902, 2026073900]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044543,"POLYGON ((8.2798223 49.9903944, 8.2798886 49.9904834, 8.2800528 49.9904328, 8.2799865 49.9903439, 8.2798223 49.9903944))",Mainz,DE,18,55131,Am Rosengarten,,,,,,,,,,,residential,"[2026073967, 2026073991, 2026073973, 2026073953, 2026073967]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044546,"POLYGON ((8.2812741 49.9906177, 8.281397 49.9906376, 8.2814413 49.9905244, 8.2813184 49.9905045, 8.2812741 49.9906177))",Mainz,DE,8,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026074060, 2026074064, 2026074011, 2026073997, 2026074060]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044550,"POLYGON ((8.2829008 49.9905727, 8.282933 49.9907559, 8.2830962 49.990744, 8.283064 49.9905608, 8.2829008 49.9905727))",Mainz,DE,16,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026074032, 2026074098, 2026074093, 2026074024, 2026074032]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044552,"POLYGON ((8.2797842 49.9907714, 8.2798497 49.9908318, 8.2800238 49.9907538, 8.2799583 49.9906934, 8.2797842 49.9907714))",Mainz,DE,9a,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026074106, 2026074120, 2026074095, 2026074075, 2026074106]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044554,"POLYGON ((8.2824408 49.9906427, 8.2824337 49.9907213, 8.2826202 49.9907687, 8.282642 49.9906233, 8.2824968 49.9906138, 8.2824408 49.9906427))",Mainz,DE,16,55131,An der Karlsschanze,,,,,,,,,,,residential,"[2026074065, 2026074087, 2026074104, 2026074061, 2026074059, 2026074065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044556,"POLYGON ((8.2802617 49.9905231, 8.2803536 49.9906028, 8.2804217 49.9905703, 8.2803978 49.9905496, 8.2804716 49.9905144, 8.2804036 49.9904554, 8.2802617 49.9905231))",Mainz,DE,1a,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026074008, 2026074055, 2026074030, 2026074012, 2026074003, 2026073978, 2026074008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044557,"POLYGON ((8.280109 49.9904036, 8.280147 49.9904561, 8.2803011 49.99041, 8.2802476 49.9903361, 8.2801649 49.9903608, 8.2801804 49.9903822, 8.280109 49.9904036))",Mainz,DE,16,55131,Am Rosengarten,,,,,,,,,,,residential,"[2026073961, 2026073980, 2026073965, 2026073949, 2026073951, 2026073955, 2026073961]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192044560,"POLYGON ((8.2827775 49.9895557, 8.2828112 49.9896056, 8.282626 49.9896572, 8.2826976 49.9897635, 8.2830651 49.9896611, 8.2829598 49.9895049, 8.2827775 49.9895557))",Mainz,DE,2,55131,Am Rosengarten,,,,,,,,yes,building,1910,residential,"[2026073851, 2026073853, 2026073855, 2026073863, 2026073857, 2026073848, 2026073851]",2,1,,,,,,,,,,,,File:55131-Am-Rosengarten-2.jpg,,,,,,,,,,,,,,,,,,,,,"nachklassizistische Villa, Kubus mit Zeltdach, Einfriedung mit zwei Eckpavillons, 1910, Architekt Reinhold Weisse",,,,,,,
way,192049861,"POLYGON ((8.2806972 49.9909578, 8.2806504 49.9910405, 8.2807927 49.9910738, 8.2808395 49.990991, 8.2806972 49.9909578))",Mainz,DE,1,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026074140, 2026095983, 2026095984, 2026074142, 2026074140]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049862,"POLYGON ((8.2800201 49.9909961, 8.2798451 49.9910451, 8.2799048 49.9911276, 8.2800747 49.99108, 8.2800201 49.9909961))",Mainz,DE,11,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026074146, 2026095982, 2026095985, 2026074154, 2026074146]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049863,"POLYGON ((8.2810309 49.9900345, 8.2808992 49.9900762, 8.280981 49.990183, 8.2811127 49.9901414, 8.2810309 49.9900345))",Mainz,DE,12,55131,Am Rosengarten,,,,,,,,yes,building,1920,residential,"[2026073892, 2026095975, 2026095976, 2026073914, 2026073892]",2,1,,,,,,,,,,,,File:55131-Am-Rosengarten-12-14.jpg,,,,,,,,,,,,,,,,,,,,,"Doppelhaus mit Zwerchhäusern, für französische Offiziersfamilien, 1920, Architekten Ludwig Becker und Anton Falkowski",,,,,,,
way,192049864,"POLYGON ((8.2804056 49.9918371, 8.2802646 49.991766, 8.2803836 49.9916684, 8.2805246 49.9917395, 8.2804056 49.9918371))",Mainz,DE,12,55131,Auf der Steig,,,,,,,,,,,residential,"[664450963, 2026095993, 2026095992, 664450965, 664450963]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049865,"POLYGON ((8.2798451 49.9910451, 8.2797318 49.9910791, 8.2797915 49.9911615, 8.2799048 49.9911276, 8.2798451 49.9910451))",Mainz,DE,13,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026095982, 2026074150, 2026074164, 2026095985, 2026095982]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049866,"POLYGON ((8.2808992 49.9900762, 8.2807675 49.9901178, 8.2808493 49.9902247, 8.280981 49.990183, 8.2808992 49.9900762))",Mainz,DE,14,55131,Am Rosengarten,,,,,,,,yes,building,1920,residential,"[2026095975, 2026073908, 2026073926, 2026095976, 2026095975]",2,1,,,,,,,,,,,,File:55131-Am-Rosengarten-12-14.jpg,,,,,,,,,,,,,,,,,,,,,"Doppelhaus mit Zwerchhäusern, für französische Offiziersfamilien, 1920, Architekten Ludwig Becker und Anton Falkowski",,,,,,,
way,192049867,"POLYGON ((8.2802646 49.991766, 8.2801236 49.991695, 8.2802426 49.9915974, 8.2803836 49.9916684, 8.2802646 49.991766))",Mainz,DE,14,55131,Auf der Steig,,,,,,,,,,,residential,"[2026095993, 664450938, 664450964, 2026095992, 2026095993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049868,"POLYGON ((8.2804581 49.9914569, 8.2805145 49.9914747, 8.2805299 49.9914544, 8.2806259 49.9914846, 8.2806882 49.9914028, 8.2805359 49.9913548, 8.2804581 49.9914569))",Mainz,DE,2,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026095990, 2026095991, 2026095989, 664456359, 664456360, 2026095988, 2026095990]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049869,"POLYGON ((8.2792485 49.9911277, 8.2793212 49.9912194, 8.2794616 49.9911733, 8.2793889 49.9910816, 8.2792485 49.9911277))",Mainz,DE,2,55131,Auf der Steig,,,,,,,,,,,residential,"[2026074160, 2026095987, 2026095986, 2026074156, 2026074160]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049870,"POLYGON ((8.2806504 49.9910405, 8.2805857 49.9911549, 8.280728 49.9911882, 8.2807927 49.9910738, 8.2806504 49.9910405))",Mainz,DE,3,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026095983, 2026074162, 2026074166, 2026095984, 2026095983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049871,"POLYGON ((8.2803276 49.9914159, 8.2804581 49.9914569, 8.2805359 49.9913548, 8.2804053 49.9913138, 8.2803276 49.9914159))",Mainz,DE,4,55131,Am Frankenhag,,,,,,,,,,,residential,"[664456356, 2026095990, 2026095988, 664456354, 664456356]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049872,"POLYGON ((8.2809386 49.9904917, 8.2810328 49.9905341, 8.2811379 49.9904376, 8.2810438 49.9903952, 8.2809386 49.9904917))",Mainz,DE,4,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026073995, 2026095978, 2026095977, 2026073959, 2026073995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049873,"POLYGON ((8.2793212 49.9912194, 8.279394 49.9913111, 8.2795344 49.9912651, 8.2794616 49.9911733, 8.2793212 49.9912194))",Mainz,DE,4,55131,Auf der Steig,,,,,,,,,,,residential,"[2026095987, 2026074170, 2026074168, 2026095986, 2026095987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049874,"POLYGON ((8.2802977 49.9910261, 8.2803727 49.9911178, 8.2804979 49.9910754, 8.2804228 49.9909837, 8.2802977 49.9910261))",Mainz,DE,5,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026095981, 2026074158, 2026074152, 2026095980, 2026095981]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049875,"POLYGON ((8.2810328 49.9905341, 8.281127 49.9905765, 8.2812321 49.9904799, 8.2811379 49.9904376, 8.2810328 49.9905341))",Mainz,DE,6,55131,Auf dem Albansberg,,,,,,,,,,,residential,"[2026095978, 2026074034, 2026073987, 2026095977, 2026095978]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192049877,"POLYGON ((8.2802226 49.9909344, 8.2802977 49.9910261, 8.2804228 49.9909837, 8.2803477 49.990892, 8.2802226 49.9909344))",Mainz,DE,7,55131,Am Frankenhag,,,,,,,,,,,residential,"[2026074138, 2026095981, 2026095980, 2026074134, 2026074138]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052951,"POLYGON ((8.2870955 49.9882405, 8.2870041 49.9883119, 8.2868976 49.9882556, 8.286989 49.9881841, 8.2870955 49.9882405))",Mainz,DE,1,55131,Am Michelsberg,,,,,,,,,,,residential,"[2026122016, 2026122021, 2026122018, 2026122014, 2026122016]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052952,"POLYGON ((8.2858742 49.9888217, 8.2859947 49.9888472, 8.2860466 49.988744, 8.2859268 49.9887172, 8.2858742 49.9888217))",Mainz,DE,1,55131,Kartaus,,,,,,,,,,,residential,"[2026122097, 2026122103, 2026122087, 2026122078, 2026122097]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052953,"POLYGON ((8.2868924 49.9888008, 8.28683 49.9889091, 8.2869629 49.9889408, 8.2870253 49.9888325, 8.2868924 49.9888008))",Mainz,DE,11,55131,Kartaus,,,,,,,,,,,residential,"[2026122094, 2026122108, 2026122111, 2026122100, 2026122094]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052954,"POLYGON ((8.2869599 49.9892748, 8.2870955 49.9893061, 8.2871639 49.9891837, 8.2870283 49.9891524, 8.2869599 49.9892748))",Mainz,DE,12,55131,An der Favorite,,,,,,,,,,,residential,"[2026122139, 2026122141, 2026122136, 2026122127, 2026122139]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052955,"POLYGON ((8.286847 49.988636, 8.2867378 49.9885783, 8.2868348 49.9885023, 8.2869441 49.98856, 8.286847 49.988636))",Mainz,DE,13,55131,Kartaus,,,,,,,,,,,residential,"[2026122067, 2026122057, 2026122044, 2026122053, 2026122067]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052956,"POLYGON ((8.2870554 49.9891092, 8.2872443 49.9891551, 8.2873377 49.9889964, 8.2871854 49.9889593, 8.287159 49.9890042, 8.2871224 49.9889953, 8.2870554 49.9891092))",Mainz,DE,14,55131,An der Favorite,,,,,,,,,,,residential,"[2026122125, 2026122129, 2026122118, 2026122115, 2026122119, 2026122117, 2026122125]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052957,"POLYGON ((8.2867378 49.9885783, 8.2866286 49.9885207, 8.2867256 49.9884447, 8.2868348 49.9885023, 8.2867378 49.9885783))",Mainz,DE,15,55131,Kartaus,,,,,,,,,,,residential,"[2026122057, 2026122046, 2026122036, 2026122044, 2026122057]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052958,"POLYGON ((8.2872873 49.9887525, 8.2874611 49.9887931, 8.2875224 49.9886846, 8.2873486 49.988644, 8.2872873 49.9887525))",Mainz,DE,16,55131,An der Favorite,,,,,,,,,,,residential,"[2026122089, 2026122093, 2026122073, 2026122069, 2026122089]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052959,"POLYGON ((8.2874448 49.9886086, 8.2875575 49.9886334, 8.2876152 49.9885252, 8.2875025 49.9885004, 8.2874448 49.9886086))",Mainz,DE,18,55131,An der Favorite,,,,,,,,,,,residential,"[2026122061, 2026122065, 2026122049, 2026122042, 2026122061]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052960,"POLYGON ((8.2849315 49.9889816, 8.2850868 49.9890126, 8.2851162 49.9889584, 8.2851015 49.9888319, 8.2850587 49.9887708, 8.2849115 49.9888173, 8.2849342 49.9888543, 8.2849516 49.9889335, 8.2849315 49.9889816))",Mainz,DE,2,55131,An der Favorite,,,,,,,,,,,residential,"[2026122116, 2026122120, 2026122114, 2026122099, 2026122092, 2026122096, 2026122104, 2026122110, 2026122116]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052961,"POLYGON ((8.2873265 49.988342, 8.2872267 49.988421, 8.2871092 49.9883648, 8.2872084 49.9882875, 8.2873265 49.988342))",Mainz,DE,3,55131,Am Michelsberg,,,,,,,,,,,residential,"[2026122023, 2026122027, 2026122025, 2026122020, 2026122023]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052962,"POLYGON ((8.2859947 49.9888472, 8.2861152 49.9888726, 8.2861664 49.9887707, 8.2860466 49.988744, 8.2859947 49.9888472))",Mainz,DE,3,55131,Kartaus,,,,,,,,,,,residential,"[2026122103, 2026122106, 2026122091, 2026122087, 2026122103]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052963,"POLYGON ((8.2854051 49.9890486, 8.2857478 49.9891237, 8.2858004 49.9890244, 8.2854577 49.9889493, 8.2854051 49.9890486))",Mainz,DE,4,55131,An der Favorite,,,,,,,,,,,residential,"[2026122123, 2026122126, 2026122121, 2026122112, 2026122123]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052964,"POLYGON ((8.286799 49.9880846, 8.2867185 49.9881525, 8.2866232 49.9881059, 8.2867036 49.9880379, 8.286799 49.9880846))",Mainz,DE,44,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122011, 2026122013, 2026122012, 2026122010, 2026122011]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052966,"POLYGON ((8.286657 49.9882467, 8.2865617 49.9883272, 8.2864348 49.9882651, 8.2865301 49.9881846, 8.286657 49.9882467))",Mainz,DE,46,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122017, 2026122022, 2026122019, 2026122015, 2026122017]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052969,"POLYGON ((8.2865617 49.9883272, 8.2864664 49.9884077, 8.2863395 49.9883456, 8.2864348 49.9882651, 8.2865617 49.9883272))",Mainz,DE,48,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122022, 2026122032, 2026122024, 2026122019, 2026122022]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052971,"POLYGON ((8.2863258 49.9888995, 8.2864551 49.9889264, 8.2865 49.9888374, 8.2863707 49.9888104, 8.2863258 49.9888995))",Mainz,DE,5,55131,Kartaus,,,,,,,,,,,residential,"[2026122107, 2026122109, 2026122102, 2026122095, 2026122107]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052972,"POLYGON ((8.286295 49.9884787, 8.2861626 49.9885238, 8.286085 49.9884299, 8.2862174 49.9883847, 8.286295 49.9884787))",Mainz,DE,50,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122040, 2026122048, 2026122034, 2026122026, 2026122040]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052974,"POLYGON ((8.2861626 49.9885238, 8.2860302 49.988569, 8.2859527 49.9884751, 8.286085 49.9884299, 8.2861626 49.9885238))",Mainz,DE,52,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122048, 2026122055, 2026122038, 2026122034, 2026122048]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052977,"POLYGON ((8.2858263 49.9886473, 8.2856939 49.9886925, 8.2856163 49.9885986, 8.2857487 49.9885534, 8.2858263 49.9886473))",Mainz,DE,54,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122071, 2026122075, 2026122059, 2026122051, 2026122071]",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052979,"POLYGON ((8.285269 49.9888345, 8.2851911 49.9887434, 8.2855165 49.9886283, 8.2855944 49.9887194, 8.285269 49.9888345))",Mainz,DE,58,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2026122101, 2026122085, 2026122063, 2026122080, 2026122101]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052982,"POLYGON ((8.2858801 49.989164, 8.2860265 49.9891944, 8.2860936 49.9890609, 8.2859472 49.9890305, 8.2858801 49.989164))",Mainz,DE,6,55131,An der Favorite,,,,,,,,,,,residential,"[2026122132, 2026122137, 2026122124, 2026122122, 2026122132]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052983,"POLYGON ((8.2864551 49.9889264, 8.2865909 49.9889547, 8.2866357 49.9888656, 8.2865 49.9888374, 8.2864551 49.9889264))",Mainz,DE,7,55131,Kartaus,,,,,,,,,,,residential,"[2026122109, 2026122113, 2026122105, 2026122102, 2026122109]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052984,"POLYGON ((8.2861925 49.9892169, 8.2864824 49.9892801, 8.2865374 49.9891758, 8.2864384 49.9891542, 8.2864251 49.9891795, 8.2863188 49.9891563, 8.2863087 49.9891753, 8.2862242 49.9891569, 8.2861925 49.9892169))",Mainz,DE,8,55131,An der Favorite,,,,,,,,,,,residential,"[2026122138, 2026122140, 2026122134, 2026122128, 2026122135, 2026122130, 2026122133, 2026122131, 2026122138]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192052985,"POLYGON ((8.2869548 49.9886925, 8.2868924 49.9888008, 8.2870253 49.9888325, 8.2870877 49.9887242, 8.2869548 49.9886925))",Mainz,DE,9,55131,Kartaus,,,,,,,,,,,residential,"[2026122076, 2026122094, 2026122100, 2026122082, 2026122076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270759,"POLYGON ((8.2815738 49.9883658, 8.2812921 49.9883342, 8.2813167 49.9882438, 8.2815984 49.9882754, 8.2815738 49.9883658))",Mainz,DE,10,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028357999, 2028357996, 2028357967, 2028357978, 2028357999]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270760,"POLYGON ((8.2818556 49.9883975, 8.2815738 49.9883658, 8.2815984 49.9882754, 8.2818801 49.9883071, 8.2818556 49.9883975))",Mainz,DE,12,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358004, 2028357999, 2028357978, 2028357989, 2028358004]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270761,"POLYGON ((8.2848333 49.9877837, 8.2850648 49.9877412, 8.2850102 49.9876184, 8.2848346 49.9876506, 8.2848589 49.9877054, 8.284803 49.9877156, 8.2848333 49.9877837))",Mainz,DE,12,55131,Niklas-Vogt-Straße,,,,,,,,,,,residential,"[2028357929, 2028357927, 2028357914, 2028357916, 2028357919, 2028357921, 2028357929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270762,"POLYGON ((8.2822671 49.9885011, 8.2821286 49.9884891, 8.2821466 49.988403, 8.2822851 49.988415, 8.2822671 49.9885011))",Mainz,DE,14,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358031, 2028358028, 2028358008, 2028358013, 2028358031]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270763,"POLYGON ((8.2825917 49.9884715, 8.2824034 49.988444, 8.282459 49.9882863, 8.2826473 49.9883137, 8.2825917 49.9884715))",Mainz,DE,16,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358025, 2028358022, 2028357980, 2028357992, 2028358025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270764,"POLYGON ((8.2828519 49.9885163, 8.2826637 49.9884889, 8.2827192 49.9883311, 8.2829075 49.9883586, 8.2828519 49.9885163))",Mainz,DE,16a,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358034, 2028358026, 2028357994, 2028357998, 2028358034]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270765,"POLYGON ((8.2831348 49.9885555, 8.2829465 49.9885281, 8.2830021 49.9883704, 8.2831904 49.9883978, 8.2831348 49.9885555))",Mainz,DE,16b,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358046, 2028358039, 2028358001, 2028358006, 2028358046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270766,"POLYGON ((8.2834476 49.9886113, 8.2832237 49.9885728, 8.2832851 49.9884252, 8.283509 49.9884637, 8.2834476 49.9886113))",Mainz,DE,18,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358053, 2028358049, 2028358019, 2028358023, 2028358053]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270767,"POLYGON ((8.2837817 49.9886757, 8.2835577 49.9886373, 8.2836191 49.9884897, 8.283843 49.9885281, 8.2837817 49.9886757))",Mainz,DE,18a,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028358062, 2028358055, 2028358029, 2028358041, 2028358062]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270769,"POLYGON ((8.2852342 49.9873179, 8.2849205 49.9873438, 8.2848082 49.9872568, 8.2849665 49.987242, 8.2849723 49.9872809, 8.2850528 49.9872735, 8.2850528 49.9872328, 8.2852111 49.9872198, 8.2852342 49.9873179))",Mainz,DE,4,55131,Niklas-Vogt-Straße,,,,,,,,,,,residential,"[2028357911, 2028357913, 2028357907, 2028357904, 2028357910, 2028357909, 2028357903, 2028357901, 2028357911]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270770,"POLYGON ((8.2853103 49.9882863, 8.2851906 49.9883367, 8.2851005 49.988248, 8.2852202 49.9881977, 8.2853103 49.9882863))",Mainz,DE,49,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2028357983, 2028357997, 2028357971, 2028357958, 2028357983]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270771,"POLYGON ((8.2850611 49.9883923, 8.2847208 49.9885126, 8.2846302 49.9884067, 8.2849705 49.9882864, 8.2850611 49.9883923))",Mainz,DE,51,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2028358003, 2028358032, 2028358010, 2028357985, 2028358003]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270772,"POLYGON ((8.2846195 49.9885488, 8.2843548 49.9886443, 8.284253 49.9885277, 8.2845177 49.9884322, 8.2846195 49.9885488))",Mainz,DE,53,55131,Göttelmannstraße,,,,,,,,,,,residential,"[2028358044, 2028358058, 2028358035, 2028358020, 2028358044]",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270773,"POLYGON ((8.280715 49.9882075, 8.2803187 49.9881029, 8.2803717 49.98802, 8.2807679 49.9881245, 8.280715 49.9882075))",Mainz,DE,6,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028357961, 2028357948, 2028357940, 2028357953, 2028357961]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192270774,"POLYGON ((8.281145 49.9883026, 8.2808893 49.98825, 8.2809295 49.9881692, 8.2811852 49.9882218, 8.281145 49.9883026))",Mainz,DE,8,55131,Am Stiftswingert,,,,,,,,,,,residential,"[2028357987, 2028357973, 2028357956, 2028357963, 2028357987]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192303023,"POLYGON ((8.2852395 49.9867422, 8.2850843 49.9868116, 8.284996 49.98673, 8.2850751 49.9866946, 8.2850368 49.9866593, 8.285113 49.9866252, 8.2852395 49.9867422))",Mainz,DE,1,55131,Niklas-Vogt-Straße,,,,,,,,,,,residential,"[2028620399, 2028620415, 2028620396, 2028620387, 2028620380, 2028620374, 2028620399]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
