element_type,osmid,amenity,parking,geometry,access,fee,layer,name,wheelchair,toilets:wheelchair,surface,created_by,capacity,capacity:disabled,alt_name,lit,maxheight,operator,level,description,source,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,note,park_ride,nodes,designation,type,building,building:levels,roof:levels,roof:shape,brand,brand:wikidata,brand:wikipedia,building:parts,opening_hours,operator:wikidata,operator:wikipedia,capacity:parent,capacity:women,parking:condition,parking:condition:customers,fixme,hgv,supervised,cables,ref,parking:condition:private,charge,name:etymology:wikidata,parking:lane:right,capacity:long,building:part,area,building:levels:underground,operator:type,orientation,ways
way,207351412,parking,surface,"POLYGON ((7.8022211 49.4438881, 7.8021141 49.4433311, 7.80182 49.4433555, 7.8017878 49.4432071, 7.8018361 49.4432019, 7.8017019 49.4425899, 7.8025504 49.4425184, 7.8026081 49.4425306, 7.8026645 49.4425725, 7.8027061 49.4425681, 7.8029075 49.4435615, 7.8028431 49.4436558, 7.8027088 49.4437361, 7.8025933 49.4437466, 7.8026041 49.4437998, 7.802483 49.4438677, 7.8022211 49.4438881))",yes,no,,Daennerplatz,,,,,,,,,,,,,,,,,,,,,"[2175507650, 2175507629, 2175507631, 2175507626, 2175507625, 2175507609, 2175507594, 2175507596, 2175507604, 2175507602, 2175507638, 2175507640, 2175507645, 2175507646, 2175507648, 2175507649, 2175507650]",,,,,,,,,,,,,,,,,,,,,,,,,Q27468242,,,,,,,,
way,207467810,parking,surface,"POLYGON ((7.8084532 49.4372419, 7.8086173 49.4373556, 7.8087601 49.4373863, 7.8088523 49.4373846, 7.8090296 49.4372812, 7.8089526 49.4372236, 7.8090379 49.4371474, 7.8089841 49.4370991, 7.808876 49.4370803, 7.8087591 49.4371371, 7.8085997 49.4372367, 7.8085379 49.4371931, 7.8084532 49.4372419))",,,,,,,,,,,,,,,,,,,,,,,,,"[2177212415, 2177212423, 2177212427, 2177212425, 2177212417, 2177212409, 2177212401, 2177212391, 2177212390, 2177212397, 2177212411, 2177212407, 2177212415]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,207934121,parking,surface,"POLYGON ((7.7939012 49.4422925, 7.7942339 49.4428668, 7.7946911 49.4427548, 7.7943585 49.4421805, 7.7939012 49.4422925))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2181903230, 2181903270, 2181903263, 2181903225, 2181903230]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,207934123,parking,surface,"POLYGON ((7.7937242 49.4421334, 7.7955296 49.4416919, 7.7954603 49.441572, 7.7936549 49.4420135, 7.7937242 49.4421334))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2181903222, 2181903189, 2181903185, 2181903214, 2181903222]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,208071309,parking,surface,"POLYGON ((7.800846 49.4424702, 7.8008028 49.4422382, 7.8009059 49.4422301, 7.8009491 49.4424621, 7.800846 49.4424702))",,,,,,,,,,,,,,,,,,,,,,,,,"[2183784015, 2183783944, 2183783941, 2183784013, 2183784015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,208071310,parking,surface,"POLYGON ((7.8007903 49.4421453, 7.8007569 49.4420081, 7.8008391 49.4420012, 7.8008653 49.4420484, 7.8008868 49.4421391, 7.8007903 49.4421453))",,,,,,,,,,,,,,,,,,,,,,,,,"[2183783926, 2183783917, 2183783916, 2183783919, 2183783925, 2183783926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,208071311,parking,surface,"POLYGON ((7.8017566 49.4424328, 7.8017393 49.4422439, 7.8016922 49.4422449, 7.8016529 49.441961, 7.8019246 49.4419355, 7.8019827 49.4422612, 7.8019168 49.442298, 7.8019341 49.4424206, 7.8017566 49.4424328))",,,,,,,,,,,,,,,,,,,,,,,,,"[2183784007, 2183783946, 2183783947, 2183783914, 2183783912, 2183783953, 2183783961, 2183783994, 2183784007]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,208103930,parking,surface,"POLYGON ((7.7941266 49.4438789, 7.7940947 49.443748, 7.7940627 49.4436171, 7.7940308 49.4434862, 7.7939904 49.4434665, 7.7939137 49.4435322, 7.793887 49.4435678, 7.7939637 49.4438924, 7.7941266 49.4438789))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2184271926, 2184271746, 2184271551, 2184271384, 2184271360, 2184271429, 2184271480, 2184271951, 2184271926]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,208124846,parking,surface,"POLYGON ((7.7892251 49.4427162, 7.7891412 49.4427198, 7.7891364 49.4426641, 7.7891985 49.4426524, 7.789241 49.442628, 7.7893751 49.4426237, 7.7893899 49.442779, 7.7894291 49.4427768, 7.7894405 49.4428736, 7.7892863 49.4428803, 7.7892835 49.4428532, 7.7892394 49.4428551, 7.789235 49.4428129, 7.7892557 49.442812, 7.7892521 49.4427769, 7.7892314 49.4427778, 7.7892251 49.4427162))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2184444343, 2184444344, 2184444331, 2184444328, 2184444324, 2184444323, 2184444358, 2184444354, 2184444379, 2184444380, 2184444372, 2184444373, 2184444366, 2184444365, 2184444355, 2184444356, 2184444343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217292561,parking,surface,"POLYGON ((7.7364525 49.4062503, 7.7365201 49.4062907, 7.7375164 49.4060786, 7.7374794 49.4060368, 7.7367533 49.40619, 7.7364525 49.4062503))",,,,,,,,,,,,,,,,,,,,,,,,,"[2265701873, 2265701884, 2265701829, 2265701816, 2265701860, 2265701873]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217292562,parking,surface,"POLYGON ((7.7281551 49.4056108, 7.7282 49.4056552, 7.728288 49.405584, 7.7283564 49.4055425, 7.7284753 49.4054901, 7.7284378 49.4054511, 7.728303 49.4055066, 7.7282375 49.4055498, 7.7281551 49.4056108))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[2265701600, 2265701621, 2265701586, 2265701553, 2265701478, 2265701429, 2265701507, 2265701560, 2265701600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217354848,parking,surface,"POLYGON ((7.7251222 49.4037466, 7.7256826 49.4035542, 7.7255474 49.4033929, 7.7249885 49.4035853, 7.7251222 49.4037466))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266269294, 2266269267, 2266269252, 2266269275, 2266269294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217399541,parking,surface,"POLYGON ((7.7256587 49.4052339, 7.7258131 49.405178, 7.7257054 49.405052, 7.7258183 49.4050112, 7.7257959 49.4049851, 7.7258251 49.4049745, 7.7257603 49.4048988, 7.7254456 49.4050197, 7.7255393 49.4051127, 7.7256421 49.4052405, 7.7256587 49.4052339))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[2111928062, 2111928056, 2111928011, 2111927987, 2111927982, 2266714232, 2266714218, 2266714238, 2266714244, 2266714264, 2111928062]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217399542,parking,surface,"POLYGON ((7.7245569 49.403626, 7.7246357 49.4037479, 7.7248322 49.4036929, 7.7247808 49.4035918, 7.7247179 49.4036066, 7.7247076 49.4035843, 7.7245569 49.403626))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266714028, 2266714045, 2266714035, 2266714023, 2266714025, 2266714022, 2266714028]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217410898,parking,surface,"POLYGON ((7.7275429 49.402708, 7.7271633 49.4028399, 7.7271548 49.402844, 7.7272511 49.4029524, 7.7273298 49.4030469, 7.7275088 49.4030524, 7.7273748 49.4028889, 7.7274054 49.4028783, 7.7274646 49.4028574, 7.7276195 49.4028017, 7.7275429 49.402708))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266821474, 2266821572, 2266821574, 2266821649, 2266821722, 2266821726, 2266821612, 2266821601, 2266821582, 2266821526, 2266821474]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217410900,parking,surface,"POLYGON ((7.7283848 49.403342, 7.7284915 49.4034716, 7.7284095 49.4034996, 7.7282598 49.4034589, 7.7281531 49.4034233, 7.7281011 49.4033784, 7.7282453 49.4033276, 7.7283002 49.4033073, 7.7284422 49.4032572, 7.7284056 49.4032133, 7.7285917 49.4031477, 7.7286581 49.4032294, 7.7283861 49.4033242, 7.7283848 49.403342))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266822049, 2266822220, 2266822244, 2266822194, 2266822157, 2266822113, 2266822016, 2266821972, 2266821932, 2266821894, 2266821833, 2266821914, 2266821994, 2266822049]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217410907,parking,surface,"POLYGON ((7.727051 49.4027703, 7.7269052 49.4025899, 7.7267171 49.4026542, 7.726897 49.4028769, 7.7270189 49.4028351, 7.727051 49.4027703))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266821501, 2266821442, 2266821458, 2266821598, 2266821560, 2266821501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217410909,parking,surface,"POLYGON ((7.7265551 49.4028785, 7.7259326 49.4030979, 7.7258327 49.4031332, 7.7257475 49.4030308, 7.7264699 49.4027762, 7.7265551 49.4028785))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266821603, 2266821777, 2266821813, 2266821714, 2266821507, 2266821603]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217410911,parking,surface,"POLYGON ((7.7278824 49.403104, 7.7280217 49.4032675, 7.7279462 49.4032921, 7.7278499 49.4032675, 7.7278173 49.4032472, 7.727739 49.403153, 7.7278824 49.403104))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266821783, 2266821947, 2266821968, 2266821944, 2266821926, 2266821839, 2266821783]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217410913,parking,surface,"POLYGON ((7.725337 49.4032588, 7.7252472 49.4031509, 7.7250719 49.4029403, 7.7254175 49.4028184, 7.7257422 49.4032085, 7.7255947 49.4032605, 7.7255352 49.403189, 7.725337 49.4032588))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2266821936, 2266821836, 2266821643, 2266821543, 2266821888, 2266821939, 2266821866, 2266821936]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220000563,parking,surface,"POLYGON ((7.7496588 49.4282572, 7.7493088 49.4275838, 7.749204 49.4276002, 7.7495561 49.428279, 7.7496588 49.4282572))",yes,no,,,,,,,,,,,,,,,,,,,,,,,"[2291245754, 2291245747, 2291245748, 2291245756, 2291245754]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142676,parking,garage_boxes,"POLYGON ((7.7338889 49.4404116, 7.7339735 49.4404097, 7.7339596 49.4401498, 7.7338751 49.4401517, 7.7338889 49.4404116))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663691, 2292663689, 2292663677, 2292663679, 2292663691]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142677,parking,garage_boxes,"POLYGON ((7.7308953 49.4388785, 7.7309196 49.4387835, 7.7308305 49.4387739, 7.7308061 49.4388689, 7.7308953 49.4388785))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663356, 2292663276, 2292663273, 2292663353, 2292663356]",,,garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142678,parking,garage_boxes,"POLYGON ((7.728957 49.4386408, 7.728945 49.4386911, 7.7290595 49.4387027, 7.7290715 49.4386523, 7.728957 49.4386408))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663079, 2292663174, 2292663192, 2292663095, 2292663079]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142679,parking,garage_boxes,"POLYGON ((7.7297606 49.4387151, 7.730043 49.4387457, 7.7300551 49.4386985, 7.7297727 49.4386679, 7.7297606 49.4387151))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663214, 2292663255, 2292663188, 2292663152, 2292663214]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142681,parking,garage_boxes,"POLYGON ((7.7311913 49.4388635, 7.7311081 49.4388545, 7.7309716 49.4388397, 7.7309859 49.4387839, 7.7312056 49.4388077, 7.7311913 49.4388635))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663345, 2292663336, 2292663319, 2292663278, 2292663298, 2292663345]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142682,parking,garage_boxes,"POLYGON ((7.7322992 49.4389833, 7.7322172 49.4389745, 7.7319398 49.4389444, 7.7319546 49.4388863, 7.7323141 49.4389253, 7.7322992 49.4389833))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663420, 2292663413, 2292663393, 2292663358, 2292663388, 2292663420]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142683,parking,garage_boxes,"POLYGON ((7.7328442 49.4390423, 7.73277 49.4390343, 7.7326347 49.4390196, 7.7326495 49.4389619, 7.732859 49.4389846, 7.7328442 49.4390423))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663449, 2292663444, 2292663439, 2292663405, 2292663422, 2292663449]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142684,parking,garage_boxes,"POLYGON ((7.731743 49.4389218, 7.7316636 49.4389132, 7.7315317 49.4388989, 7.7315455 49.4388448, 7.7317569 49.4388677, 7.731743 49.4389218))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663386, 2292663380, 2292663366, 2292663329, 2292663351, 2292663386]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142685,parking,garage_boxes,"POLYGON ((7.733807 49.4406021, 7.7335169 49.4406256, 7.7335264 49.440675, 7.7338165 49.4406515, 7.7340669 49.4406069, 7.7340472 49.4405597, 7.733807 49.4406021))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663703, 2292663707, 2292663719, 2292663713, 2292663705, 2292663701, 2292663703]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142804,parking,surface,"POLYGON ((7.7329977 49.4394759, 7.7331057 49.4390496, 7.7333884 49.4390789, 7.7334041 49.4391823, 7.7332942 49.4391683, 7.7332726 49.4392483, 7.7332098 49.439481, 7.7329977 49.4394759))",,,,,,,,,,,,,,,,,,,,,,,,,"[2292663526, 2292663450, 2292663455, 2292663472, 2292663470, 2292663482, 2292663528, 2292663526]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220142805,parking,surface,"POLYGON ((7.7380575 49.4389979, 7.7381253 49.438719, 7.738618 49.4387711, 7.7386356 49.4388152, 7.7385637 49.4388452, 7.7384999 49.4388444, 7.738413 49.4388629, 7.7381918 49.4389679, 7.7381063 49.438997, 7.7380575 49.4389979))",permissive,,,,,,,,,,,,,,,,,,,,,,,,"[2292663428, 2292663220, 2292663271, 2292663300, 2292663331, 2292663327, 2292663340, 2292663407, 2292663426, 2292663428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221959364,parking,garage_boxes,"POLYGON ((7.7344199 49.4423006, 7.7344561 49.4422542, 7.7340614 49.4421242, 7.7340252 49.4421706, 7.73427 49.4422512, 7.7344199 49.4423006))",,,,,,,,,,,,,,,,,,,,,,,,,"[2309379392, 2309379390, 2309379376, 2309379383, 6331379613, 2309379392]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221959370,parking,garage_boxes,"POLYGON ((7.7346389 49.4414054, 7.7350172 49.4414689, 7.735037 49.4414189, 7.7346587 49.4413555, 7.7346389 49.4414054))",,,,,,,,,,,,,,,,,,,,,,,,,"[2309379227, 2309379246, 2309379230, 2309379216, 2309379227]",,,garages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221959443,parking,surface,"POLYGON ((7.7346587 49.4413555, 7.7347078 49.4412419, 7.7351688 49.4413203, 7.7350926 49.4414282, 7.735037 49.4414189, 7.7346587 49.4413555))",private,,,,,,asphalt,,,,,,,,,,,,,,,,,,"[2309379216, 2309379199, 2309379207, 2309379234, 2309379230, 2309379216]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221959444,parking,surface,"POLYGON ((7.7341285 49.4418811, 7.7342662 49.4419058, 7.7343129 49.4417756, 7.7343645 49.4417844, 7.7345919 49.4414215, 7.734512 49.4413951, 7.7343301 49.4416077, 7.7341285 49.4418811))",residents,,,,,,,,,,,,,,,,,,,,,,,,"[2309379345, 2309379350, 2309379321, 2309379325, 2309379231, 2309379224, 2309379279, 2309379345]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,222511337,parking,,"POLYGON ((7.7891477 49.4472427, 7.7890258 49.4472488, 7.7889532 49.447073, 7.7890709 49.4470437, 7.7891477 49.4472427))",,,,,,,,,,,,,,,,,,,,,,,,,"[1240725604, 2314689249, 2314689238, 2314689235, 1240725604]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,222627429,parking,,"POLYGON ((7.8059787 49.4379068, 7.8073666 49.4376833, 7.8074053 49.4377775, 7.807106 49.437788, 7.8060005 49.4379585, 7.8059787 49.4379068))",,,,,,,,,,,,,,,,,,,,,,,,,"[1024748649, 2315764689, 2177212433, 340093451, 2177212435, 1024748649]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,223027111,parking,,"POLYGON ((7.8137147 49.4380321, 7.8137426 49.4380704, 7.8141224 49.4379537, 7.8140946 49.4379154, 7.8137147 49.4380321))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2319714363, 2319714364, 2319714362, 2319714360, 2319714363]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,223027112,parking,,"POLYGON ((7.8141622 49.4378935, 7.8141905 49.437931, 7.8146102 49.4377972, 7.8145818 49.4377596, 7.8141622 49.4378935))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2319714358, 2319714361, 2319714357, 2319714356, 2319714358]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,223027113,parking,,"POLYGON ((7.8148666 49.4375885, 7.8151753 49.437483, 7.8150837 49.437386, 7.8149895 49.4373877, 7.814881 49.4374107, 7.8148129 49.43746, 7.8147999 49.4375153, 7.8148666 49.4375885))",,,,,,,,,,,,,,,,,,,,,,,,,"[2319714355, 2319714353, 2319714349, 2319714350, 2319714351, 2319714352, 2319714354, 2319714355]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,223134802,parking,surface,"POLYGON ((7.7417575 49.4405814, 7.742276 49.4407192, 7.74234 49.4406175, 7.7418354 49.4404372, 7.7417575 49.4405814))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[1205778989, 1205778894, 2320676470, 2320676458, 1205778989]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,223134803,parking,surface,"POLYGON ((7.7423802 49.4415633, 7.7424761 49.4412791, 7.7426424 49.4413233, 7.7427833 49.441377, 7.7428415 49.4414283, 7.7428779 49.441493, 7.7428792 49.4415712, 7.7428585 49.4416256, 7.7423802 49.4415633))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2320676904, 2320676762, 2320676786, 2320676822, 2320676849, 2320676880, 2320676908, 2320676931, 2320676904]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,227130686,parking,surface,"POLYGON ((7.7603921 49.4379084, 7.7604923 49.4379501, 7.7603305 49.4381145, 7.7602302 49.4380728, 7.7603921 49.4379084))",,no,,,,,,,,,,,,,,,,,,,,,,,"[2358599343, 1158940420, 2358599345, 2358599347, 2358599343]",,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,
way,227305960,parking,surface,"POLYGON ((7.7871484 49.4447091, 7.7870769 49.4447023, 7.7870555 49.4446803, 7.7869844 49.4446734, 7.786959 49.4446811, 7.7868217 49.4446595, 7.7868067 49.4446428, 7.7868902 49.444526, 7.7868495 49.4444676, 7.7868931 49.4444109, 7.786674 49.4443409, 7.7867517 49.4442405, 7.7870175 49.4441968, 7.7869963 49.4441201, 7.7872528 49.4440737, 7.7872601 49.4440913, 7.7874115 49.4440657, 7.7874821 49.4440697, 7.7874528 49.4442125, 7.7874241 49.4442162, 7.7873883 49.4442302, 7.7873597 49.4443401, 7.787384 49.4443569, 7.7874213 49.4443606, 7.7873905 49.4445078, 7.7872971 49.4447251, 7.7871484 49.4447091))",,,,,,,,,,,,,,,,,,,,,,,,,"[1224119068, 1224118294, 1224118404, 1224119005, 1224118823, 1224118598, 1224118255, 1224118347, 1224118472, 2360115286, 1224118206, 1224118583, 1224118807, 1224118997, 1224118247, 1224118266, 1224118670, 2360115267, 2360115272, 2360115274, 2360115276, 2360115280, 2360115282, 2360115284, 1224118838, 2360115294, 1224119068]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,227655530,parking,surface,"POLYGON ((7.7934776 49.4459633, 7.7934748 49.4459513, 7.7934555 49.4458671, 7.7934161 49.445871, 7.7934078 49.445835, 7.7933766 49.445699, 7.7933647 49.4456474, 7.793446 49.4456395, 7.7936795 49.4456168, 7.7937586 49.4456092, 7.7938228 49.4458887, 7.7937404 49.4458967, 7.7937496 49.4459368, 7.7934776 49.4459633))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2363051389, 2360231508, 2360231504, 2360231506, 2360231498, 2360231493, 2363051385, 2360231488, 2360231487, 2363051384, 2363051386, 2363051387, 2363051388, 2363051389]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,227655531,parking,surface,"POLYGON ((7.7937724 49.4461282, 7.7937313 49.4460902, 7.7939109 49.4460081, 7.793952 49.4460461, 7.7937724 49.4461282))",private,,,,,,,,,,,,,,,,,,,,,,,,"[1413902473, 2301404126, 1413902447, 2363051390, 1413902473]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,227655532,parking,surface,"POLYGON ((7.7952194 49.4469511, 7.795523 49.4467966, 7.7956492 49.4469013, 7.7953456 49.4470558, 7.7952194 49.4469511))",,,,,,,,,,,,,,,,,,,,,,,,,"[2363051420, 2363051408, 2363051419, 2363051422, 2363051420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229424261,parking,surface,"POLYGON ((7.794451 49.4545419, 7.794718 49.4542473, 7.7938643 49.4540021, 7.7936536 49.4542408, 7.794451 49.4545419))",private,,,,,,,,,,,,,,,,,,,,,,,,"[5568555672, 5568555669, 1143727891, 5568555671, 5568555672]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229429576,parking,surface,"POLYGON ((7.8443632 49.4400198, 7.8445296 49.4398819, 7.8439991 49.4396111, 7.8438326 49.439749, 7.8443632 49.4400198))",,,,Ruheforst P1,,,,,,,,,,,,,,,,,,,,,"[2380290692, 2380290691, 2380290689, 2380290690, 2380290692]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588835,parking,surface,"POLYGON ((7.7344132 49.4468973, 7.7350003 49.4468881, 7.7349933 49.4465952, 7.7344008 49.4466033, 7.7344132 49.4468973))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390778676, 2390778673, 2390778588, 2390778591, 2390778676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588836,parking,surface,"POLYGON ((7.7338501 49.4456756, 7.734611 49.4456701, 7.7346042 49.4455707, 7.733845 49.4455785, 7.7338501 49.4456756))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390778275, 2390778273, 2390778232, 2390778238, 2390778275]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588837,parking,surface,"POLYGON ((7.7379172 49.4475648, 7.7379226 49.4480296, 7.7378155 49.4480301, 7.7378101 49.4475653, 7.7379172 49.4475648))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390778958, 2390779131, 2390779133, 2390778961, 2390778958]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588838,parking,surface,"POLYGON ((7.7353835 49.4471811, 7.7353782 49.4470242, 7.7363928 49.447015, 7.7363928 49.4471695, 7.7353835 49.4471811))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390778802, 2390778713, 2390778712, 2390778795, 2390778802]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588839,parking,surface,"POLYGON ((7.7376535 49.4478459, 7.7376454 49.4475657, 7.7377417 49.4475645, 7.7377498 49.4478448, 7.7376535 49.4478459))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390779060, 2390778965, 2390778956, 2390779059, 2390779060]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588840,parking,surface,"POLYGON ((7.7331198 49.4459329, 7.7337227 49.4459241, 7.7337126 49.445626, 7.7331164 49.4456326, 7.7331198 49.4459329))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390778339, 2390778337, 2390778265, 2390778267, 2390778339]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588841,parking,surface,"POLYGON ((7.7351192 49.4466425, 7.7357649 49.4466356, 7.735905 49.4466125, 7.7358997 49.4465421, 7.7351174 49.4465468, 7.7351192 49.4466425))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2390778600, 2390778598, 2390778594, 2390778558, 2390778560, 2390778600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,230588842,parking,surface,"POLYGON ((7.7413349 49.4512331, 7.7413731 49.4513585, 7.7414285 49.4514877, 7.7413884 49.4514877, 7.7411859 49.4514008, 7.7411439 49.4512567, 7.7413349 49.4512331))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[2390779548, 2390779557, 2390779560, 2390779559, 2390779558, 2390779550, 2390779548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,231207333,parking,surface,"POLYGON ((7.7399282 49.4477035, 7.7398988 49.4476811, 7.7398683 49.4476579, 7.7398589 49.4476507, 7.7398233 49.4476236, 7.7397816 49.4475919, 7.7397048 49.4476345, 7.7395985 49.4476936, 7.7397416 49.4478072, 7.7398479 49.4477481, 7.7399282 49.4477035))",private,,,,,,,,,,,,,,,,,,,,,,,,"[2396150471, 2396150467, 2396150454, 2396150452, 2396150443, 2396150435, 2396150447, 2396150469, 2396150498, 2396150480, 2396150471]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,231207334,parking,surface,"POLYGON ((7.7395256 49.4479104, 7.7398637 49.4481828, 7.7399338 49.448146, 7.7395958 49.4478736, 7.7395256 49.4479104))",,,,,,,,,,,,,,,,,,,,,,,,,"[2396150537, 2396150638, 2396150624, 2396150527, 2396150537]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,231238882,parking,surface,"POLYGON ((7.7409753 49.4473447, 7.7410241 49.4473917, 7.7410402 49.4473846, 7.7411474 49.4474878, 7.7412864 49.4474268, 7.7413394 49.4474778, 7.7411179 49.4475751, 7.7408828 49.4473804, 7.7409753 49.4473447))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[2396473753, 2396473759, 2396473757, 2396473768, 2396473763, 2396473766, 2396473773, 2396473755, 2396473753]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,236069613,parking,surface,"POLYGON ((7.7428699 49.4460103, 7.7428307 49.4460665, 7.7427255 49.4460356, 7.7424475 49.4459537, 7.7424867 49.4458974, 7.7428699 49.4460103))",,,,,,,,,,,,,,,,,,,,,,,,,"[2441406526, 2441406536, 2441406530, 2441406515, 2441406509, 2441406526]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
