element_type,osmid,barrier,wheelchair,geometry,access,name,noname,tourism,wikimedia_commons,note,contact:website,description,start_date,operator,leisure,lit,historic,nodes,name:etymology:wikidata,image,wikidata,alt_name,opening_hours,landcover,landuse,name:fr,architect,surface,old_name,wikipedia,fee,dog,abandoned:landuse,contact:phone,operator:wikidata,zoo,website,disused:landuse,landuse:1851-1917,source,ways,type
way,402648345,,,"POLYGON ((6.9850995 49.2456829, 6.9849924 49.2456386, 6.9850087 49.2454527, 6.9843379 49.2449488, 6.9838605 49.2449137, 6.9835114 49.2448421, 6.9830131 49.2458134, 6.9830129 49.2463811, 6.9846853 49.2464149, 6.9845761 49.2466765, 6.9844959 49.2468298, 6.9844284 49.2469135, 6.9843009 49.2469767, 6.9841673 49.2470066, 6.9840471 49.2470196, 6.9838587 49.2470286, 6.9830463 49.2468384, 6.9826882 49.2467605, 6.9823883 49.2466706, 6.9820687 49.24657, 6.9818431 49.2465244, 6.9816492 49.2464765, 6.9814554 49.2463898, 6.9813798 49.2458124, 6.9813869 49.2455094, 6.9813968 49.2454089, 6.9815618 49.2452387, 6.9816994 49.2450724, 6.9817916 49.2448511, 6.9818194 49.2446569, 6.9818513 49.2442719, 6.981877 49.2440655, 6.9819017 49.2439183, 6.981943 49.2437885, 6.9820005 49.2436462, 6.9820446 49.2435965, 6.9821092 49.2435617, 6.9821965 49.243525, 6.9823403 49.2435077, 6.9824301 49.2435062, 6.9825294 49.2435115, 6.9829653 49.2435701, 6.9831011 49.2435899, 6.983117 49.2435451, 6.9837081 49.2436327, 6.9838936 49.2436663, 6.9839429 49.2436908, 6.9839775 49.2437206, 6.9840073 49.2437777, 6.9840422 49.2438613, 6.9840659 49.2438974, 6.9840988 49.2439249, 6.9849011 49.2442985, 6.9850541 49.2443742, 6.9854842 49.2445801, 6.9855276 49.244608, 6.985542 49.2446391, 6.9855448 49.2446898, 6.9855252 49.2447505, 6.9853467 49.2450659, 6.985288 49.2452099, 6.9852834 49.2454255, 6.9852349 49.2455179, 6.9850995 49.2456829))",yes,Ludwigspark,,,,,,,,,park,,,"[4050273198, 4050234901, 4050234903, 4050234905, 4050234902, 423372246, 4050234904, 4050234906, 4772589717, 4772589716, 4772589715, 4772589714, 4772589713, 4772589701, 4772589712, 4772589711, 4772589710, 4772589709, 4772589708, 4772589707, 4772589706, 4772589705, 4772589704, 4772589703, 4772589702, 4772589691, 4772589692, 4772589693, 4772589694, 4772589695, 4772589696, 4772589697, 4772589690, 7785749084, 4772589689, 4772589688, 7785749083, 4772589687, 4772589686, 9509548886, 4772589685, 4772589684, 4772589682, 8584201200, 8584255542, 4772589681, 8565759008, 4772589680, 7335888507, 4772589679, 8558020536, 7335888508, 4772589678, 8773296056, 4772589677, 8547084158, 8773296069, 9515299031, 8547084157, 4772589676, 4772589675, 4772589674, 4772589673, 4050273198]",,,Q82805128,,,,,,,,,,,,,,,,,,,,,
way,447788516,,,"POLYGON ((6.9920672 49.2253384, 6.9920726 49.2253611, 6.9920933 49.2253796, 6.9921071 49.2253915, 6.9921208 49.2254035, 6.992155 49.2253995, 6.9930198 49.2252879, 6.9930091 49.2252404, 6.9930039 49.2252175, 6.9921145 49.2253321, 6.9920672 49.2253384))",,,,,,,,,,,park,,,"[275046910, 10795706551, 10795706555, 10795706524, 10795706587, 1394549280, 4448535122, 4448535118, 4448535117, 5434292995, 275046910]",,,,,,,,,,grass,,,,,,,,,,,,,,
way,459032807,,,"POLYGON ((7.0442088 49.2111915, 7.0442086 49.2111687, 7.0442537 49.2111446, 7.0443089 49.2111161, 7.0443322 49.2111327, 7.0444359 49.2110723, 7.0442977 49.2109649, 7.0442781 49.2109493, 7.0441271 49.2108306, 7.0438373 49.2106036, 7.0437868 49.2106336, 7.0436654 49.2107049, 7.0432372 49.2109663, 7.0431716 49.2110065, 7.0431656 49.2110102, 7.0434511 49.2112171, 7.0436722 49.2113773, 7.0437644 49.2114401, 7.0438778 49.211377, 7.0439355 49.2113316, 7.0441638 49.2112066, 7.0442088 49.2111915))",,,,,,,,,,,park,,,"[4549541129, 6388021598, 9668807188, 9668807194, 9668845058, 9668845017, 9668807208, 9668807170, 9707593593, 8681128788, 4549541127, 8681128807, 9707593598, 9707697229, 4549541128, 9707697230, 1072884022, 1072882337, 9668807206, 9668845020, 9668845067, 4549541129]",,,,,,,,,,,,,,,,,,,,,,,,
way,462102603,,,"POLYGON ((7.0057444 49.2158006, 7.0057063 49.2160103, 7.0057519 49.2160527, 7.0058135 49.2161104, 7.0058656 49.216164, 7.0059386 49.2162172, 7.0060225 49.2162555, 7.0061136 49.2162749, 7.0061955 49.2162765, 7.0062701 49.2162597, 7.0063095 49.2162459, 7.006347 49.2162126, 7.0063607 49.2161839, 7.0063685 49.2161285, 7.0063403 49.2160755, 7.006284 49.216019, 7.0062042 49.2159747, 7.0060607 49.2159169, 7.0058361 49.2158337, 7.0057444 49.2158006))",,,,,,,,,,,park,,,"[4575088377, 4575095966, 9438221718, 9438221719, 9438221717, 9438221721, 9438221720, 9438221725, 9438221722, 9438221726, 9438221724, 9438221723, 4776865930, 9438221728, 9438221729, 9438221730, 9438221731, 9438221732, 9438212502, 4575088377]",,,,,,,,,,,,,,,,,,,,,,,,
way,467669355,,,"POLYGON ((7.0052801 49.2153031, 7.0053201 49.2153216, 7.0053371 49.2153302, 7.0053529 49.2153382, 7.005438 49.2153767, 7.0052549 49.2155519, 7.0044044 49.2152811, 7.0042236 49.2152133, 7.0035513 49.2148363, 7.0034041 49.2147769, 7.0028266 49.2146235, 7.0029725 49.2144853, 7.0030891 49.2143451, 7.0032489 49.2141277, 7.0040274 49.2143744, 7.0047603 49.214665, 7.0051271 49.2147973, 7.0053939 49.2149067, 7.0053703 49.2149268, 7.0052718 49.2150183, 7.0052055 49.215081, 7.0052486 49.2151206, 7.0052828 49.2151594, 7.0052921 49.2152076, 7.0052581 49.2152804, 7.0052565 49.2152934, 7.0052801 49.2153031))",yes,,,,,,,,,,park,,,"[3008126034, 10019496699, 288191785, 2161727009, 2161727011, 3008126036, 4016264121, 4016264116, 4016264118, 3008124927, 886193996, 886193699, 886193346, 886193808, 886193766, 886193426, 10023233996, 886193647, 4622740868, 4622740867, 288191801, 886193354, 886194064, 886193360, 886193621, 4622740873, 3008126034]",,,,,,,,,,,,,,,,,,,,,,,,
way,477328549,,,"POLYGON ((7.0190801 49.2349303, 7.0191339 49.2348197, 7.0194214 49.2348708, 7.0193724 49.2349848, 7.019354 49.2349931, 7.0193272 49.2349911, 7.0190801 49.2349303))",,,,,,,,,,,park,,,"[4707012158, 4707012159, 4707012160, 4707012161, 4707012162, 4707012163, 4707012158]",,,,,,,,,,,,,,,,,,,,,,,,
way,481081810,,,"POLYGON ((6.9561121 49.2079462, 6.956081 49.2079048, 6.9560416 49.2078642, 6.955988 49.2078212, 6.955941 49.2077912, 6.9558718 49.2077562, 6.9557929 49.2077264, 6.9556928 49.2077002, 6.9555644 49.2076841, 6.955466 49.2076826, 6.9554234 49.2076858, 6.955382 49.2076889, 6.9553131 49.2076995, 6.955234 49.2077182, 6.9551988 49.2077289, 6.9550863 49.2077761, 6.9550294 49.2078092, 6.954964 49.2078588, 6.9549231 49.2078997, 6.9548782 49.2079613, 6.9548526 49.2080152, 6.9548352 49.208092, 6.9548356 49.2081466, 6.9548487 49.2082077, 6.9548748 49.2082667, 6.9549094 49.2083179, 6.9549572 49.2083689, 6.9549951 49.2084006, 6.9550614 49.2084442, 6.9551395 49.2084826, 6.9552271 49.2085137, 6.9553154 49.2085348, 6.9553972 49.2085467, 6.9554621 49.2085512, 6.9555503 49.2085506, 6.9556071 49.2085462, 6.955724 49.2085265, 6.9557554 49.2085178, 6.9557927 49.2085075, 6.9558769 49.2084754, 6.9559953 49.2084074, 6.9560528 49.2083592, 6.9561022 49.2083021, 6.9561319 49.2082536, 6.9561538 49.2081983, 6.9561625 49.2081586, 6.9561654 49.2081063, 6.9561535 49.2080346, 6.9561121 49.2079462))",,,,,,,,,,,park,,,"[1082791258, 1082791220, 4023157055, 4023157053, 1082791047, 4023157074, 1082791002, 1450504018, 1082790803, 4023157078, 4023613105, 1082791352, 4023157059, 4023157064, 1082791178, 4023157060, 1082791139, 4023157072, 1082790943, 4023157070, 1082790890, 4023157057, 1082791316, 4023157071, 1082791279, 4023157058, 4023157077, 1082791094, 4023157056, 1082791054, 4023157066, 1082790955, 4023157068, 4023157054, 1082791367, 4023157075, 1082791325, 4028959390, 4023157069, 1082791152, 1082791102, 4023157061, 1082790899, 4023157062, 1450504050, 1082790855, 4023157076, 1082791282, 1082791258]",,,,,,,,,,,,,,,,,,,,,,,,
way,489070884,,,"POLYGON ((6.9620643 49.2516048, 6.9621972 49.2516123, 6.9622682 49.2515998, 6.9623079 49.2515747, 6.9624169 49.251476, 6.9624336 49.251462, 6.9620862 49.2512609, 6.9619838 49.2512549, 6.961996 49.2513069, 6.9620643 49.2516048))",,,,,,,,,,,park,,,"[4813515267, 4813515255, 8493151334, 4813515256, 10783306618, 4926612644, 1359653251, 1359653250, 4813515261, 4813515267]",,,,,,,,,,,,,,,,,,,,,,,,
way,489070886,,,"POLYGON ((6.9617466 49.2510769, 6.9615071 49.2512837, 6.9613977 49.2512957, 6.9614891 49.2516866, 6.9618046 49.2516602, 6.9618988 49.2516524, 6.9619966 49.2516326, 6.9620643 49.2516048, 6.9619838 49.2512549, 6.9617466 49.2510769))",,,,,,,,,,,park,,,"[1143785301, 4813515264, 1143785259, 4897111225, 10783306547, 8493151333, 8493151328, 4813515267, 1359653250, 1143785301]",,,,,,,,,,,Krokodil-Spielplatz,,,,,,,,,,,,,
way,511901176,,,"POLYGON ((6.9674626 49.2487202, 6.9681892 49.2490663, 6.9689 49.249378, 6.9698307 49.2496739, 6.9698999 49.2495788, 6.9698838 49.2495739, 6.969751 49.2495333, 6.9697113 49.2495151, 6.9700346 49.2490161, 6.9700136 49.2490079, 6.9703214 49.2485892, 6.9703381 49.2485644, 6.9703701 49.2485168, 6.9696759 49.2483383, 6.9696847 49.2483271, 6.9692176 49.2482, 6.9691226 49.2481741, 6.9682751 49.2479435, 6.9682147 49.2479994, 6.9683093 49.2480518, 6.9682749 49.248081, 6.9681905 49.2481514, 6.9681776 49.2481628, 6.9680725 49.2481164, 6.9680353 49.2481505, 6.9689539 49.2485129, 6.9695792 49.2487076, 6.9692585 49.2491618, 6.9687199 49.2489886, 6.9685844 49.2489367, 6.9675321 49.2485087, 6.9674845 49.2485493, 6.9675234 49.2485679, 6.9675973 49.2486032, 6.9674626 49.2487202))",,,,,,,,,,,park,,,"[5006399036, 5006399027, 5006399028, 5006399035, 5006399034, 1743397363, 1743397362, 5006399022, 9174960513, 9174960501, 9174960505, 9240674345, 5006399040, 9174995869, 9174995867, 9174995856, 9174995899, 5006399041, 5006399039, 5006399029, 10771881853, 10771897622, 5006399024, 5006399045, 5006399038, 5006399037, 5006399043, 5006399033, 9175595189, 5006399042, 5006399026, 5006399025, 9084583677, 5006399031, 5006399036]",,,,,,,,,,,,,,,,,,,,,,,,
way,513825974,,,"POLYGON ((6.9393157 49.246055, 6.9395243 49.2460576, 6.9395428 49.2457243, 6.9393257 49.2457181, 6.9393157 49.246055))",,,,,,,,,,,park,,,"[5021670512, 5021670513, 5021670519, 5021670520, 5021670512]",,,,,,,,,,,,,,,,,,,,,,,,
way,542482905,,,"POLYGON ((6.9759231 49.2353158, 6.9756813 49.235311, 6.9756505 49.2353568, 6.9757084 49.2353694, 6.9757073 49.2354027, 6.975706 49.235422, 6.9757028 49.2355394, 6.9754135 49.2355339, 6.9754061 49.2357037, 6.9758982 49.2357189, 6.9759231 49.2353158))",,,,,,,,,,,park,,,"[663201301, 9654446486, 9654446501, 663193840, 10962260019, 10962252692, 663193841, 663193839, 6733903117, 6733903118, 663201301]",,,,,,,,,,,,,,,,,,,,,,,,
way,542898666,,,"POLYGON ((6.9638072 49.2563418, 6.964155 49.2564709, 6.9641844 49.2564333, 6.9642969 49.2562944, 6.9643559 49.2562225, 6.9640144 49.2561028, 6.9639354 49.2561955, 6.9639692 49.2562084, 6.964039 49.2562335, 6.9639915 49.2562892, 6.9639204 49.2562638, 6.9638861 49.2562515, 6.9638072 49.2563418))",,,,,,,,,,,park,,,"[3300330934, 5248495653, 5140287394, 5140287397, 5248495654, 287875689, 5248495655, 4995188881, 4995188880, 4995188879, 4995188878, 5248495656, 3300330934]",,,,,,,,,,,,,,,,,,,,,,,,
way,563983619,,,"POLYGON ((7.0083945 49.2380149, 7.0084695 49.2380318, 7.0085015 49.238039, 7.0086122 49.238064, 7.0086376 49.2380664, 7.0086682 49.2380573, 7.0086991 49.2380392, 7.0086763 49.2380282, 7.0087026 49.2380054, 7.0087256 49.2380187, 7.0087684 49.2379839, 7.0087847 49.2379721, 7.0088222 49.2379381, 7.0084962 49.2378333, 7.0084416 49.2379236, 7.0083945 49.2380149))",,,,,,,,,,,park,,,"[1268032497, 10854052606, 5434558346, 10853370206, 10311595232, 837942015, 10311595269, 10311595266, 10311595260, 10311595217, 10311595234, 5434558345, 5434558348, 5434558347, 837940402, 1268032497]",,,,,,,,,,grass,,,,,,,,,,,,,,
way,564122694,,,"POLYGON ((7.0159685 49.234723, 7.0156865 49.2346261, 7.0152555 49.2344105, 7.0146916 49.2342488, 7.0146286 49.2340697, 7.014829 49.2339059, 7.0151728 49.2336777, 7.0153586 49.2338657, 7.0155841 49.2341115, 7.0158882 49.2343896, 7.0163495 49.2344633, 7.0165743 49.2348231, 7.0164498 49.2348544, 7.0162845 49.2345718, 7.015947 49.234548, 7.015856 49.2346059, 7.0159685 49.234723))",,,,,,,,,,,park,,,"[1139166345, 1139167953, 1139166664, 1139166375, 298202927, 298202916, 1139166949, 1139167869, 1139167282, 1139168223, 1139167544, 5435913661, 5435913660, 5435913659, 5435913658, 10759754174, 1139166345]",,,,,,,,,,,,,,,,,,,,,,,,
way,574879598,,,"POLYGON ((7.0110589 49.2360051, 7.0107705 49.2363432, 7.0109073 49.2363955, 7.0109693 49.2363917, 7.0110156 49.236365, 7.0111217 49.2362679, 7.0110241 49.2362264, 7.0109996 49.2362159, 7.0110358 49.2361801, 7.0111698 49.2360468, 7.0111525 49.2360397, 7.0110589 49.2360051))",,,,,,,,,,,park,,,"[8846947057, 5517362671, 5517362670, 5517362669, 5517362668, 5517362696, 5517362678, 5517362697, 5517362682, 5517362698, 2003510509, 8846947057]",,,,,,,,,,,,,,,,,,,,,,,,
way,576109861,,,"POLYGON ((7.0010106 49.2302149, 7.0011044 49.2301924, 7.0011145 49.2301852, 7.0011136 49.2301762, 7.0010855 49.2301209, 7.0008682 49.2297114, 7.0007755 49.229732, 7.0009069 49.2300042, 7.0009995 49.2301964, 7.0010106 49.2302149))",permissive,,,,,,,,,,park,,,"[1378766244, 5526530706, 9930407565, 1327199673, 9930407546, 5404316587, 1340039834, 5404316586, 1054219126, 1378766244]",,,,,,,,,,,,,,,,,,,,,,,,
way,580183534,,,"POLYGON ((6.9847696 49.2392573, 6.9847547 49.2392069, 6.9847297 49.2391221, 6.9846122 49.2391247, 6.9845288 49.2391258, 6.9845085 49.2389856, 6.9847076 49.2389632, 6.9848985 49.2389349, 6.9849085 49.2389633, 6.9850592 49.2389384, 6.9850721 49.2389363, 6.985129 49.2390534, 6.9855565 49.2389552, 6.9855686 49.2389765, 6.9855794 49.2389962, 6.9853803 49.2390427, 6.9853942 49.2390682, 6.9853437 49.2390799, 6.9853606 49.2391107, 6.9852908 49.239127, 6.9853069 49.2391563, 6.9852091 49.2391752, 6.9852142 49.2391932, 6.9851434 49.2392046, 6.9851366 49.2391894, 6.9847696 49.2392573))",customers,,,,,,,,,,park,,,"[804655297, 9453622803, 5554721957, 1070463066, 5554721959, 310843104, 5554721955, 5554721954, 5554721953, 9925644055, 9925634307, 804655294, 2287019386, 5554721958, 9925667217, 9925652316, 9925652315, 9925652314, 9925652313, 9925652312, 2287019384, 308949239, 2287019374, 2287019371, 2287019360, 804655297]",,,,,,,,,,,,,,,,,,,,,,,,
way,584321585,,,"POLYGON ((6.9963302 49.239449, 6.9960206 49.2392438, 6.99607 49.2392168, 6.9961385 49.2391779, 6.9961592 49.2391649, 6.9960396 49.2390801, 6.9962276 49.2389772, 6.9964034 49.2388876, 6.9964132 49.2388987, 6.9965252 49.2390232, 6.9965763 49.2390027, 6.9965319 49.2389503, 6.9965531 49.2389417, 6.9966767 49.2390833, 6.9966916 49.2390999, 6.9967603 49.239185, 6.9966973 49.239221, 6.9963302 49.239449))",yes,,,,,,,Halböffentlicher Park,,,park,,,"[1032936778, 1376516765, 8980883599, 8980883600, 8980883605, 8980883602, 8980883611, 8980830157, 8980830127, 8980830147, 1147904221, 9243979687, 8980830160, 8980830155, 8980830122, 1268697188, 8980830163, 1032936778]",,,,,"""Tagsüber""",,,,,,,,,,,,,,,,,https://www.saarbruecker-zeitung.de/saarland/saarbruecken/wohnkomplex-altes-stadtbad-bezugsfertig_aid-2402013,,
way,652560949,,,"POLYGON ((6.9778325 49.2379001, 6.97799 49.2378992, 6.9779922 49.2376489, 6.9778387 49.2376464, 6.9778325 49.2379001))",,,,,,,,,,,park,,,"[6117504852, 1019547800, 6117504851, 6117504850, 6117504852]",,,,,,,,,,,,,,,,,,,,,,,,
way,652560951,,,"POLYGON ((6.9779114 49.2386801, 6.9779487 49.2386479, 6.9775588 49.2384122, 6.9775596 49.2384656, 6.9772397 49.2384672, 6.9771946 49.2384673, 6.9775979 49.2387216, 6.9779118 49.2387174, 6.9779114 49.2386801))",,,,,,,,,,,park,,,"[1393877014, 1393876604, 1393876571, 1019547796, 1019547807, 1393877497, 1393877024, 1393877501, 1393877014]",,,,,,,grass,,,,,,,,,,,,,,,,,
way,682350190,,,"POLYGON ((6.9675328 49.2399804, 6.9674168 49.2400117, 6.9671896 49.2400729, 6.9672001 49.2401613, 6.9672297 49.2402258, 6.9672525 49.2402521, 6.9673061 49.2402609, 6.9676382 49.2401824, 6.9675992 49.2401079, 6.9675328 49.2399804))",,,,,,,,,,,park,,,"[6390060849, 9883739034, 6390060853, 6390060848, 6390060852, 6390060847, 6390060851, 6390060850, 9883734007, 6390060849]",,,,,,,,,,,,,,,,,,,,,,,,
way,682376880,,,"POLYGON ((6.9713856 49.2408414, 6.9715957 49.240857, 6.9717406 49.2408677, 6.9717262 49.2409671, 6.9717143 49.2410344, 6.97159 49.2410256, 6.9715695 49.2410239, 6.971548 49.2410223, 6.9714169 49.2410147, 6.9713686 49.240947, 6.9713856 49.2408414))",,,,,,,,,,,park,,,"[6390364001, 6390363991, 5966045155, 5966045154, 6390363990, 6390363674, 6390363676, 6390363673, 6390364000, 10713110432, 6390364001]",,,,,,,,,,,,,,,,,,,,,,,,
way,684027352,,,"POLYGON ((6.972338 49.2402662, 6.9723402 49.2402927, 6.9722095 49.2402959, 6.9721982 49.2401879, 6.9723315 49.2401843, 6.972338 49.2402662))",,,,,,,,,,,park,,,"[1270432223, 6407807818, 6407807840, 6407807839, 1270432501, 1270432223]",,,,,,,,,,,,,,,,,,,,,,,,
way,688227955,,,"POLYGON ((6.9659518 49.2416806, 6.965945 49.2416939, 6.9659005 49.2418073, 6.9658683 49.2418882, 6.965856 49.2419201, 6.9662147 49.2419725, 6.9662702 49.2419821, 6.9662587 49.2417975, 6.9662279 49.241745, 6.9661685 49.241721, 6.9659518 49.2416806))",,Leipziger Platz,,,,,,,,,park,,,"[6452998500, 5954717722, 5954706416, 1123374007, 2199148214, 1107612433, 6452998501, 6452998499, 6452998498, 6452998497, 6452998500]",,,,,,,,,,,,,,,,,,,,,,,,
way,689603993,,,"POLYGON ((7.0274559 49.2769999, 7.0277456 49.2767759, 7.0273593 49.2765677, 7.0272574 49.2768144, 7.0272542 49.2768632, 7.0272673 49.2768946, 7.0272911 49.2769172, 7.0274559 49.2769999))",,,,,,,,,,,park,,,"[6469347260, 6469347271, 6469347255, 6469347250, 6469347249, 6469347253, 6469347264, 6469347260]",,,,,,,,,,,,,,,,,,,,,,,,
way,699263617,,,"POLYGON ((7.0441791 49.2322311, 7.0441761 49.2317981, 7.0438999 49.2318035, 7.0438887 49.2322565, 7.043899 49.2322564, 7.0439421 49.2322554, 7.0441791 49.2322311))",,Grünanlage Schlesienring,,,,,,,,,park,,,"[7578358230, 6566354331, 6566354330, 9272968851, 1269601867, 7578358231, 7578358230]",,,,,,,,,,,,,,,,,,,,,,,,
way,713054936,,,"POLYGON ((6.9747745 49.2448838, 6.9753588 49.2448492, 6.97562 49.2448331, 6.9756406 49.2448313, 6.9756158 49.24467, 6.9755993 49.2446709, 6.9752832 49.2446902, 6.974752 49.2447215, 6.9747745 49.2448838))",,,,,,,,,,,park,,,"[6703164377, 8492660612, 8492801751, 6703164378, 6703164379, 8492801727, 8492660556, 6703164380, 6703164377]",,,,,,,,,,,,,,,,,,,,,,,,
way,744966547,,,"POLYGON ((7.0445983 49.2333517, 7.0442023 49.2334195, 7.0441558 49.2334207, 7.0439125 49.2334357, 7.0435584 49.2334365, 7.0434877 49.2334738, 7.043427 49.2334978, 7.0434286 49.2335305, 7.0431533 49.2335325, 7.0431534 49.2335675, 7.043588 49.2335608, 7.0438711 49.2335596, 7.0445978 49.233551, 7.0445983 49.2333517))",,,,,,,,,,,park,,,"[6973950038, 9829202771, 6973950039, 9829191881, 9829133610, 9829191903, 9829191892, 9829191938, 9829191855, 6973950041, 6990095821, 4951133284, 1267097600, 6973950038]",,,,,,,,,,,,,,,,,,,,,,,,
way,779835585,,,"POLYGON ((6.9973104 49.2266936, 6.9974256 49.2266472, 6.9974444 49.2266652, 6.9974709 49.2266552, 6.9975877 49.2266082, 6.9976232 49.2265948, 6.9979108 49.2264807, 6.9978709 49.2264352, 6.9972719 49.226654, 6.9973104 49.2266936))",yes,,,,,,,,,,park,,,"[7281792496, 8522307134, 8522275714, 8522275690, 8522307140, 8522275713, 1138735571, 2207120752, 1138735957, 7281792496]",,,,,,,,,,,,,,,,,,,,,,,,
way,784231430,,,"POLYGON ((6.9133332 49.249218, 6.9135075 49.2491812, 6.913191 49.2487847, 6.9131441 49.2487934, 6.9133332 49.249218))",,,,,,,,,,,park,,,"[7325767387, 7325767390, 7325767386, 7325767388, 7325767387]",,,,,,,,,,,,,,,,,,,,,,,,
way,788276472,,,"POLYGON ((7.0176416 49.217005, 7.0175066 49.2171883, 7.0174518 49.2172595, 7.0174406 49.2172722, 7.0175123 49.2172968, 7.0176422 49.2173404, 7.0176532 49.217327, 7.0176627 49.2173125, 7.0178156 49.2171269, 7.0177409 49.2171024, 7.0177711 49.2170529, 7.0177779 49.2170424, 7.0176416 49.217005))",,,,,,,,,,,park,,,"[2186331892, 7369905525, 7369905497, 7369905522, 1020337573, 1026034125, 7369905528, 7370353627, 1026034155, 7369905535, 7369905518, 2186331896, 2186331892]",,,,,,,,,,fine_gravel,,,,,,,,,,,,,,
way,819584283,,,"POLYGON ((6.9713321 49.2583158, 6.9720939 49.2584348, 6.9723031 49.2584733, 6.9723916 49.2585486, 6.972397 49.2586851, 6.9724156 49.2587563, 6.9724415 49.2588167, 6.9722119 49.2588532, 6.9718706 49.2588184, 6.9713512 49.2587701, 6.9712141 49.2587569, 6.9713321 49.2583158))",,,,,,,,,,,park,,,"[7653625569, 7653625568, 7653625567, 7653625566, 7653625565, 7653625564, 7653625563, 7653625562, 9240824485, 9240824510, 7653625561, 7653625569]",,,,,,,,,,,,,,,,,,,,,,,,
way,830750629,,,"POLYGON ((6.9607931 49.2468102, 6.960356 49.2461843, 6.9615719 49.2455005, 6.9617721 49.2457725, 6.9619863 49.2461295, 6.9621343 49.2463839, 6.9611719 49.2466577, 6.9612004 49.2466912, 6.9607931 49.2468102))",private,,,,,,,,,,park,,,"[7756710920, 7756710921, 7756710922, 10774367896, 10774367895, 7756710923, 7756710924, 7756710925, 7756710920]",,,,,,,,,,,,,,,,,,,,,,,,
way,832714048,,,"POLYGON ((6.9785674 49.2330511, 6.978601 49.2330536, 6.9787761 49.2330631, 6.978858 49.2330681, 6.9788942 49.23307, 6.9788705 49.2333317, 6.9785391 49.2333259, 6.9785437 49.2332818, 6.9785459 49.2332602, 6.9785674 49.2330511))",yes,John-McIntosh-Platz,,,,,,,,,park,,,"[10233574989, 10233574981, 10233575000, 7774005246, 7774005243, 7774005242, 7618458744, 10233574987, 10233590722, 10233574989]",,,,,,,,,,,,,,,,,,,,,,,,
way,835851294,,,"POLYGON ((7.0080582 49.2349326, 7.0078292 49.234933, 7.0076603 49.2349333, 7.0076673 49.2352685, 7.0082285 49.2354479, 7.0082787 49.2354649, 7.0086602 49.2355921, 7.0090551 49.2357219, 7.0097012 49.234887, 7.009623 49.2348887, 7.0095637 49.2348903, 7.0095376 49.2348908, 7.0089535 49.2348972, 7.00892 49.2348973, 7.0089193 49.234918, 7.008831 49.2349188, 7.0086379 49.2349204, 7.0086384 49.2349483, 7.0086249 49.2349484, 7.0085566 49.2349487, 7.0084916 49.234949, 7.0084747 49.2349492, 7.0084741 49.2349216, 7.0084177 49.2349219, 7.0082735 49.2349226, 7.0082024 49.234923, 7.008118 49.2349234, 7.008118 49.2349317, 7.0080582 49.2349326))",yes,Bruchwiesenpark,,,,,,,,,park,,,"[5906697409, 9513146791, 7801737123, 2708622513, 10759582036, 837924855, 4338338355, 7801737131, 7801737121, 9730764579, 9730764550, 7741784752, 7741798614, 7741784774, 5906697414, 9382126638, 5906697413, 5906697412, 9382126644, 9382126628, 9382126645, 5906697411, 5906697410, 9403290235, 9403290234, 9403290233, 9403290231, 9403290232, 5906697409]",,,,,,,,,,,,,,,,,,,,,,,,
