element_type,osmid,foot,opening_hours,wheelchair,geometry,source,access,name,opening_hours:covid19,description,note,check_date:opening_hours,fee,old_name,start_date,nodes,leisure,layer,addr:city,addr:postcode,wikidata,alt_name,dog,heritage,name:de,name:en,name:fr,name:ru,official_name,operator,operator:type,toilets:wheelchair,tourism,website,wikipedia,old_name:1882-1916,wikimedia_commons,disused:amenity,disused:landuse,name:etymology:wikidata,planned:landuse,planned:name,landuse,amenity,natural,club,source:name,loc_name,area,fuel:charcoal,fuel:electric,fuel:gas,fuel:wood,place,name:sk,notes,addr:housenumber,addr:street,ways,type
way,764600498,,,,"POLYGON ((8.4456199 49.0367342, 8.4456857 49.0368008, 8.4456694 49.0368094, 8.4456411 49.0368202, 8.4452795 49.0369821, 8.4455439 49.037241, 8.4455552 49.037252, 8.4456787 49.0373722, 8.4457065 49.0373973, 8.446017 49.0376828, 8.4460443 49.037731, 8.4461014 49.0377831, 8.4460402 49.0378096, 8.4462873 49.0380554, 8.4465036 49.0382703, 8.4465225 49.038289, 8.4464841 49.0383043, 8.4463969 49.0383352, 8.4438581 49.0361974, 8.4414101 49.034022, 8.4413979 49.0340027, 8.4415576 49.0339762, 8.4416048 49.033964, 8.4420619 49.0339025, 8.4422888 49.0338799, 8.4425293 49.0338698, 8.4425743 49.0339, 8.4429538 49.0342682, 8.4429942 49.0342638, 8.4430415 49.0342646, 8.4430811 49.0342867, 8.4437197 49.0349082, 8.4436824 49.0349198, 8.4436615 49.034918, 8.4435256 49.0349596, 8.4431843 49.0351067, 8.4434334 49.035356, 8.443406 49.0353632, 8.4435645 49.0354515, 8.4436572 49.0355092, 8.4438809 49.0354125, 8.4439971 49.0355296, 8.4440562 49.0355885, 8.4441158 49.0356481, 8.4441713 49.0357032, 8.4442159 49.035684, 8.4442795 49.0357472, 8.4440992 49.0358252, 8.4442812 49.0360058, 8.4443223 49.0360461, 8.4443715 49.0360949, 8.4443288 49.0361134, 8.4444647 49.0362483, 8.4445074 49.0362298, 8.444787 49.0361087, 8.4448547 49.0360793, 8.4449315 49.036046, 8.4449831 49.0360992, 8.4456199 49.0367342))",,,,,,,,,,,"[1690472574, 7142964407, 9379985612, 4751301712, 4751301711, 4751301710, 6635536284, 6635536289, 4751301696, 4751301697, 4751301700, 4751301701, 1434672821, 1434672786, 1434672946, 4751301702, 4751301703, 7142964406, 434486077, 434483839, 1890582760, 1433091395, 1433091291, 1722006283, 1722006237, 1433091258, 1433091073, 1433091344, 1433091135, 1433091433, 1711428815, 1711428856, 1722007154, 1722007151, 7142964405, 7142964404, 1433091264, 1433091385, 7142964403, 1433091199, 1433091238, 5236175748, 1433091372, 1433091435, 1433091138, 388457187, 1300493076, 1300493097, 1300493090, 1300493073, 6635535899, 6635535898, 6635535897, 1300493095, 1300493089, 1300493075, 7142964402, 1690472568, 1690472574]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793504270,,,,"POLYGON ((8.4393488 49.0241279, 8.4396153 49.0240504, 8.4393996 49.0237624, 8.4391295 49.0238484, 8.4391454 49.0238687, 8.4393488 49.0241279))",,,,,,,,,,,"[7419561654, 7419561644, 5774073871, 7419561656, 9759330610, 7419561654]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,798523578,,24/7,,"POLYGON ((8.4995279 49.0059488, 8.4998063 49.0059085, 8.4998125 49.0059076, 8.4998618 49.0059005, 8.4999522 49.0058939, 8.500022 49.0059243, 8.4999096 49.0059937, 8.4998618 49.0060198, 8.4997902 49.0060597, 8.4997463 49.0060941, 8.4997059 49.0061223, 8.499677 49.0061042, 8.4995884 49.0060375, 8.4995479 49.0059782, 8.4995279 49.0059488))",,,,,,,,,,,"[7468444908, 9026508828, 9026508841, 7468444909, 9026508843, 9026508818, 9026508817, 7468444912, 7468444914, 7468444915, 9026501516, 7468444918, 7468444919, 9026508827, 7468444908]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,854605993,,,,"POLYGON ((8.4692576 49.0254453, 8.4692715 49.0254706, 8.469278 49.0254824, 8.4692816 49.0254892, 8.4688944 49.0255816, 8.4686319 49.0249293, 8.4687381 49.0249165, 8.4693771 49.0248393, 8.4693424 49.0248524, 8.4693773 49.0249162, 8.4693388 49.0249252, 8.4692587 49.0249441, 8.469057 49.0249916, 8.4689425 49.0250186, 8.4687483 49.0250643, 8.4688624 49.0252728, 8.4690089 49.0252383, 8.469031 49.0252331, 8.4691044 49.0253669, 8.4690131 49.0253884, 8.4689955 49.0253563, 8.4689842 49.025359, 8.4689355 49.0253704, 8.4689129 49.0253758, 8.4689273 49.0254021, 8.4689328 49.025412, 8.4689482 49.0254084, 8.4690015 49.0255056, 8.4692576 49.0254453))",,private,,,,,,,,,"[7969717446, 7969717275, 7969717250, 3394904715, 7969717445, 3394904714, 7969646248, 3394904713, 7969717455, 7969717457, 7969717313, 7969717259, 7969717261, 7969717262, 2650237504, 2650237529, 7969717265, 2650237514, 2650237493, 7969717444, 7969717443, 7969717270, 7969717288, 7969717442, 7969717286, 7969717441, 7969717440, 2650237511, 7969717446]",park,,,,,,,,,,,,,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,914265189,,,,"POLYGON ((8.4146623 48.9986325, 8.4152605 48.9985771, 8.4152605 48.9985432, 8.4146818 48.9983034, 8.4146623 48.9986325))",,,,,,,,,,,"[8493140401, 8493140400, 8493140399, 8493140398, 8493140401]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,941030695,,,,"POLYGON ((8.465436 48.9545095, 8.4652409 48.9539124, 8.4662541 48.9537482, 8.4663352 48.9540322, 8.466404 48.9545432, 8.465436 48.9545095))",,,,,,,,,,,"[8715029180, 8715029181, 8715029182, 10702061823, 8715029183, 8715029180]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,941700751,,,,"POLYGON ((8.3741928 49.0350983, 8.3739268 49.034948, 8.3742976 49.034926, 8.3742847 49.0350316, 8.3741928 49.0350983))",,,,,,,,,,,"[8720673311, 8720673312, 8720673313, 8720673314, 8720673311]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,999675733,,,,"POLYGON ((8.3962008 48.965717, 8.3964577 48.9658629, 8.3966844 48.9660096, 8.3967659 48.9659201, 8.3965649 48.9658233, 8.3964476 48.9657419, 8.3963125 48.96564, 8.3962008 48.965717))",,,,,,,,,,,"[9228276416, 9228286117, 9228286118, 9228286119, 9228286120, 9228286121, 9228286122, 9228276416]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,999680950,,,,"POLYGON ((8.4646077 48.9963229, 8.4644893 48.9962142, 8.4644692 48.9961643, 8.4642579 48.9959572, 8.4646256 48.9957748, 8.4647407 48.9958749, 8.4650536 48.9957228, 8.4651405 48.9958033, 8.464952 48.995897, 8.4650693 48.9959993, 8.4653165 48.9958781, 8.4654055 48.9959576, 8.4652947 48.9960107, 8.4652779 48.9959972, 8.4646077 48.9963229))",,,,,,,,,,,"[9228323939, 9228323940, 9228323941, 9228323942, 9228323943, 9228323944, 9228323945, 9228323946, 9228323947, 9228323948, 9228323949, 9228323950, 9228323951, 9228323952, 9228323939]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1017549026,,,,"POLYGON ((8.3429454 49.0024422, 8.3431157 49.0023217, 8.3436736 49.0026736, 8.3452789 49.003695, 8.3450885 49.0038208, 8.3445266 49.0034654, 8.3445615 49.0034381, 8.3436508 49.0028451, 8.3436093 49.0028689, 8.3429454 49.0024422))",,,,,,,,,,,"[9385451200, 9385451199, 9385451198, 9385451197, 9385451196, 9385451195, 9385451194, 9385451193, 9385451192, 9385451200]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1020855906,,,,"POLYGON ((8.4252631 49.0080981, 8.4253667 49.0080804, 8.4253198 49.0079621, 8.4252162 49.0079798, 8.4252631 49.0080981))",,,Birkenwäldle,,,,,,,,"[9210078346, 9210078344, 9210078345, 9210078347, 9210078346]",park,,Karlsruhe,76131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Durlacher Allee,,
way,1024534731,,,,"POLYGON ((8.4790882 48.9477586, 8.4789583 48.9477043, 8.4789242 48.9476044, 8.4791157 48.9475656, 8.4792089 48.9475579, 8.4792666 48.9475846, 8.4790882 48.9477586))",,,,,,,,,,,"[9447327228, 9447327229, 9447327230, 9447327231, 9447327232, 9447327233, 9447327228]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1024534733,,,,"POLYGON ((8.4730854 48.9501264, 8.4734753 48.9502694, 8.4736495 48.9500182, 8.4738712 48.949752, 8.4747868 48.9495042, 8.4750656 48.9497936, 8.4751736 48.9497218, 8.4750568 48.9496599, 8.4755013 48.9493487, 8.4760608 48.9490346, 8.4765652 48.949051, 8.4767265 48.9491797, 8.477093 48.9489713, 8.4770076 48.9488355, 8.4770106 48.9487172, 8.4778028 48.94804, 8.4780029 48.9481469, 8.4780606 48.9481777, 8.4781733 48.9480559, 8.4779209 48.947766, 8.477861 48.9476972, 8.4775147 48.9478276, 8.4774907 48.9477859, 8.4771784 48.9478916, 8.4762404 48.9482951, 8.4754672 48.9486651, 8.4745727 48.9491295, 8.4738684 48.9495527, 8.4733095 48.9499532, 8.4730854 48.9501264))",,,Skulpturenpark,,,,,,,,"[9447327241, 9447327242, 9447460163, 413686102, 9060137453, 9447327237, 9447327238, 405141543, 558879798, 558879804, 558879803, 9447327243, 9447327255, 9060137445, 3700163577, 3700163571, 9060137451, 9447327244, 9447327245, 279782446, 9447327246, 9447327247, 9447327248, 9447327249, 9447327250, 9447327251, 9447327252, 9447327253, 9447327254, 9447327241]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1034208863,,,,"POLYGON ((8.3912944 49.0427395, 8.3910247 49.0427213, 8.3908572 49.0426315, 8.3912112 49.042342, 8.3912708 49.042347, 8.3912759 49.0423104, 8.3913699 49.0423189, 8.3912944 49.0427395))",,,,,,,,,,,"[9527546849, 9527546850, 9527546851, 9527546852, 9527546853, 9527546854, 9527546855, 9527546849]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042986146,,,,"POLYGON ((8.4781967 48.9658167, 8.4783347 48.9660256, 8.4784036 48.9661298, 8.4785673 48.9661251, 8.4786349 48.9661333, 8.4786652 48.9661672, 8.4786492 48.9661999, 8.4786189 48.9662127, 8.4786265 48.9662195, 8.4786526 48.9662151, 8.4786924 48.966221, 8.4787185 48.9662374, 8.4787253 48.966259, 8.4787015 48.9662859, 8.4787618 48.9663211, 8.4788791 48.9664544, 8.4789522 48.9665933, 8.478487 48.9667346, 8.4783721 48.9665737, 8.477917 48.9667044, 8.4782758 48.9672665, 8.4788037 48.9671133, 8.4789833 48.9673551, 8.4792667 48.9674376, 8.4795318 48.9670846, 8.4798581 48.9671912, 8.4808554 48.9659149, 8.4810469 48.9656494, 8.4810799 48.9655573, 8.4810561 48.965529, 8.4808392 48.9654582, 8.4807393 48.9654272, 8.4807677 48.9654205, 8.4792778 48.964924, 8.4783035 48.9646004, 8.4779519 48.964978, 8.4781527 48.9650678, 8.4788089 48.9653613, 8.4786902 48.9654514, 8.4785976 48.9655569, 8.4785414 48.9656198, 8.4784747 48.9656741, 8.4782362 48.9657965, 8.4781967 48.9658167))",,,Lustgarten,,,,,,,,"[9600130853, 9600130901, 9600130854, 9600130855, 9600130856, 9600130857, 9600130858, 9600130859, 9600130860, 9600130861, 9600130862, 9600130863, 9600130864, 9600130865, 9600130866, 9600130867, 9600130868, 9600130869, 9600130870, 9600130871, 9600130872, 9600130873, 9600130874, 9600130875, 9600130876, 9600130877, 9600130878, 9600130879, 9600130880, 9600130881, 9600130882, 9600130883, 9600130884, 9600130885, 9600707212, 9600707203, 9600130908, 9600130888, 9600130889, 9600130890, 9600130895, 9600130891, 9600130907, 9600130853]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091259148,,,,"POLYGON ((8.4800974 48.9473412, 8.4798573 48.9474339, 8.4802185 48.9477507, 8.4803015 48.9477275, 8.4803241 48.9477993, 8.4803978 48.9477738, 8.4802567 48.9475667, 8.4800974 48.9473412))",,,,,,,,,,,"[1158913842, 9995041902, 3700163564, 9447271884, 1158913843, 1158913835, 2633591569, 1158913842]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1165027185,,,,"POLYGON ((8.5018927 49.0059745, 8.5021644 49.005975, 8.5022042 49.0059897, 8.5022287 49.0060695, 8.5019715 49.006101, 8.5018959 49.0061044, 8.5018927 49.0059745))",,,,,,,,,,,"[1454668263, 10836592625, 10836592626, 10836592627, 10836592616, 1862727575, 1454668263]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1174999202,,,,"POLYGON ((8.3383713 49.0062676, 8.3388261 49.0062726, 8.3403356 49.0062147, 8.3403225 49.0061152, 8.3400338 49.006044, 8.3401079 49.0057031, 8.340147 49.0056206, 8.3401513 49.0055829, 8.3398841 49.005533, 8.3396629 49.0054946, 8.3394483 49.0054647, 8.3392483 49.0054551, 8.3390743 49.0054519, 8.3389475 49.0054764, 8.3387198 49.005485, 8.338445 49.0054828, 8.3383198 49.0054828, 8.3381718 49.0055063, 8.3380011 49.0054882, 8.3377295 49.0054818, 8.337506 49.0055166, 8.3373528 49.0055478, 8.3371893 49.0056026, 8.3369543 49.0056908, 8.3374241 49.0059243, 8.3381751 49.0059648, 8.3383713 49.0062676))",,,,,,,,,,,"[1144529858, 1144529860, 1144529862, 10231057503, 10231057504, 10231057497, 1144529864, 1773432075, 1773432073, 1773432068, 1773432061, 1773432058, 1773432057, 1773432062, 1773432066, 1773432065, 1773432064, 1773432069, 1773432067, 1773432063, 1773432071, 1773432074, 1773432076, 1773432078, 10917979566, 10917979565, 1144529858]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1181792737,,,,"POLYGON ((8.491717 49.0126657, 8.4917235 49.012373, 8.491191 49.0123762, 8.4915121 49.0126643, 8.491717 49.0126657))",,,,,,,,,,,"[10974009523, 10974009524, 10974009525, 10974009526, 10974009523]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,1453800,,,,"MULTIPOLYGON (((8.4269059 49.0053609, 8.426903 49.005649, 8.4268895 49.0069516, 8.4269676 49.0069364, 8.4269995 49.006963, 8.4282027 49.0067377, 8.4287913 49.0066203, 8.4287896 49.0065414, 8.4287878 49.0064567, 8.4287761 49.0052445, 8.4288545 49.0052445, 8.428855 49.0051047, 8.4288553 49.0050661, 8.4287645 49.0050662, 8.4287778 49.004172, 8.4289711 49.0040012, 8.4289708 49.0039542, 8.4288703 49.0039198, 8.4288063 49.0039013, 8.4287206 49.0038789, 8.4286235 49.003859, 8.4285387 49.0038459, 8.4284695 49.0038387, 8.4284049 49.003834, 8.4283055 49.0038294, 8.4275493 49.0038199, 8.4268499 49.0038162, 8.4268496 49.0038351, 8.4268484 49.0038796, 8.4275559 49.0038888, 8.4275542 49.0039168, 8.4275526 49.0039432, 8.4281452 49.0039442, 8.4281453 49.0039324, 8.428309 49.0039327, 8.4283082 49.0041603, 8.42833 49.00416, 8.4283306 49.0041839, 8.4283328 49.0042562, 8.4283331 49.0042685, 8.4282424 49.0042697, 8.4282505 49.0048705, 8.4283408 49.00487, 8.4283462 49.0052682, 8.4271139 49.0052753, 8.4269827 49.0052761, 8.4269391 49.0052742, 8.4269389 49.0053101, 8.4269387 49.0053612, 8.4269059 49.0053609)), ((8.4276794 49.0037784, 8.4279789 49.0037799, 8.4280338 49.0037801, 8.4283524 49.0037817, 8.4284786 49.0037915, 8.4285876 49.0038076, 8.4287182 49.0038305, 8.4288367 49.0038594, 8.42896 49.0038972, 8.4290095 49.0039161, 8.4291621 49.0039832, 8.4294606 49.004117, 8.429489 49.0041297, 8.429557 49.0041602, 8.4295961 49.0041739, 8.4296093 49.0041745, 8.4296197 49.0041736, 8.429638 49.0041671, 8.4297021 49.0041468, 8.4297386 49.0041384, 8.4298163 49.0041291, 8.4299474 49.0041171, 8.4297422 49.0040234, 8.4299733 49.0037869, 8.4300097 49.0037496, 8.4300175 49.0037412, 8.4299424 49.0037066, 8.4299371 49.0037026, 8.4299332 49.0036977, 8.4299313 49.0036924, 8.4299352 49.0035709, 8.4299427 49.0035118, 8.4301156 49.0034754, 8.4318272 49.0031148, 8.4319053 49.0030529, 8.4320294 49.0030857, 8.4321331 49.0031074, 8.4322215 49.003125, 8.4323472 49.0031464, 8.4323841 49.0031507, 8.4325143 49.0031679, 8.4326365 49.0031812, 8.432762 49.003189, 8.4328671 49.0031949, 8.4329881 49.0031983, 8.4331174 49.0031984, 8.4326619 49.0030012, 8.4322531 49.0028256, 8.432202 49.0028071, 8.4319397 49.0027005, 8.4315415 49.0025429, 8.4311294 49.0023812, 8.4308409 49.0022738, 8.4307286 49.0022322, 8.4307334 49.0022371, 8.4307327 49.0022428, 8.4307296 49.0022457, 8.4307242 49.0022479, 8.4305396 49.0022788, 8.4304619 49.0022935, 8.4303676 49.0022931, 8.4298233 49.0022912, 8.4290223 49.0023679, 8.4288008 49.0024085, 8.428603 49.0024448, 8.4283094 49.0024963, 8.4275711 49.0026684, 8.427175 49.0027041, 8.4270871 49.0025409, 8.4262698 49.0023029, 8.4263014 49.0022487, 8.4263153 49.0022246, 8.4262978 49.0022198, 8.4263404 49.0021541, 8.4261707 49.0021076, 8.4260054 49.0020615, 8.4258193 49.0020152, 8.4257215 49.0019837, 8.4248703 49.0029592, 8.4248684 49.0029876, 8.4249409 49.0030769, 8.4249749 49.0031518, 8.4249878 49.0031859, 8.424993 49.0032175, 8.4249914 49.0032818, 8.4249763 49.0033426, 8.4249557 49.0034066, 8.4249377 49.0034355, 8.4249152 49.0034639, 8.4248647 49.0035123, 8.4248399 49.0035312, 8.4248104 49.0035536, 8.4246919 49.0036203, 8.4246007 49.0036553, 8.4245087 49.0036835, 8.4244754 49.003689, 8.4244607 49.0037065, 8.4244586 49.0037258, 8.424469 49.0037434, 8.4245017 49.0037515, 8.4245395 49.0037513, 8.4247673 49.0037523, 8.4247671 49.0037443, 8.4247678 49.0037049, 8.4249508 49.0037063, 8.4249501 49.0037457, 8.4250056 49.0037461, 8.4250063 49.0037067, 8.4252172 49.0037084, 8.4252165 49.0037478, 8.4252772 49.0037482, 8.425317 49.0037485, 8.4253176 49.0037092, 8.4255546 49.003711, 8.4255538 49.0037504, 8.4256107 49.0037508, 8.4256114 49.0037114, 8.4258912 49.0037136, 8.4258905 49.003753, 8.4259518 49.0037535, 8.4259525 49.0037141, 8.4260939 49.0037152, 8.4262296 49.0037162, 8.4262289 49.0037556, 8.4262893 49.0037561, 8.42629 49.0037167, 8.4262966 49.0037168, 8.4265366 49.0037186, 8.4265359 49.003758, 8.4265357 49.003768, 8.4266621 49.0037691, 8.426879 49.0037711, 8.4276794 49.0037784)))",,,Otto-Dullenkopf-Park,,,,,,Ostauepark,,"[[[9355135600, 8042864589, 8042864591, 5211310029, 5211310030, 10572546763, 1056650052, 5531759685, 4141439375, 1481170861, 1481170864, 6152686434, 1481170802, 1804156631, 1804156623, 1804156620, 1056650028, 2640088593, 5208985895, 2640088592, 2640088590, 5208985896, 2640088589, 2640088588, 1056650025, 1056650023, 2640088587, 3666250143, 2640088591, 1056650062, 8420574218, 687063253, 687063233, 687063218, 687063207, 1804156622, 1804156621, 1804156624, 1056650047, 1804156625, 1804156626, 687063260, 2640072460, 2640072464, 2125475739, 2640072465, 1056650030, 28089446, 1056650073, 9355135600], [256105096, 3656667267, 3708647271, 1919129213, 2574449350, 2574449326, 2574449325, 256105100, 2574449349, 2574449348, 2574449324, 5552714831, 2574449323, 2574449346, 2574449345, 2574449322, 2574449320, 2574449342, 2574449341, 2574449318, 2640039240, 2574449316, 5211213745, 2574449339, 2574449315, 256105101, 2574449338, 2574449337, 2574449314, 1180502915, 2574449335, 2574449344, 1180502812, 1180503165, 1180502851, 1180503047, 1180502822, 1180502946, 256105102, 256105103, 256105104, 256105105, 5211213737, 3708647219, 3708647196, 256105106, 3708647152, 256105107, 3708647114, 256105108, 3708647081, 3708647072, 256105077, 4641741748, 1755707949, 388387448, 3756589925, 1180711506, 1180711550, 4641741757, 9996894519, 1180711515, 9996894535, 3756588621, 3756589938, 3756588616, 388387447, 3243193206, 3690026280, 8731746673, 4894380640, 4894380641, 3243193204, 4894380642, 4200509352, 3243193201, 3243193199, 3243193198, 3243193196, 256105078, 3690026258, 1180537988, 1180537888, 1180537990, 3690026296, 3690026298, 3690026312, 256105079, 3690026630, 3690026629, 256105080, 5209326891, 256105081, 3690026628, 3690026627, 256105082, 3690026322, 3690026318, 256105083, 3690026324, 4348497740, 256105084, 3656667226, 2574449313, 7817416429, 7817416430, 7817416431, 7817416432, 256105089, 4348497746, 2574449402, 2574449410, 2574449412, 2574449414, 6152686403, 2574449416, 2574449417, 6152686404, 2574449418, 256105090, 3656667284, 3656667283, 2574449396, 3656667279, 256105091, 2574449370, 2574449364, 2574449360, 2640088585, 256105092, 3656667269, 3656667268, 256105096]]]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[169250021, 134631706]",multipolygon
relation,3396131,,,,"POLYGON ((8.4050381 49.0112785, 8.4051213 49.0120065, 8.4052256 49.0120127, 8.4052341 49.0122699, 8.4058081 49.0125928, 8.4060261 49.0124245, 8.4070381 49.0116358, 8.4067083 49.0114959, 8.4064338 49.0113953, 8.4059547 49.0112507, 8.4055617 49.0111619, 8.4050157 49.0110947, 8.4050381 49.0112785), (8.405777 49.0118577, 8.4057216 49.0118465, 8.4056754 49.0118235, 8.4056439 49.0117916, 8.4056311 49.0117545, 8.4056383 49.0117168, 8.4056647 49.011683, 8.4057072 49.0116571, 8.4057606 49.0116424, 8.4058185 49.0116405, 8.4058739 49.0116517, 8.40592 49.0116746, 8.4059515 49.0117066, 8.4059644 49.0117436, 8.4059572 49.0117813, 8.4059307 49.0118152, 8.4058882 49.011841, 8.4058348 49.0118558, 8.405777 49.0118577))",,,Östliches Najadenwäldchen,,,,,,,,"[[[1743265896, 1743265900, 1743265905, 1743265911, 1743265914, 1743265917, 648875581, 1743265952, 1743265941, 1743265925, 1743265924, 1743265906, 1743265896], [1862171536, 1862171534, 1862171533, 1862171532, 1862171531, 1862171530, 1862171529, 1862171528, 1344316783, 1344316786, 1344316781, 1344316791, 1344316785, 1344316793, 1344316788, 1344316792, 1862171535, 1862171537, 1862171536]]]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,,,,,,"[4360165, 119742907]",multipolygon
relation,3472121,,,,"POLYGON ((8.3912252 48.9901943, 8.3911109 48.9901227, 8.3905745 48.9899238, 8.3906871 48.9898147, 8.3902955 48.9896317, 8.390038 48.9895014, 8.3896679 48.989424, 8.3896559 48.9893311, 8.3893615 48.9893643, 8.3889366 48.9893978, 8.3887444 48.9894076, 8.3887056 48.98941, 8.3886405 48.9894129, 8.3874791 48.9895011, 8.3875565 48.9895537, 8.3876188 48.9896275, 8.3875587 48.9896519, 8.3869353 48.9898469, 8.387315 48.9904302, 8.3869542 48.9905408, 8.3868717 48.9905648, 8.385995 48.9908321, 8.3853042 48.9910624, 8.3851398 48.9910967, 8.3851693 48.9911548, 8.3849814 48.991189, 8.3848717 48.9909734, 8.3847546 48.9910445, 8.3846819 48.9911488, 8.3845197 48.9912582, 8.3843573 48.9913507, 8.3843707 48.9914013, 8.3842594 48.9914264, 8.3842624 48.9914381, 8.3843106 48.9915487, 8.3843599 48.9916643, 8.3843795 48.9917107, 8.3841555 48.9917479, 8.3835206 48.9918553, 8.3831156 48.9919187, 8.3827603 48.9920027, 8.3826164 48.9920696, 8.3825014 48.9921404, 8.382337 48.9922723, 8.3820956 48.9925099, 8.3819981 48.9926141, 8.3818469 48.9927758, 8.3817503 48.9928759, 8.3825126 48.9926851, 8.3825893 48.9927141, 8.3827544 48.9930264, 8.3829139 48.9929884, 8.3828355 48.9927734, 8.3841502 48.9924064, 8.384786 48.9922111, 8.3847197 48.9921141, 8.3857376 48.991887, 8.3856806 48.9917893, 8.3860504 48.9916831, 8.3864157 48.9915779, 8.3863567 48.9915, 8.3875545 48.9910718, 8.3883587 48.9908418, 8.3891884 48.9906908, 8.3899755 48.9906181, 8.3906055 48.9906035, 8.3916838 48.9906601, 8.3917789 48.9906648, 8.3918118 48.9906226, 8.3918712 48.9905591, 8.3919434 48.9904637, 8.3917286 48.9903891, 8.3912252 48.9901943))",,,,,,,,,,,"[[[1861382154, 1861382202, 1861382232, 448028827, 448028829, 448028830, 448028831, 448028832, 448028833, 448028834, 448028835, 448028836, 448028837, 448028838, 448028839, 448028840, 1188913488, 448028841, 448028842, 448028844, 448028845, 1188913443, 448028846, 1390626362, 1621849679, 1390626212, 1390626277, 1390626276, 1490618724, 1390626230, 1390626209, 1390626397, 1390626205, 1390626200, 1390626256, 1464993918, 9040256991, 448028863, 448028864, 448028865, 9040256990, 448028866, 9937585828, 9937585830, 9937585826, 9937585824, 448028871, 9788432737, 1418287948, 9429307164, 1418287947, 448028874, 9937093636, 9937093637, 9937093638, 9937093639, 448028877, 448028878, 1490549114, 1490549111, 448028879, 1490549109, 1490549105, 1576857849, 1576857893, 1576857851, 1576857898, 1576857890, 1576857681, 1576857866], [1576857866, 2640001506, 2640001510, 1861382154]]]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[258670939, 258670933]",multipolygon
