element_type,osmid,amenity,capacity:disabled,description,parking_space,wheelchair,geometry,surface,traffic_sign,access,capacity:charging,access:disabled,capacity:short,maxlength,capacity:parent,capacity:women,layer,level,capacity,level:ref,ref,emergency,source,capacity:car_sharing,name,nodes,parking,parking:disabled,building,ref:permit,lit,fee,opening_hours,smoothness,supervised,capacity:disabled:conditional,parking:orientation,fire_service,maxstay:conditional,doctor,start_date,note,hgv,access:description,capacity:trailer,covered,customers,operator,fee:conditional,maxstay,capacity:private,access:conditional,capacity:taxi,taxi,vehicle,disabled,fixme,noref,tourist_bus,capacity:hgv,parking:fee,surface:colour,parking_space:conditional
way,790731592,parking_space,,,,,"POLYGON ((8.4562428 49.0037975, 8.4562072 49.0038061, 8.4562294 49.0038457, 8.456265 49.0038371, 8.4562428 49.0037975))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254129, 7392254127, 7392254126, 7392254128, 7392254129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731593,parking_space,,,,,"POLYGON ((8.4562783 49.0037889, 8.4562428 49.0037975, 8.456265 49.0038371, 8.4563005 49.0038285, 8.4562783 49.0037889))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254131, 7392254129, 7392254128, 7392254130, 7392254131]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731594,parking_space,,,,,"POLYGON ((8.4563139 49.0037804, 8.4562783 49.0037889, 8.4563005 49.0038285, 8.4563361 49.00382, 8.4563139 49.0037804))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254133, 7392254131, 7392254130, 7392254132, 7392254133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731595,parking_space,,,,,"POLYGON ((8.4563359 49.0037477, 8.4563494 49.0037718, 8.4564157 49.0037558, 8.4564022 49.0037317, 8.4563359 49.0037477))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254142, 6597207407, 6090547142, 7392254141, 7392254142]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731596,parking_space,,,,,"POLYGON ((8.4563224 49.0037236, 8.4563359 49.0037477, 8.4564022 49.0037317, 8.4563887 49.0037076, 8.4563224 49.0037236))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254144, 7392254142, 7392254141, 7392254143, 7392254144]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731597,parking_space,,,,,"POLYGON ((8.4563089 49.0036994, 8.4563224 49.0037236, 8.4563887 49.0037076, 8.4563752 49.0036835, 8.4563089 49.0036994))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254146, 7392254144, 7392254143, 7392254145, 7392254146]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731598,parking_space,,,,,"POLYGON ((8.4562954 49.0036753, 8.4563089 49.0036994, 8.4563752 49.0036835, 8.4563617 49.0036593, 8.4562954 49.0036753))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254148, 7392254146, 7392254145, 7392254147, 7392254148]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731599,parking_space,,,,,"POLYGON ((8.456011 49.0037438, 8.4559975 49.0037197, 8.455932 49.0037355, 8.4559455 49.0037596, 8.456011 49.0037438))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254150, 7392262995, 7392263004, 7392254149, 7392254150]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731600,parking_space,,,,,"POLYGON ((8.4560245 49.003768, 8.456011 49.0037438, 8.4559455 49.0037596, 8.455959 49.0037838, 8.4560245 49.003768))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254152, 7392254150, 7392254149, 7392254151, 7392254152]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731601,parking_space,,,,,"POLYGON ((8.456038 49.0037921, 8.4560245 49.003768, 8.455959 49.0037838, 8.4559725 49.0038079, 8.456038 49.0037921))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254154, 7392254152, 7392254151, 7392254153, 7392254154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731602,parking_space,,,,,"POLYGON ((8.4560515 49.0038162, 8.456038 49.0037921, 8.4559725 49.0038079, 8.455986 49.003832, 8.4560515 49.0038162))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254156, 7392254154, 7392254153, 7392254155, 7392254156]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731603,parking_space,,,,,"POLYGON ((8.4558669 49.0034864, 8.4558543 49.0034639, 8.4557888 49.0034797, 8.4558014 49.0035022, 8.4558669 49.0034864))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254158, 7392263077, 6848346992, 7392254157, 7392254158]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731604,parking_space,,,,,"POLYGON ((8.4558795 49.0035089, 8.4558669 49.0034864, 8.4558014 49.0035022, 8.455814 49.0035247, 8.4558795 49.0035089))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254160, 7392254158, 7392254157, 7392254159, 7392254160]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731605,parking_space,,,,,"POLYGON ((8.4558921 49.0035315, 8.4558795 49.0035089, 8.455814 49.0035247, 8.4558266 49.0035473, 8.4558921 49.0035315))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254162, 7392254160, 7392254159, 7392254161, 7392254162]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731606,parking_space,,,,,"POLYGON ((8.4559047 49.003554, 8.4558921 49.0035315, 8.4558266 49.0035473, 8.4558392 49.0035698, 8.4559047 49.003554))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254164, 7392254162, 7392254161, 7392254163, 7392254164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731607,parking_space,,,,,"POLYGON ((8.4559374 49.0036123, 8.455924 49.0035884, 8.4558585 49.0036042, 8.4558718 49.0036281, 8.4559374 49.0036123))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254166, 7392262996, 7392262990, 7392254165, 7392254166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731608,parking_space,,,,,"POLYGON ((8.4559507 49.0036362, 8.4559374 49.0036123, 8.4558718 49.0036281, 8.4558852 49.003652, 8.4559507 49.0036362))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254168, 7392254166, 7392254165, 7392254167, 7392254168]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731609,parking_space,,,,,"POLYGON ((8.4559641 49.00366, 8.4559507 49.0036362, 8.4558852 49.003652, 8.4558986 49.0036758, 8.4559641 49.00366))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254170, 7392254168, 7392254167, 7392254169, 7392254170]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731610,parking_space,,,,,"POLYGON ((8.4559775 49.0036839, 8.4559641 49.00366, 8.4558986 49.0036758, 8.4559119 49.0036997, 8.4559775 49.0036839))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254172, 7392254170, 7392254169, 7392254171, 7392254172]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731611,parking_space,,,,,"POLYGON ((8.4559173 49.0035765, 8.4559047 49.003554, 8.4558392 49.0035698, 8.4558518 49.0035923, 8.4559173 49.0035765))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392262997, 7392254164, 7392254163, 7392263003, 7392262997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731612,parking_space,,,,,"POLYGON ((8.4559908 49.0037078, 8.4559775 49.0036839, 8.4559119 49.0036997, 8.4559253 49.0037236, 8.4559908 49.0037078))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263006, 7392254172, 7392254171, 7392263005, 7392263006]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731613,parking_space,,,,,"POLYGON ((8.4561892 49.0034856, 8.4562017 49.003508, 8.456268 49.003492, 8.4562555 49.0034697, 8.4561892 49.0034856))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254174, 7392262999, 7392262989, 7392254173, 7392254174]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731614,parking_space,,,,,"POLYGON ((8.4561767 49.0034633, 8.4561892 49.0034856, 8.4562555 49.0034697, 8.456243 49.0034473, 8.4561767 49.0034633))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254176, 7392254174, 7392254173, 7392254175, 7392254176]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731615,parking_space,,,,,"POLYGON ((8.4561642 49.003441, 8.4561767 49.0034633, 8.456243 49.0034473, 8.4562305 49.003425, 8.4561642 49.003441))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254178, 7392254176, 7392254175, 7392254177, 7392254178]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731616,parking_space,,,charging,,"POLYGON ((8.4561517 49.0034186, 8.4561642 49.003441, 8.4562305 49.003425, 8.456218 49.0034027, 8.4561517 49.0034186))",paving_stones,,,1,,,,,,,,1,,,,,,,"[7392254180, 7392254178, 7392254177, 7392254179, 7392254180]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731617,parking_space,,,,,"POLYGON ((8.4562619 49.0036154, 8.4562752 49.0036393, 8.4563415 49.0036233, 8.4563281 49.0035994, 8.4562619 49.0036154))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254182, 7392263000, 7392263001, 7392254181, 7392254182]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731618,parking_space,,,,,"POLYGON ((8.4562485 49.0035915, 8.4562619 49.0036154, 8.4563281 49.0035994, 8.4563148 49.0035756, 8.4562485 49.0035915))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392254184, 7392254182, 7392254181, 7392254183, 7392254184]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731619,parking_space,,,,,"POLYGON ((8.4562351 49.0035677, 8.4562485 49.0035915, 8.4563148 49.0035756, 8.4563014 49.0035517, 8.4562351 49.0035677))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392262986, 7392254184, 7392254183, 7392262985, 7392262986]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731620,parking_space,,,,,"POLYGON ((8.4562218 49.0035438, 8.4562351 49.0035677, 8.4563014 49.0035517, 8.456288 49.0035278, 8.4562218 49.0035438))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392262988, 7392262986, 7392262985, 7392262987, 7392262988]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731621,parking_space,,,,,"POLYGON ((8.4562819 49.0036512, 8.4562954 49.0036753, 8.4563617 49.0036593, 8.4563482 49.0036352, 8.4562819 49.0036512))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392262994, 7392254148, 7392254147, 7392263002, 7392262994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731622,parking_space,,,,,"POLYGON ((8.4562084 49.0035199, 8.4562218 49.0035438, 8.456288 49.0035278, 8.4562747 49.0035039, 8.4562084 49.0035199))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392262993, 7392262988, 7392262987, 7392262998, 7392262993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731624,parking_space,,,,,"POLYGON ((8.4561524 49.0037095, 8.4561658 49.0037334, 8.4561029 49.0037485, 8.4560895 49.0037246, 8.4561524 49.0037095))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263019, 7392263066, 7392263065, 7392263018, 7392263019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731625,parking_space,,,,,"POLYGON ((8.4561391 49.0036856, 8.4561524 49.0037095, 8.4560895 49.0037246, 8.4560762 49.0037008, 8.4561391 49.0036856))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263021, 7392263019, 7392263018, 7392263020, 7392263021]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731626,parking_space,,,,,"POLYGON ((8.456119 49.0036498, 8.4561324 49.0036737, 8.4560695 49.0036888, 8.4560561 49.003665, 8.456119 49.0036498))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263025, 7392263023, 7392263022, 7392263024, 7392263025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731627,parking_space,,,,,"POLYGON ((8.4561056 49.0036259, 8.456119 49.0036498, 8.4560561 49.003665, 8.4560428 49.0036411, 8.4561056 49.0036259))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263027, 7392263025, 7392263024, 7392263026, 7392263027]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731628,parking_space,,,,,"POLYGON ((8.4560923 49.0036021, 8.4561056 49.0036259, 8.4560428 49.0036411, 8.4560294 49.0036172, 8.4560923 49.0036021))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263029, 7392263027, 7392263026, 7392263028, 7392263029]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731629,parking_space,,,,,"POLYGON ((8.4560789 49.0035782, 8.4560923 49.0036021, 8.4560294 49.0036172, 8.456016 49.0035934, 8.4560789 49.0035782))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263031, 7392263029, 7392263028, 7392263030, 7392263031]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731630,parking_space,,,,,"POLYGON ((8.4560655 49.0035543, 8.4560789 49.0035782, 8.456016 49.0035934, 8.4560027 49.0035695, 8.4560655 49.0035543))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263033, 7392263031, 7392263030, 7392263032, 7392263033]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731631,parking_space,,,,,"POLYGON ((8.4560455 49.0035185, 8.4560589 49.0035424, 8.455996 49.0035575, 8.4559826 49.0035337, 8.4560455 49.0035185))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263036, 7392263034, 7392263035, 7392263037, 7392263036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731632,parking_space,,,,,"POLYGON ((8.4560321 49.0034946, 8.4560455 49.0035185, 8.4559826 49.0035337, 8.4559692 49.0035098, 8.4560321 49.0034946))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263038, 7392263036, 7392263037, 7392263039, 7392263038]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731633,parking_space,,,,,"POLYGON ((8.4560188 49.0034708, 8.4560321 49.0034946, 8.4559692 49.0035098, 8.4559559 49.0034859, 8.4560188 49.0034708))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263040, 7392263038, 7392263039, 7392263017, 7392263040]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731634,parking_space,1,,disabled,,"POLYGON ((8.456022 49.00347, 8.4560055 49.0034406, 8.4560684 49.0034255, 8.4560849 49.0034548, 8.456022 49.00347))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263041, 7392263068, 7392263073, 7392263042, 7392263041]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731635,parking_space,,,,,"POLYGON ((8.4560353 49.0034939, 8.456022 49.00347, 8.4560849 49.0034548, 8.4560982 49.0034787, 8.4560353 49.0034939))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263043, 7392263041, 7392263042, 7392263044, 7392263043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731636,parking_space,,,,,"POLYGON ((8.4560487 49.0035177, 8.4560353 49.0034939, 8.4560982 49.0034787, 8.4561116 49.0035026, 8.4560487 49.0035177))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263046, 7392263043, 7392263044, 7392263045, 7392263046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731637,parking_space,,,,,"POLYGON ((8.4560621 49.0035416, 8.4560487 49.0035177, 8.4561116 49.0035026, 8.456125 49.0035265, 8.4560621 49.0035416))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263047, 7392263046, 7392263045, 7392263048, 7392263047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731638,parking_space,,,,,"POLYGON ((8.4560821 49.0035774, 8.4560688 49.0035536, 8.4561316 49.0035384, 8.456145 49.0035623, 8.4560821 49.0035774))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263052, 7392263050, 7392263049, 7392263051, 7392263052]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731639,parking_space,,,,,"POLYGON ((8.4560955 49.0036013, 8.4560821 49.0035774, 8.456145 49.0035623, 8.4561584 49.0035861, 8.4560955 49.0036013))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263054, 7392263052, 7392263051, 7392263053, 7392263054]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731640,parking_space,,,,,"POLYGON ((8.4561089 49.0036252, 8.4560955 49.0036013, 8.4561584 49.0035861, 8.4561717 49.00361, 8.4561089 49.0036252))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263056, 7392263054, 7392263053, 7392263055, 7392263056]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731641,parking_space,,,,,"POLYGON ((8.4561222 49.003649, 8.4561089 49.0036252, 8.4561717 49.00361, 8.4561851 49.0036339, 8.4561222 49.003649))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263058, 7392263056, 7392263055, 7392263057, 7392263058]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731642,parking_space,,,,,"POLYGON ((8.4561356 49.0036729, 8.4561222 49.003649, 8.4561851 49.0036339, 8.4561985 49.0036578, 8.4561356 49.0036729))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263060, 7392263058, 7392263057, 7392263059, 7392263060]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731643,parking_space,,,,,"POLYGON ((8.4561556 49.0037087, 8.4561423 49.0036848, 8.4562052 49.0036697, 8.4562185 49.0036936, 8.4561556 49.0037087))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263064, 7392263062, 7392263061, 7392263063, 7392263064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731644,parking_space,,,,,"POLYGON ((8.456169 49.0037326, 8.4561556 49.0037087, 8.4562185 49.0036936, 8.4562319 49.0037174, 8.456169 49.0037326))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263067, 7392263064, 7392263063, 7392263072, 7392263067]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731645,parking_space,1,,disabled,,"POLYGON ((8.4560023 49.0034414, 8.4560188 49.0034708, 8.4559559 49.0034859, 8.4559394 49.0034566, 8.4560023 49.0034414))",paving_stones,,,,,,,,,,,1,,,,,,,"[7392263069, 7392263040, 7392263017, 7392263074, 7392263069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731664,parking_space,,,charging,,"POLYGON ((8.4561392 49.0033963, 8.4561517 49.0034186, 8.456218 49.0034027, 8.4562055 49.0033803, 8.4561392 49.0033963))",paving_stones,,,1,,,,,,,,1,,,,,,,"[7392263228, 7392254180, 7392254179, 6848346991, 7392263228]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731665,parking_space,,,,,"POLYGON ((8.456065 49.0038403, 8.4560515 49.0038162, 8.455986 49.003832, 8.4559995 49.0038561, 8.456065 49.0038403))",paving_stones,,,,,,,,,,,1,,,,,,,"[6468008745, 7392254156, 7392254155, 6090547143, 6468008745]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,790731666,parking_space,,,,,"POLYGON ((8.4563494 49.0037718, 8.4563139 49.0037804, 8.4563361 49.00382, 8.4563716 49.0038114, 8.4563494 49.0037718))",paving_stones,,,,,,,,,,,1,,,,,,,"[6597207407, 7392254133, 7392254132, 6597207406, 6597207407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793308547,parking_space,,,,,"POLYGON ((8.4463496 49.0247681, 8.4463409 49.0247458, 8.4464161 49.0247331, 8.4464248 49.0247554, 8.4463496 49.0247681))",fine_gravel,,,,,,,,,,,1,,,,,,,"[7417882463, 6020075228, 6020075222, 7417882462, 7417882463]",,,,,,,,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793308548,parking_space,,,,,"POLYGON ((8.4463584 49.0247903, 8.4463496 49.0247681, 8.4464248 49.0247554, 8.4464336 49.0247776, 8.4463584 49.0247903))",fine_gravel,,,,,,,,,,,1,,,,,,,"[7417882465, 7417882463, 7417882462, 7417882464, 7417882465]",,,,,,,,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793308549,parking_space,,,,,"POLYGON ((8.4463671 49.0248126, 8.4463584 49.0247903, 8.4464336 49.0247776, 8.4464423 49.0247999, 8.4463671 49.0248126))",fine_gravel,,,,,,,,,,,1,,,,,,,"[6020075221, 7417882465, 7417882464, 6020075227, 6020075221]",,,,,,,,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793308550,parking_space,,,,,"POLYGON ((8.4464179 49.0249417, 8.4464266 49.0249639, 8.446502 49.0249512, 8.4464933 49.024929, 8.4464179 49.0249417))",fine_gravel,,,,,,,,,,,1,,,,,,,"[7417882470, 6020075225, 6020075224, 7417882469, 7417882470]",,,,,,,,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793308551,parking_space,,,,,"POLYGON ((8.4464091 49.0249196, 8.4464179 49.0249417, 8.4464933 49.024929, 8.4464846 49.0249068, 8.4464091 49.0249196))",fine_gravel,,,,,,,,,,,1,,,,,,,"[7417882472, 7417882470, 7417882469, 7417882471, 7417882472]",,,,,,,,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,793308552,parking_space,,,,,"POLYGON ((8.4464004 49.0248974, 8.4464091 49.0249196, 8.4464846 49.0249068, 8.4464759 49.0248846, 8.4464004 49.0248974))",fine_gravel,,,,,,,,,,,1,,,,,,,"[6020075226, 7417882472, 7417882471, 6020075223, 6020075226]",,,,,,,,bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,799408187,parking_space,,,hgv,,"POLYGON ((8.3369225 49.0538771, 8.3368943 49.0538493, 8.3366894 49.0539384, 8.3367176 49.0539663, 8.3369225 49.0538771))",,,,,,,,,,,,1,,,,,,,"[7476415652, 7476415682, 7476415683, 7476415651, 7476415652]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408188,parking_space,,,hgv,,"POLYGON ((8.3369505 49.0539048, 8.3369225 49.0538771, 8.3367176 49.0539663, 8.3367456 49.0539939, 8.3369505 49.0539048))",,,,,,,,,,,,1,,,,,,,"[7476415654, 7476415652, 7476415651, 7476415653, 7476415654]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408189,parking_space,,,hgv,,"POLYGON ((8.3369795 49.0539334, 8.3369505 49.0539048, 8.3367456 49.0539939, 8.3367746 49.0540226, 8.3369795 49.0539334))",,,,,,,,,,,,1,,,,,,,"[7476415656, 7476415654, 7476415653, 7476415655, 7476415656]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408190,parking_space,,,hgv,,"POLYGON ((8.3370108 49.0539643, 8.3369795 49.0539334, 8.3367746 49.0540226, 8.3368059 49.0540534, 8.3370108 49.0539643))",,,,,,,,,,,,1,,,,,,,"[1048492240, 7476415656, 7476415655, 7476415668, 1048492240]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408191,parking_space,,,hgv,,"POLYGON ((8.3374576 49.0537406, 8.3375072 49.053718, 8.3374766 49.0536896, 8.3372686 49.053786, 8.3372992 49.0538143, 8.3374576 49.0537406))",,,,,,,,,,,,1,,,,,,,"[7476415678, 7476415679, 7476415680, 7476415681, 7476415657, 7476415678]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408192,parking_space,,,hgv,,"POLYGON ((8.3374385 49.0537915, 8.3374884 49.0537692, 8.3374576 49.0537406, 8.3372992 49.0538143, 8.3372496 49.0538369, 8.3372804 49.0538656, 8.3374385 49.0537915))",,,,,,,,,,,,1,,,,,,,"[7476415676, 7476415677, 7476415678, 7476415657, 7476415659, 7476415658, 7476415676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408193,parking_space,,,hgv,,"POLYGON ((8.3374195 49.0538424, 8.3374697 49.0538204, 8.3374385 49.0537915, 8.3372804 49.0538656, 8.3372305 49.0538879, 8.3372616 49.0539168, 8.3374195 49.0538424))",,,,,,,,,,,,1,,,,,,,"[7476415674, 7476415675, 7476415676, 7476415658, 7476415661, 7476415660, 7476415674]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408194,parking_space,,,hgv,,"POLYGON ((8.3374005 49.0538934, 8.337451 49.0538716, 8.3374195 49.0538424, 8.3372616 49.0539168, 8.3372114 49.0539388, 8.3372429 49.053968, 8.3374005 49.0538934))",,,,,,,,,,,,1,,,,,,,"[7476415672, 7476415673, 7476415674, 7476415660, 7476415663, 7476415662, 7476415672]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408195,parking_space,,,hgv,,"POLYGON ((8.3374322 49.0539228, 8.3374005 49.0538934, 8.3372429 49.053968, 8.3371923 49.0539898, 8.3372241 49.0540192, 8.3373814 49.0539443, 8.3374322 49.0539228))",,,,,,,,,,,,1,,,,,,,"[7476415671, 7476415672, 7476415662, 7476415665, 7476415664, 7476415670, 7476415671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,799408196,parking_space,,,hgv,,"POLYGON ((8.3374135 49.053974, 8.3373814 49.0539443, 8.3372241 49.0540192, 8.3371733 49.0540408, 8.3372053 49.0540705, 8.3374135 49.053974))",,,,,,,,,,,,1,,,,,,,"[7476415669, 7476415670, 7476415664, 7476415666, 7476415667, 7476415669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
way,804695700,parking_space,,,,,"POLYGON ((8.4757712 49.0222669, 8.4757522 49.0222485, 8.4758038 49.0222256, 8.4758227 49.0222439, 8.4757712 49.0222669))",paving_stones,,private,,,,,,,,,1,,,,,,,"[7526829185, 7526829461, 7526829460, 7526822184, 7526829185]",,,,,,,,,,,,,,,,,,,,,,Aluplast GmbH,,,,,,,,,,,,,,,
way,804695701,parking_space,,,,,"POLYGON ((8.4757901 49.0222852, 8.4757712 49.0222669, 8.4758227 49.0222439, 8.4758417 49.0222623, 8.4757901 49.0222852))",paving_stones,,private,,,,,,,,,1,,,,,,,"[7526829187, 7526829185, 7526822184, 7526829186, 7526829187]",,,,,,,,,,,,,,,,,,,,,,Aluplast GmbH,,,,,,,,,,,,,,,
