osmid,y,x,ref,highway,street_count,geometry
1430589316,49.0260988,8.3414032,,,3,POINT (8.3414032 49.0260988)
1430589351,49.0262904,8.3411495,,,3,POINT (8.3411495 49.0262904)
1430589407,49.0266973,8.3430504,,,1,POINT (8.3430504 49.0266973)
1432593747,49.0331149,8.3941619,,,3,POINT (8.3941619 49.0331149)
1432617830,49.0053902,8.3864777,,,3,POINT (8.3864777 49.0053902)
1432656846,48.9953385,8.3839297,,,3,POINT (8.3839297 48.9953385)
1432656864,48.9958332,8.3839658,,,3,POINT (8.3839658 48.9958332)
1432657030,48.9950861,8.3831037,,,3,POINT (8.3831037 48.9950861)
1432657043,48.9954952,8.3842705,,,3,POINT (8.3842705 48.9954952)
1432657069,48.9956157,8.3825495,,,3,POINT (8.3825495 48.9956157)
1432657211,48.9956733,8.3829288,,,3,POINT (8.3829288 48.9956733)
1432657234,48.9951712,8.3828347,,,3,POINT (8.3828347 48.9951712)
1432687155,49.0050814,8.3869989,,,3,POINT (8.3869989 49.0050814)
1432687220,49.0057289,8.3870377,,,3,POINT (8.3870377 49.0057289)
1432687408,49.0054792,8.3893255,,,3,POINT (8.3893255 49.0054792)
1432687411,49.0055034,8.3864979,,,3,POINT (8.3864979 49.0055034)
1432687438,49.0058649,8.3869117,,,3,POINT (8.3869117 49.0058649)
1432727371,49.0144597,8.3521401,,,2,POINT (8.3521401 49.0144597)
1432897550,49.0386228,8.3581167,,,3,POINT (8.3581167 49.0386228)
1432897551,49.0387215,8.3576347,,,1,POINT (8.3576347 49.0387215)
1433091255,49.0316461,8.4490885,,,3,POINT (8.4490885 49.0316461)
1433124998,49.0340234,8.4460217,,,1,POINT (8.4460217 49.0340234)
1433125072,49.0340371,8.4464117,,,1,POINT (8.4464117 49.0340371)
1433440250,49.0340247,8.4490523,,,1,POINT (8.4490523 49.0340247)
1433440280,49.0337302,8.4485871,,,3,POINT (8.4485871 49.0337302)
1433440299,49.0338279,8.4490495,,,3,POINT (8.4490495 49.0338279)
1433440322,49.0338268,8.4487729,,,3,POINT (8.4487729 49.0338268)
1433440355,49.0340236,8.448776,,,1,POINT (8.448776 49.0340236)
1433443646,49.0335155,8.4467759,,,1,POINT (8.4467759 49.0335155)
1433449853,49.0362841,8.4496882,,,3,POINT (8.4496882 49.0362841)
1433449857,49.0361339,8.4497016,,,3,POINT (8.4497016 49.0361339)
1433449916,49.0361838,8.449589,,,3,POINT (8.449589 49.0361838)
1433449933,49.036282,8.4499887,,,3,POINT (8.4499887 49.036282)
1433455395,49.0329103,8.4462295,,turning_circle,1,POINT (8.4462295 49.0329103)
1433915905,49.0340652,8.4642698,,,3,POINT (8.4642698 49.0340652)
1433915964,49.034171,8.4640074,,,3,POINT (8.4640074 49.034171)
1433916075,49.0341839,8.463977,,,1,POINT (8.463977 49.0341839)
1433916099,49.0341382,8.463569,,,1,POINT (8.463569 49.0341382)
1434978745,49.0334486,8.3594145,,,3,POINT (8.3594145 49.0334486)
1434978784,49.0335306,8.3592457,,,3,POINT (8.3592457 49.0335306)
1434979142,49.0341727,8.3571676,,,3,POINT (8.3571676 49.0341727)
1435352625,49.0425902,8.4512778,,,3,POINT (8.4512778 49.0425902)
1435352636,49.0422317,8.4516223,,,3,POINT (8.4516223 49.0422317)
1435352667,49.0427835,8.4513612,,,3,POINT (8.4513612 49.0427835)
1435352812,49.0423995,8.4510133,,,3,POINT (8.4510133 49.0423995)
1435566513,49.0072985,8.418308,,,3,POINT (8.418308 49.0072985)
1435801098,48.9930802,8.3957994,,,1,POINT (8.3957994 48.9930802)
1437685295,49.0162376,8.3444033,,,1,POINT (8.3444033 49.0162376)
1437685329,49.0166072,8.3441775,,,3,POINT (8.3441775 49.0166072)
1439642322,49.0332001,8.3309053,,,1,POINT (8.3309053 49.0332001)
1445646195,49.0420619,8.3689012,,,1,POINT (8.3689012 49.0420619)
1446309081,49.0459642,8.3714864,,,3,POINT (8.3714864 49.0459642)
1446317644,49.0456878,8.3711821,,,1,POINT (8.3711821 49.0456878)
1446509362,49.0459377,8.3720559,,,1,POINT (8.3720559 49.0459377)
1446509378,49.0462777,8.372623,,,3,POINT (8.372623 49.0462777)
1447221069,48.9823193,8.4061734,,,3,POINT (8.4061734 48.9823193)
1447387063,49.042975,8.3791056,,,3,POINT (8.3791056 49.042975)
1447502553,49.043025,8.3798778,,,1,POINT (8.3798778 49.043025)
1447502589,49.0431821,8.3801397,,,3,POINT (8.3801397 49.0431821)
1447576969,48.9891474,8.4054341,,,1,POINT (8.4054341 48.9891474)
1447726348,48.9991052,8.4737605,,,3,POINT (8.4737605 48.9991052)
1447726522,48.9994835,8.4787462,2,,1,POINT (8.4787462 48.9994835)
1447726533,48.9995508,8.4755319,,,4,POINT (8.4755319 48.9995508)
1447726541,48.9996064,8.4789375,,,4,POINT (8.4789375 48.9996064)
1447726645,48.9999848,8.4779623,,,3,POINT (8.4779623 48.9999848)
1447726717,49.00017,8.476271,,,3,POINT (8.476271 49.00017)
1447726943,49.0004599,8.4773771,,,3,POINT (8.4773771 49.0004599)
1447726968,49.0005246,8.4774402,,crossing,3,POINT (8.4774402 49.0005246)
1447812842,48.9991829,8.4717221,,,3,POINT (8.4717221 48.9991829)
1447845508,48.9973438,8.4655707,,,1,POINT (8.4655707 48.9973438)
1447845510,48.9974063,8.4650486,,,3,POINT (8.4650486 48.9974063)
1447845511,48.9974029,8.4652615,,,3,POINT (8.4652615 48.9974029)
1447845520,48.9976377,8.4698945,,,3,POINT (8.4698945 48.9976377)
1447845524,48.998231,8.4686946,,,3,POINT (8.4686946 48.998231)
1447845527,48.9984555,8.4662421,,,4,POINT (8.4662421 48.9984555)
1447845531,48.9991161,8.4732815,,,3,POINT (8.4732815 48.9991161)
1447845534,48.999174,8.4725759,,,3,POINT (8.4725759 48.999174)
1447845792,49.0001507,8.464933,,,4,POINT (8.464933 49.0001507)
1447903012,48.9929518,8.3964546,,,3,POINT (8.3964546 48.9929518)
1447903018,48.9932364,8.3965219,,,3,POINT (8.3965219 48.9932364)
1448362862,49.0448018,8.3893409,,,3,POINT (8.3893409 49.0448018)
1448362867,49.0447818,8.3898235,,,3,POINT (8.3898235 49.0447818)
1448362871,49.0448591,8.390086,,,3,POINT (8.390086 49.0448591)
1448362890,49.0449681,8.3900025,,,3,POINT (8.3900025 49.0449681)
1448363741,49.046936,8.3840702,,,1,POINT (8.3840702 49.046936)
1448363818,49.0471527,8.3837811,,,3,POINT (8.3837811 49.0471527)
1448364176,49.047853,8.3811264,,,3,POINT (8.3811264 49.047853)
1448364248,49.0480029,8.3813734,,,1,POINT (8.3813734 49.0480029)
1448414878,49.0457289,8.3799106,,,1,POINT (8.3799106 49.0457289)
1448414886,49.0457413,8.3802842,,,3,POINT (8.3802842 49.0457413)
1448414964,49.045959,8.3796216,,,1,POINT (8.3796216 49.045959)
1448414965,49.0459724,8.3799914,,,3,POINT (8.3799914 49.0459724)
1448415010,49.0461245,8.3802728,,,1,POINT (8.3802728 49.0461245)
1448415035,49.046182,8.3797243,,,3,POINT (8.3797243 49.046182)
1448415075,49.0464492,8.3790259,,,1,POINT (8.3790259 49.0464492)
1448415203,49.0466687,8.3791084,,,3,POINT (8.3791084 49.0466687)
1448538471,49.0465725,8.3562932,,,1,POINT (8.3562932 49.0465725)
1448799932,49.0455009,8.3820807,,,1,POINT (8.3820807 49.0455009)
1449028782,48.9890753,8.4908354,,,3,POINT (8.4908354 48.9890753)
1449028795,48.9886459,8.4907495,,,1,POINT (8.4907495 48.9886459)
1449155453,49.0502012,8.3654632,,,3,POINT (8.3654632 49.0502012)
1449214511,49.0583379,8.3300426,,,1,POINT (8.3300426 49.0583379)
1449214656,49.0599013,8.3273121,,,1,POINT (8.3273121 49.0599013)
1449339591,49.0034063,8.4988123,,,1,POINT (8.4988123 49.0034063)
1449339595,49.0034971,8.4979385,,,3,POINT (8.4979385 49.0034971)
1449339600,49.0035829,8.4982571,,,1,POINT (8.4982571 49.0035829)
1449339635,49.004632,8.5046657,,,3,POINT (8.5046657 49.004632)
1449339662,49.0051418,8.4969759,,,3,POINT (8.4969759 49.0051418)
1449339763,49.0052765,8.4961408,,,3,POINT (8.4961408 49.0052765)
1449339785,49.005385,8.4956007,,,3,POINT (8.4956007 49.005385)
1449340018,49.0069086,8.4937102,,,3,POINT (8.4937102 49.0069086)
1449340021,49.0069194,8.4928992,,,3,POINT (8.4928992 49.0069194)
1449340081,49.00748,8.4949334,,,3,POINT (8.4949334 49.00748)
1449340084,49.0075024,8.4941379,,,3,POINT (8.4941379 49.0075024)
1449340089,49.007553,8.4930165,,,3,POINT (8.4930165 49.007553)
1449340099,49.0077241,8.4906762,,,3,POINT (8.4906762 49.0077241)
1449340104,49.0077642,8.4907689,,,3,POINT (8.4907689 49.0077642)
1449369581,49.0075159,8.4847846,,,3,POINT (8.4847846 49.0075159)
1449369606,49.0079013,8.4843083,,,3,POINT (8.4843083 49.0079013)
1449369656,49.0079497,8.4869634,,,1,POINT (8.4869634 49.0079497)
1449369814,49.008214,8.4884162,,,3,POINT (8.4884162 49.008214)
1449369883,49.008611,8.4868934,,,3,POINT (8.4868934 49.008611)
1449575303,49.0518295,8.3249907,,,3,POINT (8.3249907 49.0518295)
1449670598,49.0554155,8.3171738,,,3,POINT (8.3171738 49.0554155)
1451173188,49.053561,8.3792018,,,3,POINT (8.3792018 49.053561)
1451173205,49.0535953,8.3791348,,,1,POINT (8.3791348 49.0535953)
1451173518,49.0543758,8.3806784,,,3,POINT (8.3806784 49.0543758)
1451173620,49.0546702,8.3799518,,,3,POINT (8.3799518 49.0546702)
1451173942,49.0553221,8.380206,,,1,POINT (8.380206 49.0553221)
1451260919,49.0576135,8.3801017,,,1,POINT (8.3801017 49.0576135)
1451261210,49.0590717,8.3807873,,,3,POINT (8.3807873 49.0590717)
1452142013,49.0312822,8.3057453,,,1,POINT (8.3057453 49.0312822)
1452536264,49.0034713,8.4342371,,,3,POINT (8.4342371 49.0034713)
1452536374,49.0040469,8.4325282,,,3,POINT (8.4325282 49.0040469)
1452536391,49.005862,8.4333161,,,3,POINT (8.4333161 49.005862)
1452944225,49.053683,8.3837117,,,3,POINT (8.3837117 49.053683)
1453546984,49.0028809,8.4979774,,,3,POINT (8.4979774 49.0028809)
1454331834,49.0482307,8.3933436,,,4,POINT (8.3933436 49.0482307)
1454333250,49.0497652,8.3915926,,,3,POINT (8.3915926 49.0497652)
1454333393,49.0499467,8.3896023,,,3,POINT (8.3896023 49.0499467)
1454333700,49.0509913,8.3885525,,turning_circle,1,POINT (8.3885525 49.0509913)
1454333771,49.0517065,8.38892,,turning_circle,1,POINT (8.38892 49.0517065)
1454667645,49.0027592,8.4952483,,,1,POINT (8.4952483 49.0027592)
1454667753,49.0041363,8.5112023,,,1,POINT (8.5112023 49.0041363)
1454667759,49.0041306,8.5109359,,,1,POINT (8.5109359 49.0041306)
1454667876,49.0042927,8.4979615,,,3,POINT (8.4979615 49.0042927)
1454667914,49.0043127,8.4980279,,,3,POINT (8.4980279 49.0043127)
1454667929,49.0043159,8.4984956,,,3,POINT (8.4984956 49.0043159)
1454667941,49.0043261,8.4978704,,,3,POINT (8.4978704 49.0043261)
1454667942,49.0043378,8.4983521,,,4,POINT (8.4983521 49.0043378)
1454667991,49.004385,8.4980471,,,3,POINT (8.4980471 49.004385)
1454667993,49.0043915,8.4978717,,,3,POINT (8.4978717 49.0043915)
1454668022,49.0044001,8.497879,,,3,POINT (8.497879 49.0044001)
1454668057,49.0044206,8.4979845,,,3,POINT (8.4979845 49.0044206)
1454668116,49.0044776,8.4975682,,,3,POINT (8.4975682 49.0044776)
1454668131,49.004563,8.4970467,,,3,POINT (8.4970467 49.004563)
1454668137,49.0046512,8.4978711,,,3,POINT (8.4978711 49.0046512)
1454668138,49.0046159,8.4968781,,,3,POINT (8.4968781 49.0046159)
1454668145,49.0046619,8.4968472,,,3,POINT (8.4968472 49.0046619)
1454668153,49.0046426,8.4984005,,,1,POINT (8.4984005 49.0046426)
1454668154,49.0046929,8.4972108,,,3,POINT (8.4972108 49.0046929)
1454668167,49.0047782,8.4970512,,,3,POINT (8.4970512 49.0047782)
1454668199,49.0050002,8.4929509,,,3,POINT (8.4929509 49.0050002)
1454717728,49.0028129,8.5035167,,,1,POINT (8.5035167 49.0028129)
1454717733,49.0043024,8.5025304,,,3,POINT (8.5025304 49.0043024)
1454717744,49.0045164,8.5040969,,,3,POINT (8.5040969 49.0045164)
1454717797,49.0048899,8.5045819,,,1,POINT (8.5045819 49.0048899)
1454717802,49.004961,8.4992467,,,3,POINT (8.4992467 49.004961)
1454717808,49.0049835,8.5064149,,,3,POINT (8.5064149 49.0049835)
1454717829,49.0051217,8.5011893,,,3,POINT (8.5011893 49.0051217)
1454717842,49.0051976,8.5083025,,,4,POINT (8.5083025 49.0051976)
1454717844,49.0052291,8.5076911,,,4,POINT (8.5076911 49.0052291)
1454717919,49.0053471,8.5122525,,,1,POINT (8.5122525 49.0053471)
1454717921,49.0053585,8.5082823,,,3,POINT (8.5082823 49.0053585)
1454717939,49.0054658,8.5111199,,,4,POINT (8.5111199 49.0054658)
1454717956,49.0055854,8.5021888,,,3,POINT (8.5021888 49.0055854)
1454717963,49.0056572,8.5005961,,,1,POINT (8.5005961 49.0056572)
1454717993,49.005914,8.502286,,,3,POINT (8.502286 49.005914)
1454718019,49.0062148,8.513868,,,1,POINT (8.513868 49.0062148)
1454718022,49.0062255,8.5032167,,,3,POINT (8.5032167 49.0062255)
1454718025,49.0062641,8.5023169,,,3,POINT (8.5023169 49.0062641)
1454718036,49.0065526,8.5031968,,,3,POINT (8.5031968 49.0065526)
1455346068,49.0538757,8.3710951,,,3,POINT (8.3710951 49.0538757)
1455346238,49.0544012,8.3717903,,,1,POINT (8.3717903 49.0544012)
1455661864,49.0539396,8.3894452,,,3,POINT (8.3894452 49.0539396)
1456028051,49.0415602,8.392173,,,3,POINT (8.392173 49.0415602)
1456028822,49.0423559,8.3895374,,,1,POINT (8.3895374 49.0423559)
1456028877,49.042665,8.3900277,,,3,POINT (8.3900277 49.042665)
1456028881,49.0426936,8.3899885,,,3,POINT (8.3899885 49.0426936)
1456029100,49.0439155,8.3915409,,,3,POINT (8.3915409 49.0439155)
1456184249,49.047763,8.397115,,,3,POINT (8.397115 49.047763)
1456419881,49.0640861,8.3701875,,,3,POINT (8.3701875 49.0640861)
1456419923,49.0644496,8.3744234,,,3,POINT (8.3744234 49.0644496)
1456420081,49.0655491,8.3720621,,,3,POINT (8.3720621 49.0655491)
1456420108,49.0656347,8.3703894,,,1,POINT (8.3703894 49.0656347)
1456420148,49.0657787,8.3687691,,,3,POINT (8.3687691 49.0657787)
1456842080,49.0345575,8.4312164,,,3,POINT (8.4312164 49.0345575)
1457597731,48.9716544,8.4680869,,,3,POINT (8.4680869 48.9716544)
1457597732,48.9717358,8.4694187,,,3,POINT (8.4694187 48.9717358)
1457597734,48.9717752,8.4685264,,,3,POINT (8.4685264 48.9717752)
1457597737,48.9722833,8.4700775,,,3,POINT (8.4700775 48.9722833)
1457597748,48.9735931,8.4731828,,,3,POINT (8.4731828 48.9735931)
1457597755,48.9744243,8.4682928,,,3,POINT (8.4682928 48.9744243)
1458174942,49.0281575,8.3586548,,,3,POINT (8.3586548 49.0281575)
1458483863,49.0013005,8.3638391,,,1,POINT (8.3638391 49.0013005)
1458483864,48.9966267,8.3606111,,,3,POINT (8.3606111 48.9966267)
1458751386,49.011267,8.3978812,,,3,POINT (8.3978812 49.011267)
1459143633,49.0325346,8.3470322,,,3,POINT (8.3470322 49.0325346)
1459143635,49.0330146,8.3476338,,,3,POINT (8.3476338 49.0330146)
1459143659,49.0340217,8.3487538,,,3,POINT (8.3487538 49.0340217)
1459143666,49.0342182,8.3492074,,,3,POINT (8.3492074 49.0342182)
1459143668,49.0344642,8.3493254,,,3,POINT (8.3493254 49.0344642)
1459143669,49.0353181,8.3508424,,,4,POINT (8.3508424 49.0353181)
1459380043,49.0293888,8.3734829,,turning_circle,1,POINT (8.3734829 49.0293888)
1460341194,49.003935,8.4331154,,,4,POINT (8.4331154 49.003935)
1460341203,49.0040778,8.4331788,,,1,POINT (8.4331788 49.0040778)
1460341206,49.0037969,8.4330539,,,1,POINT (8.4330539 49.0037969)
1460467691,49.02417,8.3702271,,,3,POINT (8.3702271 49.02417)
1460467993,49.0260121,8.3713853,,,1,POINT (8.3713853 49.0260121)
1460468036,49.0263457,8.3709691,,,3,POINT (8.3709691 49.0263457)
1460468056,49.0266759,8.3670863,,,3,POINT (8.3670863 49.0266759)
1460566658,49.0123294,8.4195551,,,1,POINT (8.4195551 49.0123294)
1460915009,49.0310286,8.3926073,,,3,POINT (8.3926073 49.0310286)
1461345521,49.0310046,8.4385595,,,1,POINT (8.4385595 49.0310046)
1461345617,49.0311378,8.4383273,,,3,POINT (8.4383273 49.0311378)
1461362120,48.9894034,8.3922287,,,3,POINT (8.3922287 48.9894034)
1461422228,49.0094769,8.3558157,7,motorway_junction,3,POINT (8.3558157 49.0094769)
1461439311,48.9864293,8.4470922,,,5,POINT (8.4470922 48.9864293)
1461444611,48.9863069,8.4476724,,,3,POINT (8.4476724 48.9863069)
1461444640,48.9867502,8.4474744,,,3,POINT (8.4474744 48.9867502)
1461444649,48.9867709,8.4468774,,,3,POINT (8.4468774 48.9867709)
1461444659,48.9868704,8.4473861,,,3,POINT (8.4473861 48.9868704)
1461645657,48.9449159,8.4972353,,,3,POINT (8.4972353 48.9449159)
1461645660,48.9461174,8.4938457,,milestone,3,POINT (8.4938457 48.9461174)
1461645856,48.9874342,8.4449662,,,3,POINT (8.4449662 48.9874342)
1461645862,48.9874849,8.4448456,,,3,POINT (8.4448456 48.9874849)
1461645876,48.9876155,8.4454469,,traffic_signals,3,POINT (8.4454469 48.9876155)
1461645883,48.9876237,8.4452039,,,4,POINT (8.4452039 48.9876237)
1461833419,49.0201338,8.3672518,,,3,POINT (8.3672518 49.0201338)
1461852846,48.9821731,8.3893596,,,1,POINT (8.3893596 48.9821731)
1461852991,48.982099,8.389721,,,3,POINT (8.389721 48.982099)
1461853068,48.9818911,8.389821,,,1,POINT (8.389821 48.9818911)
1462323594,49.018351,8.40837,,,3,POINT (8.40837 49.018351)
1463864207,48.9911949,8.4012258,,,1,POINT (8.4012258 48.9911949)
1463864239,48.9913322,8.4016099,,,3,POINT (8.4016099 48.9913322)
1464989270,49.0046109,8.3656016,,,3,POINT (8.3656016 49.0046109)
1464989276,49.0046631,8.3646177,,,3,POINT (8.3646177 49.0046631)
1464989284,49.0047536,8.3643289,,,1,POINT (8.3643289 49.0047536)
1464994069,49.0011486,8.3682972,,,3,POINT (8.3682972 49.0011486)
1465008407,48.9901523,8.3953894,,,1,POINT (8.3953894 48.9901523)
1465008469,48.9906175,8.3956862,,,3,POINT (8.3956862 48.9906175)
1465008516,48.9912382,8.397284,,,1,POINT (8.397284 48.9912382)
1466727499,49.0384568,8.3135387,,,1,POINT (8.3135387 49.0384568)
1466748042,49.0357961,8.3146475,,,3,POINT (8.3146475 49.0357961)
1469111872,49.0101111,8.357692,,,3,POINT (8.357692 49.0101111)
1469111875,49.0109171,8.3577613,,,3,POINT (8.3577613 49.0109171)
1469111878,49.0108263,8.3576027,,,3,POINT (8.3576027 49.0108263)
1471199347,49.0308638,8.3634432,,,3,POINT (8.3634432 49.0308638)
1473155168,48.9985691,8.4444644,,,1,POINT (8.4444644 48.9985691)
1473166286,48.9968157,8.4399938,,,3,POINT (8.4399938 48.9968157)
1473166293,48.9968896,8.4398543,,,3,POINT (8.4398543 48.9968896)
1473196932,48.9938938,8.4391829,,,1,POINT (8.4391829 48.9938938)
1473253831,49.0033738,8.4452632,,,1,POINT (8.4452632 49.0033738)
1473397253,48.9974055,8.4303712,,,4,POINT (8.4303712 48.9974055)
1473445701,48.9968143,8.4327735,,,3,POINT (8.4327735 48.9968143)
1473445736,48.9969149,8.4328262,,,1,POINT (8.4328262 48.9969149)
1473445764,48.9970031,8.4322507,,,1,POINT (8.4322507 48.9970031)
1473455407,48.9972778,8.435574,,,1,POINT (8.435574 48.9972778)
1473462040,48.9969781,8.4383517,,,3,POINT (8.4383517 48.9969781)
1473462043,48.9970216,8.4386137,,,3,POINT (8.4386137 48.9970216)
1473462158,48.9982311,8.4410645,,turning_circle,1,POINT (8.4410645 48.9982311)
1473462225,48.9984506,8.440091,,,3,POINT (8.440091 48.9984506)
1473462226,48.9984737,8.4401036,,,3,POINT (8.4401036 48.9984737)
1473462245,48.9987871,8.4402122,,,3,POINT (8.4402122 48.9987871)
1473462249,48.9990779,8.439782,,,1,POINT (8.439782 48.9990779)
1473465035,48.9971612,8.4386235,,,1,POINT (8.4386235 48.9971612)
1474127131,48.9962258,8.4328047,,,1,POINT (8.4328047 48.9962258)
1474127175,48.99642,8.4330291,,,1,POINT (8.4330291 48.99642)
1474127193,48.9965419,8.4370504,,,1,POINT (8.4370504 48.9965419)
1474127235,48.9967318,8.437007,,,3,POINT (8.437007 48.9967318)
1474145808,48.9939945,8.4308563,,,3,POINT (8.4308563 48.9939945)
1474145813,48.9942219,8.4320345,,,3,POINT (8.4320345 48.9942219)
1474182542,49.0178037,8.4689443,,,3,POINT (8.4689443 49.0178037)
1476083206,48.999799,8.4791914,,traffic_signals,4,POINT (8.4791914 48.999799)
1476083209,49.0000732,8.4783377,,,3,POINT (8.4783377 49.0000732)
1476083230,49.0056037,8.4471629,,,3,POINT (8.4471629 49.0056037)
1476083241,49.0057111,8.4473253,,,3,POINT (8.4473253 49.0057111)
1476083249,49.0058683,8.4564338,,,3,POINT (8.4564338 49.0058683)
1476083260,49.0061816,8.4719505,,,3,POINT (8.4719505 49.0061816)
1476083280,49.0064646,8.4399876,,,4,POINT (8.4399876 49.0064646)
1476083281,49.0064853,8.4398321,,,4,POINT (8.4398321 49.0064853)
1476083283,49.0065282,8.4400963,,,4,POINT (8.4400963 49.0065282)
1476083284,49.0065624,8.4399725,,,4,POINT (8.4399725 49.0065624)
1476083293,49.0066688,8.4387782,,,3,POINT (8.4387782 49.0066688)
1476083301,49.0067813,8.4388242,,,4,POINT (8.4388242 49.0067813)
1476083304,49.0068361,8.4713298,,,3,POINT (8.4713298 49.0068361)
1476083334,49.0074986,8.4391256,,,3,POINT (8.4391256 49.0074986)
1476083344,49.0079251,8.4615581,,,1,POINT (8.4615581 49.0079251)
1476083358,49.008741,8.4674025,,,3,POINT (8.4674025 49.008741)
1476201110,49.0064198,8.4925931,,,3,POINT (8.4925931 49.0064198)
1476201238,49.0081734,8.4780006,,,4,POINT (8.4780006 49.0081734)
1477871912,49.0320953,8.335494,,,1,POINT (8.335494 49.0320953)
1478836278,49.0055023,8.4451205,,,3,POINT (8.4451205 49.0055023)
1478836365,49.0056757,8.4439017,,,3,POINT (8.4439017 49.0056757)
1478836376,49.0057248,8.4442438,,,4,POINT (8.4442438 49.0057248)
1478836414,49.0057924,8.4443516,,crossing,1,POINT (8.4443516 49.0057924)
1478836424,49.005917,8.4436909,,,3,POINT (8.4436909 49.005917)
1478837820,49.0080328,8.4421834,,,4,POINT (8.4421834 49.0080328)
1478837852,49.0080515,8.442078,,,3,POINT (8.442078 49.0080515)
1478837874,49.0081043,8.4422169,,,4,POINT (8.4422169 49.0081043)
1478837875,49.0081211,8.4421069,,,3,POINT (8.4421069 49.0081211)
1478838211,49.0118298,8.4317112,,,3,POINT (8.4317112 49.0118298)
1478865122,49.0063181,8.4411442,,,3,POINT (8.4411442 49.0063181)
1478865179,49.0083007,8.4434058,,,3,POINT (8.4434058 49.0083007)
1478865205,49.0087557,8.4440358,,,3,POINT (8.4440358 49.0087557)
1478865234,49.00979,8.4402624,,,3,POINT (8.4402624 49.00979)
1478865236,49.0099607,8.4404019,,,3,POINT (8.4404019 49.0099607)
1478865240,49.010167,8.4405776,,,4,POINT (8.4405776 49.010167)
1478865243,49.0102864,8.4406977,,,3,POINT (8.4406977 49.0102864)
1478865247,49.0103256,8.4401941,,,3,POINT (8.4401941 49.0103256)
1478865253,49.010438,8.4403111,,,3,POINT (8.4403111 49.010438)
1478865267,49.0108739,8.439246,,,3,POINT (8.439246 49.0108739)
1478909607,49.0106729,8.4458885,,,3,POINT (8.4458885 49.0106729)
1478909618,49.0112293,8.4460164,,,3,POINT (8.4460164 49.0112293)
1478909654,49.011346,8.4423219,,,1,POINT (8.4423219 49.011346)
1478909791,49.0118445,8.4461498,,,3,POINT (8.4461498 49.0118445)
1478909840,49.0123469,8.440079,,,3,POINT (8.440079 49.0123469)
1478909861,49.0125539,8.445402,,,4,POINT (8.445402 49.0125539)
1478909888,49.0130162,8.4435375,,,4,POINT (8.4435375 49.0130162)
1478909906,49.0137699,8.4419636,,,4,POINT (8.4419636 49.0137699)
1478909911,49.0138538,8.4417924,,,4,POINT (8.4417924 49.0138538)
1478909927,49.0140832,8.4390633,,,3,POINT (8.4390633 49.0140832)
1478909948,49.0144991,8.4424285,,,3,POINT (8.4424285 49.0144991)
1478909970,49.0146758,8.4396873,,,1,POINT (8.4396873 49.0146758)
1478909971,49.014675,8.4394859,,,3,POINT (8.4394859 49.014675)
1478909976,49.0147295,8.4418658,,,1,POINT (8.4418658 49.0147295)
1478909992,49.0148559,8.4395167,,,1,POINT (8.4395167 49.0148559)
1478910257,49.0158009,8.4437617,,,3,POINT (8.4437617 49.0158009)
1478910281,49.0158557,8.4435845,,,4,POINT (8.4435845 49.0158557)
1478910341,49.0159835,8.447296,,,3,POINT (8.447296 49.0159835)
1478910371,49.016059,8.4473023,,,3,POINT (8.4473023 49.016059)
1478910389,49.0161,8.4468979,,,3,POINT (8.4468979 49.0161)
1478910490,49.0163446,8.4457668,,,3,POINT (8.4457668 49.0163446)
1478910518,49.0163661,8.4406991,,,3,POINT (8.4406991 49.0163661)
1478910524,49.0163811,8.445634,,,3,POINT (8.445634 49.0163811)
1478910544,49.0164421,8.4454175,,,3,POINT (8.4454175 49.0164421)
1478910623,49.0166218,8.4448083,,,3,POINT (8.4448083 49.0166218)
1478910721,49.0167318,8.4444374,,,5,POINT (8.4444374 49.0167318)
1478910767,49.016766,8.4442813,,,4,POINT (8.4442813 49.016766)
1478910784,49.0168392,8.4443356,,,4,POINT (8.4443356 49.0168392)
1478910867,49.0169028,8.4475256,,,3,POINT (8.4475256 49.0169028)
1479145087,49.0025349,8.4517391,,,3,POINT (8.4517391 49.0025349)
1479145089,49.0024873,8.450137,,,3,POINT (8.450137 49.0024873)
1479145126,49.0031708,8.4487246,,,3,POINT (8.4487246 49.0031708)
1479145223,49.0033218,8.4478169,,,3,POINT (8.4478169 49.0033218)
1479145232,49.0034074,8.4515758,,,3,POINT (8.4515758 49.0034074)
1479145631,49.0041713,8.443131,,,3,POINT (8.443131 49.0041713)
1479145704,49.004313,8.4424902,,,4,POINT (8.4424902 49.004313)
1479145846,49.0043391,8.4423807,,,4,POINT (8.4423807 49.0043391)
1479145882,49.0044407,8.4418616,,,3,POINT (8.4418616 49.0044407)
1479145901,49.0045378,8.4403141,,,3,POINT (8.4403141 49.0045378)
1479145928,49.0046248,8.4424841,,,3,POINT (8.4424841 49.0046248)
1479145941,49.0048469,8.4427759,,,3,POINT (8.4427759 49.0048469)
1479145943,49.0048806,8.4394197,,,3,POINT (8.4394197 49.0048806)
1479145978,49.0055592,8.4431472,,,3,POINT (8.4431472 49.0055592)
1479145985,49.0055887,8.4429978,,,3,POINT (8.4429978 49.0055887)
1479146007,49.0057532,8.4436176,,,3,POINT (8.4436176 49.0057532)
1479146013,49.0058469,8.443256,,,4,POINT (8.443256 49.0058469)
1479146022,49.0058649,8.4431604,,,4,POINT (8.4431604 49.0058649)
1479146026,49.0059413,8.4427522,,,3,POINT (8.4427522 49.0059413)
