,geometry,population
327,"POLYGON ((7.775002561604564 49.464802218190606, 7.775113345294498 49.46035872679782, 7.768353086629747 49.46028692758073, 7.768241691890524 49.46473040777353, 7.775002561604564 49.464802218190606))",3.666325081816544
328,"POLYGON ((7.775113345294498 49.46035872679782, 7.77522410160564 49.45591523178975, 7.768464453839266 49.45584344377064, 7.768353086629747 49.46028692758073, 7.775113345294498 49.46035872679782))",3.6663250818165443
329,"POLYGON ((7.77522410160564 49.45591523178975, 7.775334830546734 49.451471733166386, 7.7685757935278765 49.45139995634323, 7.768464453839266 49.45584344377064, 7.77522410160564 49.45591523178975))",3.6663250818165443
330,"POLYGON ((7.775334830546734 49.451471733166386, 7.775445532126523 49.44702823092768, 7.768687105704366 49.44695646529846, 7.7685757935278765 49.45139995634323, 7.775334830546734 49.451471733166386))",3.6663250818165443
331,"POLYGON ((7.775445532126523 49.44702823092768, 7.775556206353743 49.4425847250736, 7.768798390377518 49.44251297063633, 7.768687105704366 49.44695646529846, 7.775445532126523 49.44702823092768))",3.6663250818165443
332,"POLYGON ((7.775556206353743 49.4425847250736, 7.775666853237125 49.43814121560415, 7.768909647556117 49.438069472356794, 7.768798390377518 49.44251297063633, 7.775556206353743 49.4425847250736))",3.6663250818165443
333,"POLYGON ((7.775666853237125 49.43814121560415, 7.775777472785401 49.4336977025193, 7.769020877248938 49.43362597045985, 7.768909647556117 49.438069472356794, 7.775666853237125 49.43814121560415))",3.6663250818165443
334,"POLYGON ((7.775777472785401 49.4336977025193, 7.775888065007297 49.429254185819, 7.769132079464755 49.429182464945455, 7.769020877248938 49.43362597045985, 7.775777472785401 49.4336977025193))",3.6663250818165443
335,"POLYGON ((7.775888065007297 49.429254185819, 7.775998629911533 49.42481066550324, 7.769243254212337 49.424738955813595, 7.769132079464755 49.429182464945455, 7.775888065007297 49.429254185819))",3.6663250818165434
336,"POLYGON ((7.775998629911533 49.42481066550324, 7.776109167506826 49.420367141571994, 7.769354401500451 49.42029544306424, 7.769243254212337 49.424738955813595, 7.775998629911533 49.42481066550324))",3.666325081816544
337,"POLYGON ((7.776109167506826 49.420367141571994, 7.776219677801893 49.41592361402525, 7.769465521337859 49.41585192669738, 7.769354401500451 49.42029544306424, 7.776109167506826 49.420367141571994))",0.0
338,"POLYGON ((7.776219677801893 49.41592361402525, 7.776330160805441 49.41148008286295, 7.769576613733318 49.41140840671295, 7.769465521337859 49.41585192669738, 7.776219677801893 49.41592361402525))",0.0
339,"POLYGON ((7.776330160805441 49.41148008286295, 7.776440616526179 49.40703654808511, 7.769687678695583 49.406964883110966, 7.769576613733318 49.41140840671295, 7.776330160805441 49.41148008286295))",0.0
340,"POLYGON ((7.776440616526179 49.40703654808511, 7.7765510449728055 49.40259300969168, 7.769798716233406 49.40252135589139, 7.769687678695583 49.406964883110966, 7.776440616526179 49.40703654808511))",0.0
341,"POLYGON ((7.7765510449728055 49.40259300969168, 7.776661446154022 49.39814946768264, 7.769909726355529 49.398077825054216, 7.769798716233406 49.40252135589139, 7.7765510449728055 49.40259300969168))",0.0
342,"POLYGON ((7.776661446154022 49.39814946768264, 7.776771820078524 49.39370592205796, 7.771054163128623 49.39364528144556, 7.769991239979647 49.394814283665944, 7.769909726355529 49.398077825054216, 7.776661446154022 49.39814946768264))",0.0
343,"POLYGON ((7.776771820078524 49.39370592205796, 7.7768821667550005 49.389262372817626, 7.774982888453702 49.38924226205588, 7.774596300000001 49.3897582, 7.7721371 49.39245419999999, 7.771054163128623 49.39364528144556, 7.776771820078524 49.39370592205796))",0.0
344,"POLYGON ((7.7768821667550005 49.389262372817626, 7.776921673101952 49.38767122450729, 7.775991599999999 49.3881561, 7.775714699999999 49.388321999999995, 7.7755831 49.38844120000001, 7.774982888453702 49.38924226205588, 7.7768821667550005 49.389262372817626))",0.0
345,"POLYGON ((7.774400902613821 49.48891530282951, 7.775615200000001 49.4900467, 7.7759622 49.48991269999999, 7.7763011 49.490141699999995, 7.776151100000001 49.490355699999995, 7.7763891 49.490397699999995, 7.7780319 49.49058459999999, 7.7783228 49.4906186, 7.781148355534843 49.48966183452511, 7.781212186369171 49.48709109196241, 7.774448232166684 49.48701962092618, 7.774400902613821 49.48891530282951))",3.666325081816544
346,"POLYGON ((7.781212186369171 49.48709109196241, 7.781322495271178 49.482647607497235, 7.774559152881884 49.48257614760943, 7.774448232166684 49.48701962092618, 7.781212186369171 49.48709109196241))",3.6663250818165434
347,"POLYGON ((7.781322495271178 49.482647607497235, 7.7814327769017675 49.47820411941891, 7.774670046174509 49.478132670677525, 7.774559152881884 49.48257614760943, 7.781322495271178 49.482647607497235))",3.6663250818165434
348,"POLYGON ((7.7814327769017675 49.47820411941891, 7.781543031269655 49.4737606277274, 7.774780912053325 49.47368919013043, 7.774670046174509 49.478132670677525, 7.7814327769017675 49.47820411941891))",3.666325081816544
349,"POLYGON ((7.781543031269655 49.4737606277274, 7.781653258383555 49.46931713242271, 7.774891750527092 49.469245705968135, 7.774780912053325 49.47368919013043, 7.781543031269655 49.4737606277274))",0.0
350,"POLYGON ((7.781653258383555 49.46931713242271, 7.781763458252172 49.46487363350479, 7.775002561604564 49.464802218190606, 7.774891750527092 49.469245705968135, 7.781653258383555 49.46931713242271))",0.0
351,"POLYGON ((7.781763458252172 49.46487363350479, 7.781873630884211 49.460430130973606, 7.775113345294498 49.46035872679782, 7.775002561604564 49.464802218190606, 7.781763458252172 49.46487363350479))",0.0
352,"POLYGON ((7.781873630884211 49.460430130973606, 7.7819837762883735 49.45598662482914, 7.77522410160564 49.45591523178975, 7.775113345294498 49.46035872679782, 7.781873630884211 49.460430130973606))",3.6663250818165447
353,"POLYGON ((7.7819837762883735 49.45598662482914, 7.782093894473357 49.45154311507138, 7.775334830546734 49.451471733166386, 7.77522410160564 49.45591523178975, 7.7819837762883735 49.45598662482914))",3.6663250818165447
354,"POLYGON ((7.782093894473357 49.45154311507138, 7.782203985447853 49.44709960170028, 7.775445532126523 49.44702823092768, 7.775334830546734 49.451471733166386, 7.782093894473357 49.45154311507138))",3.666325081816544
355,"POLYGON ((7.782203985447853 49.44709960170028, 7.78231404922055 49.442656084715814, 7.775556206353743 49.4425847250736, 7.775445532126523 49.44702823092768, 7.782203985447853 49.44709960170028))",3.6663250818165447
356,"POLYGON ((7.78231404922055 49.442656084715814, 7.782424085800133 49.438212564117975, 7.775666853237125 49.43814121560415, 7.775556206353743 49.4425847250736, 7.78231404922055 49.442656084715814))",3.6663250818165443
357,"POLYGON ((7.782424085800133 49.438212564117975, 7.7825340951952855 49.433769039906736, 7.775777472785401 49.4336977025193, 7.775666853237125 49.43814121560415, 7.782424085800133 49.438212564117975))",3.6663250818165434
358,"POLYGON ((7.7825340951952855 49.433769039906736, 7.782644077414681 49.42932551208204, 7.775888065007297 49.429254185819, 7.775777472785401 49.4336977025193, 7.7825340951952855 49.433769039906736))",3.6663250818165434
359,"POLYGON ((7.782644077414681 49.42932551208204, 7.782754032466998 49.42488198064389, 7.775998629911533 49.42481066550324, 7.775888065007297 49.429254185819, 7.782644077414681 49.42932551208204))",3.6663250818165447
360,"POLYGON ((7.782754032466998 49.42488198064389, 7.782863960360903 49.420438445592254, 7.776109167506826 49.420367141571994, 7.775998629911533 49.42481066550324, 7.782754032466998 49.42488198064389))",0.0
361,"POLYGON ((7.782863960360903 49.420438445592254, 7.782973861105059 49.415994906927104, 7.776219677801893 49.41592361402525, 7.776109167506826 49.420367141571994, 7.782863960360903 49.420438445592254))",0.0
362,"POLYGON ((7.782973861105059 49.415994906927104, 7.783083734708135 49.41155136464842, 7.776330160805441 49.41148008286295, 7.776219677801893 49.41592361402525, 7.782973861105059 49.415994906927104))",0.0
363,"POLYGON ((7.783083734708135 49.41155136464842, 7.783193581178787 49.407107818756145, 7.776440616526179 49.40703654808511, 7.776330160805441 49.41148008286295, 7.783083734708135 49.41155136464842))",0.0
364,"POLYGON ((7.783193581178787 49.407107818756145, 7.783303400525666 49.4026642692503, 7.7765510449728055 49.40259300969168, 7.776440616526179 49.40703654808511, 7.783193581178787 49.407107818756145))",0.0
365,"POLYGON ((7.783303400525666 49.4026642692503, 7.783413192757427 49.39822071613086, 7.776661446154022 49.39814946768264, 7.7765510449728055 49.40259300969168, 7.783303400525666 49.4026642692503))",0.0
366,"POLYGON ((7.783413192757427 49.39822071613086, 7.783522957882713 49.39377715939774, 7.776771820078524 49.39370592205796, 7.776661446154022 49.39814946768264, 7.783413192757427 49.39822071613086))",0.0
367,"POLYGON ((7.783522957882713 49.39377715939774, 7.78363269591017 49.38933359905098, 7.7768821667550005 49.389262372817626, 7.776771820078524 49.39370592205796, 7.783522957882713 49.39377715939774))",0.0
368,"POLYGON ((7.78363269591017 49.38933359905098, 7.783727400667838 49.385497887445275, 7.783186600000001 49.38568339999999, 7.7819927 49.38604240000001, 7.781169800000001 49.3862983, 7.780082000000001 49.3866333, 7.778755200000001 49.38700330000001, 7.777785300000001 49.387274199999986, 7.7774914 49.387374200000004, 7.776921673101952 49.38767122450729, 7.7768821667550005 49.389262372817626, 7.78363269591017 49.38933359905098))",0.0
369,"POLYGON ((7.781148355534843 49.48966183452511, 7.7817243000000005 49.489466799999995, 7.7829322 49.4890128, 7.7844492 49.488578499999996, 7.7852693 49.488394099999994, 7.7860845 49.4882658, 7.786972700000001 49.48822109999999, 7.786642638676852 49.48714818623746, 7.781212186369171 49.48709109196241, 7.781148355534843 49.48966183452511))",0.0
370,"POLYGON ((7.786642638676852 49.48714818623746, 7.7865606000000005 49.4868815, 7.7859497 49.486288200000004, 7.785837800000001 49.486148099999994, 7.7856028 49.4859452, 7.7861483 49.48571619999999, 7.7863537 49.4855182, 7.7869546 49.4852662, 7.788031454823449 49.484922779745325, 7.7880858644798385 49.48271867203186, 7.781322495271178 49.482647607497235, 7.781212186369171 49.48709109196241, 7.786642638676852 49.48714818623746))",3.666325081816544
371,"POLYGON ((7.7880858644798385 49.48271867203186, 7.78819553443982 49.47827517286875, 7.7814327769017675 49.47820411941891, 7.781322495271178 49.482647607497235, 7.7880858644798385 49.48271867203186))",3.6663250818165443
372,"POLYGON ((7.78819553443982 49.47827517286875, 7.788305177288215 49.47383167009446, 7.781543031269655 49.4737606277274, 7.7814327769017675 49.47820411941891, 7.78819553443982 49.47827517286875))",3.666325081816544
373,"POLYGON ((7.788305177288215 49.47383167009446, 7.788414793033681 49.46938816370897, 7.781653258383555 49.46931713242271, 7.781543031269655 49.4737606277274, 7.788305177288215 49.47383167009446))",3.666325081816544
374,"POLYGON ((7.788414793033681 49.46938816370897, 7.788524381684881 49.46494465371226, 7.781763458252172 49.46487363350479, 7.781653258383555 49.46931713242271, 7.788414793033681 49.46938816370897))",0.0
375,"POLYGON ((7.788524381684881 49.46494465371226, 7.788633943250471 49.46050114010426, 7.781873630884211 49.460430130973606, 7.781763458252172 49.46487363350479, 7.788524381684881 49.46494465371226))",3.666325081816544
376,"POLYGON ((7.788633943250471 49.46050114010426, 7.7887434777391045 49.456057622884984, 7.7819837762883735 49.45598662482914, 7.781873630884211 49.460430130973606, 7.788633943250471 49.46050114010426))",3.6663250818165447
377,"POLYGON ((7.7887434777391045 49.456057622884984, 7.788852985159426 49.451614102054414, 7.782093894473357 49.45154311507138, 7.7819837762883735 49.45598662482914, 7.7887434777391045 49.456057622884984))",3.6663250818165434
378,"POLYGON ((7.788852985159426 49.451614102054414, 7.788962465520085 49.447170577612475, 7.782203985447853 49.44709960170028, 7.782093894473357 49.45154311507138, 7.788852985159426 49.451614102054414))",3.6663250818165443
379,"POLYGON ((7.788962465520085 49.447170577612475, 7.789071918829719 49.44272704955917, 7.78231404922055 49.442656084715814, 7.782203985447853 49.44709960170028, 7.788962465520085 49.447170577612475))",3.6663250818165443
380,"POLYGON ((7.789071918829719 49.44272704955917, 7.789181345096965 49.43828351789447, 7.782424085800133 49.438212564117975, 7.78231404922055 49.442656084715814, 7.789071918829719 49.44272704955917))",3.6663250818165443
381,"POLYGON ((7.789181345096965 49.43828351789447, 7.789290744330457 49.43383998261836, 7.7825340951952855 49.433769039906736, 7.782424085800133 49.438212564117975, 7.789181345096965 49.43828351789447))",3.666325081816544
382,"POLYGON ((7.789290744330457 49.43383998261836, 7.789400116538825 49.4293964437308, 7.782644077414681 49.42932551208204, 7.7825340951952855 49.433769039906736, 7.789290744330457 49.43383998261836))",3.6663250818165447
383,"POLYGON ((7.789400116538825 49.4293964437308, 7.789509461730696 49.42495290123175, 7.782754032466998 49.42488198064389, 7.782644077414681 49.42932551208204, 7.789400116538825 49.4293964437308))",3.666325081816544
384,"POLYGON ((7.789509461730696 49.42495290123175, 7.7896187799146865 49.420509355121204, 7.782863960360903 49.420438445592254, 7.782754032466998 49.42488198064389, 7.789509461730696 49.42495290123175))",0.0
385,"POLYGON ((7.7896187799146865 49.420509355121204, 7.78972807109942 49.41606580539915, 7.782973861105059 49.415994906927104, 7.782863960360903 49.420438445592254, 7.7896187799146865 49.420509355121204))",3.666325081816544
386,"POLYGON ((7.78972807109942 49.41606580539915, 7.789837335293509 49.41162225206553, 7.783083734708135 49.41155136464842, 7.782973861105059 49.415994906927104, 7.78972807109942 49.41606580539915))",0.0
387,"POLYGON ((7.789837335293509 49.41162225206553, 7.789946572505562 49.40717869512032, 7.783193581178787 49.407107818756145, 7.783083734708135 49.41155136464842, 7.789837335293509 49.41162225206553))",3.666325081816544
388,"POLYGON ((7.789946572505562 49.40717869512032, 7.790055782744186 49.4027351345635, 7.783303400525666 49.4026642692503, 7.783193581178787 49.407107818756145, 7.789946572505562 49.40717869512032))",3.666325081816544
389,"POLYGON ((7.790055782744186 49.4027351345635, 7.790164966017986 49.39829157039507, 7.783413192757427 49.39822071613086, 7.783303400525666 49.4026642692503, 7.790055782744186 49.4027351345635))",0.0
390,"POLYGON ((7.790164966017986 49.39829157039507, 7.790274122335559 49.393848002614966, 7.783522957882713 49.39377715939774, 7.783413192757427 49.39822071613086, 7.790164966017986 49.39829157039507))",0.0
391,"POLYGON ((7.790274122335559 49.393848002614966, 7.790383251705501 49.38940443122318, 7.78363269591017 49.38933359905098, 7.783522957882713 49.39377715939774, 7.790274122335559 49.393848002614966))",3.666325081816544
392,"POLYGON ((7.790383251705501 49.38940443122318, 7.790492354136403 49.38496085621968, 7.78494391411536 49.38490267027129, 7.7840524 49.385386399999994, 7.783727400667838 49.385497887445275, 7.78363269591017 49.38933359905098, 7.790383251705501 49.38940443122318))",0.0
393,"POLYGON ((7.790492354136403 49.38496085621968, 7.790562984506173 49.38208360238821, 7.790383600000001 49.382143799999994, 7.7869280000000005 49.38386459999999, 7.785518200000001 49.38456649999999, 7.7852133 49.3847565, 7.78494391411536 49.38490267027129, 7.790492354136403 49.38496085621968))",0.0
394,"POLYGON ((7.788031454823449 49.484922779745325, 7.788089399999999 49.48490429999999, 7.7886844 49.4848013, 7.791246 49.4844963, 7.7920799 49.4843664, 7.7927257999999995 49.484328399999995, 7.794626499999999 49.4845643, 7.794804826317047 49.484599461953266, 7.79484926035921 49.48278934120949, 7.7880858644798385 49.48271867203186, 7.788031454823449 49.484922779745325))",0.0
395,"POLYGON ((7.79484926035921 49.48278934120949, 7.794958318640063 49.47834583102324, 7.78819553443982 49.47827517286875, 7.7880858644798385 49.48271867203186, 7.79484926035921 49.48278934120949))",3.666325081816544
396,"POLYGON ((7.794958318640063 49.47834583102324, 7.7950673499604415 49.4739023172278, 7.788305177288215 49.47383167009446, 7.78819553443982 49.47827517286875, 7.794958318640063 49.47834583102324))",3.666325081816544
397,"POLYGON ((7.7950673499604415 49.4739023172278, 7.795176354328959 49.46945879982314, 7.788414793033681 49.46938816370897, 7.788305177288215 49.47383167009446, 7.7950673499604415 49.4739023172278))",3.6663250818165443
398,"POLYGON ((7.795176354328959 49.46945879982314, 7.795285331754231 49.46501527880921, 7.788524381684881 49.46494465371226, 7.788414793033681 49.46938816370897, 7.795176354328959 49.46945879982314))",0.0
399,"POLYGON ((7.795285331754231 49.46501527880921, 7.795394282244863 49.460571754186006, 7.788633943250471 49.46050114010426, 7.788524381684881 49.46494465371226, 7.795285331754231 49.46501527880921))",3.666325081816544
400,"POLYGON ((7.795394282244863 49.460571754186006, 7.795503205809459 49.45612822595351, 7.7887434777391045 49.456057622884984, 7.788633943250471 49.46050114010426, 7.795394282244863 49.460571754186006))",3.6663250818165443
401,"POLYGON ((7.795503205809459 49.45612822595351, 7.795612102456619 49.45168469411168, 7.788852985159426 49.451614102054414, 7.7887434777391045 49.456057622884984, 7.795503205809459 49.45612822595351))",3.6663250818165443
402,"POLYGON ((7.795612102456619 49.45168469411168, 7.795720972194943 49.44724115866047, 7.788962465520085 49.447170577612475, 7.788852985159426 49.451614102054414, 7.795612102456619 49.45168469411168))",3.6663250818165443
403,"POLYGON ((7.795720972194943 49.44724115866047, 7.79582981503302 49.44279761959987, 7.789071918829719 49.44272704955917, 7.788962465520085 49.447170577612475, 7.795720972194943 49.44724115866047))",3.666325081816544
404,"POLYGON ((7.79582981503302 49.44279761959987, 7.79593863097944 49.43835407692986, 7.789181345096965 49.43828351789447, 7.789071918829719 49.44272704955917, 7.79582981503302 49.44279761959987))",3.6663250818165447
405,"POLYGON ((7.79593863097944 49.43835407692986, 7.796047420042787 49.4339105306504, 7.789290744330457 49.43383998261836, 7.789181345096965 49.43828351789447, 7.79593863097944 49.43835407692986))",3.666325081816544
406,"POLYGON ((7.796047420042787 49.4339105306504, 7.796156182231645 49.429466980761475, 7.789400116538825 49.4293964437308, 7.789290744330457 49.43383998261836, 7.796047420042787 49.4339105306504))",3.666325081816544
407,"POLYGON ((7.796156182231645 49.429466980761475, 7.7962649175545895 49.425023427263056, 7.789509461730696 49.42495290123175, 7.789400116538825 49.4293964437308, 7.796156182231645 49.429466980761475))",3.666325081816544
408,"POLYGON ((7.7962649175545895 49.425023427263056, 7.796373626020194 49.420579870155095, 7.7896187799146865 49.420509355121204, 7.789509461730696 49.42495290123175, 7.7962649175545895 49.425023427263056))",0.0
409,"POLYGON ((7.796373626020194 49.420579870155095, 7.796482307637028 49.416136309437604, 7.78972807109942 49.41606580539915, 7.7896187799146865 49.420509355121204, 7.796373626020194 49.420579870155095))",0.0
410,"POLYGON ((7.796482307637028 49.416136309437604, 7.796590962413661 49.411692745110514, 7.789837335293509 49.41162225206553, 7.78972807109942 49.41606580539915, 7.796482307637028 49.416136309437604))",0.0
411,"POLYGON ((7.796590962413661 49.411692745110514, 7.796699590358653 49.40724917717382, 7.789946572505562 49.40717869512032, 7.789837335293509 49.41162225206553, 7.796590962413661 49.411692745110514))",0.0
412,"POLYGON ((7.796699590358653 49.40724917717382, 7.7968081914805625 49.402805605627485, 7.790055782744186 49.4027351345635, 7.789946572505562 49.40717869512032, 7.796699590358653 49.40724917717382))",0.0
413,"POLYGON ((7.7968081914805625 49.402805605627485, 7.7969167657879455 49.39836203047151, 7.790164966017986 49.39829157039507, 7.790055782744186 49.4027351345635, 7.7968081914805625 49.402805605627485))",0.0
414,"POLYGON ((7.7969167657879455 49.39836203047151, 7.797025313289353 49.39391845170584, 7.790274122335559 49.393848002614966, 7.790164966017986 49.39829157039507, 7.7969167657879455 49.39836203047151))",0.0
415,"POLYGON ((7.797025313289353 49.39391845170584, 7.797133833993331 49.38947486933044, 7.790383251705501 49.38940443122318, 7.790274122335559 49.393848002614966, 7.797025313289353 49.39391845170584))",3.666325081816544
416,"POLYGON ((7.797133833993331 49.38947486933044, 7.797242327908422 49.38503128334532, 7.790492354136403 49.38496085621968, 7.790383251705501 49.38940443122318, 7.797133833993331 49.38947486933044))",0.0
417,"POLYGON ((7.797242327908422 49.38503128334532, 7.79735079504317 49.38058769375042, 7.794431313953887 49.38055728317784, 7.794344099999999 49.380605599999996, 7.794116 49.380731999999995, 7.7928382 49.38127389999998, 7.7914054 49.3818009, 7.790562984506173 49.38208360238821, 7.790492354136403 49.38496085621968, 7.797242327908422 49.38503128334532))",3.666325081816544
418,"POLYGON ((7.79735079504317 49.38058769375042, 7.797427350686004 49.37745076448269, 7.7952439 49.3801071, 7.794431313953887 49.38055728317784, 7.79735079504317 49.38058769375042))",0.0
419,"POLYGON ((7.794804826317047 49.484599461953266, 7.7955394 49.4847443, 7.796682200000001 49.48504129999999, 7.797754100000001 49.4854233, 7.798313 49.48570519999999, 7.798636900000001 49.48583119999999, 7.799606800000001 49.4861022, 7.8011817 49.4837229, 7.801373600000001 49.48307349999999, 7.801498924097963 49.4828584363139, 7.79484926035921 49.48278934120949, 7.794804826317047 49.484599461953266))",0.0
420,"POLYGON ((7.801498924097963 49.4828584363139, 7.801617686083977 49.48265463170449, 7.8017211293538855 49.478416093878614, 7.794958318640063 49.47834583102324, 7.79484926035921 49.48278934120949, 7.801498924097963 49.4828584363139))",0.0
421,"POLYGON ((7.8017211293538855 49.478416093878614, 7.801805673658237 49.47495118705854, 7.801743600000001 49.47493, 7.800662400000001 49.474248, 7.800285266831227 49.47395656055796, 7.7950673499604415 49.4739023172278, 7.794958318640063 49.47834583102324, 7.8017211293538855 49.478416093878614))",0.0
422,"POLYGON ((7.800285266831227 49.47395656055796, 7.799915100000001 49.473670500000004, 7.7995876 49.4730483, 7.798902999999999 49.4718245, 7.7986142 49.47132620000001, 7.798424000000001 49.4708708, 7.7983583 49.470729299999995, 7.798396399999999 49.47060330000001, 7.799095113025777 49.46949955697498, 7.795176354328959 49.46945879982314, 7.7950673499604415 49.4739023172278, 7.800285266831227 49.47395656055796))",0.0
423,"POLYGON ((7.799095113025777 49.46949955697498, 7.7991544 49.469405899999984, 7.7992607 49.469158199999995, 7.799305699999999 49.469013, 7.799280400000001 49.4689346, 7.7992091 49.468897199999994, 7.7992176 49.4686719, 7.7991499 49.468222399999995, 7.799132900000001 49.468077199999996, 7.799212899999999 49.46792119999999, 7.799514900000001 49.467661199999995, 7.799676600000001 49.4675732, 7.800036799999999 49.467478299999996, 7.800703700000001 49.46735630000001, 7.8018416 49.467009299999994, 7.802000926918373 49.466946497029355, 7.802046308311753 49.465085508791915, 7.795285331754231 49.46501527880921, 7.795176354328959 49.46945879982314, 7.799095113025777 49.46949955697498))",0.0
424,"POLYGON ((7.802046308311753 49.465085508791915, 7.8021546477189645 49.4606419732151, 7.795394282244863 49.460571754186006, 7.795285331754231 49.46501527880921, 7.802046308311753 49.465085508791915))",3.6663250818165443
425,"POLYGON ((7.8021546477189645 49.4606419732151, 7.802262960351068 49.45619843403094, 7.795503205809459 49.45612822595351, 7.795394282244863 49.460571754186006, 7.8021546477189645 49.4606419732151))",3.666325081816544
426,"POLYGON ((7.802262960351068 49.45619843403094, 7.802371246216613 49.45175489123942, 7.795612102456619 49.45168469411168, 7.795503205809459 49.45612822595351, 7.802262960351068 49.45619843403094))",3.6663250818165443
427,"POLYGON ((7.802371246216613 49.45175489123942, 7.80247950532415 49.44731134484051, 7.795720972194943 49.44724115866047, 7.795612102456619 49.45168469411168, 7.802371246216613 49.45175489123942))",3.6663250818165434
428,"POLYGON ((7.80247950532415 49.44731134484051, 7.802587737682224 49.44286779483417, 7.79582981503302 49.44279761959987, 7.795720972194943 49.44724115866047, 7.80247950532415 49.44731134484051))",3.6663250818165434
429,"POLYGON ((7.802587737682224 49.44286779483417, 7.802695943299374 49.43842424122037, 7.79593863097944 49.43835407692986, 7.79582981503302 49.44279761959987, 7.802587737682224 49.44286779483417))",3.666325081816544
430,"POLYGON ((7.802695943299374 49.43842424122037, 7.8028041221841375 49.43398068399912, 7.796047420042787 49.4339105306504, 7.79593863097944 49.43835407692986, 7.802695943299374 49.43842424122037))",0.0
431,"POLYGON ((7.8028041221841375 49.43398068399912, 7.802912274345048 49.42953712317034, 7.796156182231645 49.429466980761475, 7.796047420042787 49.4339105306504, 7.8028041221841375 49.43398068399912))",3.666325081816544
432,"POLYGON ((7.802912274345048 49.42953712317034, 7.803020399790635 49.42509355873403, 7.7962649175545895 49.425023427263056, 7.796156182231645 49.429466980761475, 7.802912274345048 49.42953712317034))",0.0
433,"POLYGON ((7.803020399790635 49.42509355873403, 7.803128498529425 49.42064999069015, 7.796373626020194 49.420579870155095, 7.7962649175545895 49.425023427263056, 7.803020399790635 49.42509355873403))",0.0
434,"POLYGON ((7.803128498529425 49.42064999069015, 7.803236570569939 49.41620641903871, 7.796482307637028 49.416136309437604, 7.796373626020194 49.420579870155095, 7.803128498529425 49.42064999069015))",0.0
435,"POLYGON ((7.803236570569939 49.41620641903871, 7.803344615920696 49.411762843779634, 7.796590962413661 49.411692745110514, 7.796482307637028 49.416136309437604, 7.803236570569939 49.41620641903871))",3.666325081816544
436,"POLYGON ((7.803344615920696 49.411762843779634, 7.80345263459021 49.40731926491291, 7.796699590358653 49.40724917717382, 7.796590962413661 49.411692745110514, 7.803344615920696 49.411762843779634))",3.666325081816544
437,"POLYGON ((7.80345263459021 49.40731926491291, 7.803560626586992 49.40287568243851, 7.7968081914805625 49.402805605627485, 7.796699590358653 49.40724917717382, 7.80345263459021 49.40731926491291))",0.0
438,"POLYGON ((7.803560626586992 49.40287568243851, 7.803668591919547 49.39843209635642, 7.7969167657879455 49.39836203047151, 7.7968081914805625 49.402805605627485, 7.803560626586992 49.40287568243851))",0.0
439,"POLYGON ((7.803668591919547 49.39843209635642, 7.803776530596382 49.39398850666661, 7.797025313289353 49.39391845170584, 7.7969167657879455 49.39836203047151, 7.803668591919547 49.39843209635642))",0.0
440,"POLYGON ((7.803776530596382 49.39398850666661, 7.803884442625994 49.389544913369036, 7.797133833993331 49.38947486933044, 7.797025313289353 49.39391845170584, 7.803776530596382 49.39398850666661))",3.666325081816544
441,"POLYGON ((7.803884442625994 49.389544913369036, 7.803992328016879 49.38510131646368, 7.797242327908422 49.38503128334532, 7.797133833993331 49.38947486933044, 7.803884442625994 49.389544913369036))",0.0
442,"POLYGON ((7.803992328016879 49.38510131646368, 7.804100186777529 49.38065771595052, 7.79735079504317 49.38058769375042, 7.797242327908422 49.38503128334532, 7.803992328016879 49.38510131646368))",3.666325081816544
443,"POLYGON ((7.804100186777529 49.38065771595052, 7.804208018916431 49.37621411182952, 7.798668799361088 49.376156677446616, 7.797774500000001 49.37702839999999, 7.797427350686004 49.37745076448269, 7.79735079504317 49.38058769375042, 7.804100186777529 49.38065771595052))",0.0
444,"POLYGON ((7.804208018916431 49.37621411182952, 7.804312575683336 49.37190442991808, 7.800087200000001 49.3749726, 7.799320300000001 49.37552159999999, 7.798668799361088 49.376156677446616, 7.804208018916431 49.37621411182952))",0.0
445,"POLYGON ((7.801617686083977 49.48265463170449, 7.802067499999999 49.4818827, 7.8021195 49.4817307, 7.8025514000000005 49.48042980000001, 7.802574400000001 49.48036079999999, 7.802736400000001 49.48024279999999, 7.8040982 49.47926199999999, 7.804512300000001 49.4791202, 7.805531802698741 49.4784555109798, 7.8017211293538855 49.478416093878614, 7.801617686083977 49.48265463170449))",0.0
446,"POLYGON ((7.805531802698741 49.4784555109798, 7.806644700000001 49.4777299, 7.8064033 49.477528499999984, 7.805854 49.4771339, 7.8027459 49.47527209999999, 7.801805673658237 49.47495118705854, 7.8017211293538855 49.478416093878614, 7.805531802698741 49.4784555109798))",0.0
447,"POLYGON ((7.802000926918373 49.466946497029355, 7.802470500000001 49.4667614, 7.8027734 49.4666814, 7.803191400000001 49.4665134, 7.8040862 49.4659874, 7.804361200000001 49.465704499999994, 7.8045112 49.4656135, 7.804755100000002 49.46551049999999, 7.805128100000003 49.46539949999999, 7.805469000000001 49.46524649999999, 7.805658306083129 49.46512286655784, 7.802046308311753 49.465085508791915, 7.802000926918373 49.466946497029355))",0.0
