element_type,osmid,barrier,geometry,created_by,amenity,parking,wheelchair,access,name,private,capacity,layer,source,level,maxheight,fee,surface,toilets:wheelchair,check_date,ref,park_ride,supervised,operator,addr:city,addr:housenumber,addr:street,maxstay,lit,opening_hours,smoothness,motorcar,description,capacity:disabled,nodes,building,building:levels,roof:shape,fixme,capacity:tourist_bus,tourist_bus,hgv,operator:type,capacity:women,toilets,toilets:access,addr:country,addr:postcode,fee:conditional,building:material,roof:levels,maxweight,motorcycle,capacity:parent,maxstay:conditional,tunnel,access:conditional,orientation,landuse,check_date:fee,payment:cash,payment:credit_cards,payment:debit_cards,parking:orientation,ways,type
way,403827239,,"POLYGON ((6.6224864 49.7508165, 6.6224706 49.7509113, 6.6222935 49.7509148, 6.6222962 49.7510031, 6.6222238 49.7510049, 6.6222399 49.7512371, 6.622079 49.7512371, 6.6220816 49.7512198, 6.6218617 49.7512163, 6.6218483 49.7510291, 6.6218728 49.7508314, 6.6224864 49.7508165))",,parking,surface,yes,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[510623407, 4061314558, 4061314560, 4061314906, 4061314584, 4061314914, 4061314545, 4061314551, 4061314571, 4061314924, 510623406, 510623407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404645338,,"POLYGON ((6.6775849 49.7500366, 6.677694 49.7499503, 6.677879 49.749894, 6.6780781 49.7498555, 6.6782639 49.7498446, 6.6784529 49.7498557, 6.6785925 49.7498922, 6.6787293 49.7499364, 6.6791624 49.750118, 6.6790035 49.7502711, 6.6791029 49.7503075, 6.6789823 49.7504244, 6.6788554 49.7503783, 6.6782213 49.7501554, 6.6781517 49.7502382, 6.67766 49.7500653, 6.6776443 49.7500596, 6.6775849 49.7500366))",,parking,surface,,customers,,,,,,,,no,,,,,,,,,,,,,,,,,,"[4069225690, 4069225691, 5092306768, 4069225692, 5092306767, 4069225693, 5092306765, 5092306766, 4069225694, 4711999830, 4711999831, 4711999832, 4069225689, 5310630753, 5310630752, 5310630751, 5410558968, 4069225690]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,407676905,,"POLYGON ((6.6515779 49.7525817, 6.6516015 49.7526187, 6.6518622 49.7525323, 6.6518378 49.7524958, 6.6515779 49.7525817))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4097055813, 4097055814, 4097055815, 4097055816, 4097055813]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,407676907,,"POLYGON ((6.6566808 49.7569551, 6.6566419 49.7569848, 6.6568949 49.7571517, 6.6569498 49.7571197, 6.6566808 49.7569551))",,parking,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,"[4097055821, 4097055822, 4097055823, 4097055824, 4097055821]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,407676908,,"POLYGON ((6.6570279 49.757138, 6.657077 49.7571093, 6.6576549 49.7574948, 6.6576117 49.7575211, 6.6570279 49.757138))",,parking,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,"[4097055825, 4097055826, 4097055827, 4097055828, 4097055825]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409748326,,"POLYGON ((6.5809489 49.7198816, 6.5808993 49.7198599, 6.5809766 49.7197613, 6.5810416 49.7196634, 6.5810915 49.7195869, 6.5811345 49.7195233, 6.5812003 49.7195441, 6.5810499 49.7197665, 6.5809489 49.7198816))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[6925560179, 4116135951, 4116135952, 4116135953, 1644709055, 1644708931, 6925560181, 6925560180, 6925560179]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409748327,,"POLYGON ((6.579817 49.7194153, 6.5799324 49.7193696, 6.5800453 49.719461, 6.5804524 49.7197703, 6.5803623 49.7198125, 6.5802166 49.7197389, 6.5800451 49.7196666, 6.579823 49.7195021, 6.579817 49.7194153))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[582472564, 4116135955, 1642031306, 4116135956, 4116135957, 4116135958, 4116135959, 285606719, 582472564]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,411261469,,"POLYGON ((6.6388975 49.7481973, 6.639431 49.7480052, 6.6397988 49.7478874, 6.6398667 49.7480684, 6.639616 49.7481493, 6.639581 49.7481919, 6.6396308 49.7482768, 6.6396826 49.7483195, 6.6397087 49.7483305, 6.6397282 49.7483342, 6.6397576 49.7483657, 6.6397983 49.7484127, 6.6398485 49.7485331, 6.639896 49.748553, 6.6399648 49.7485411, 6.639974 49.7485613, 6.6398091 49.7485907, 6.6397939 49.7486117, 6.6398105 49.7486516, 6.6397644 49.7486609, 6.6397385 49.7486663, 6.6396958 49.7486735, 6.6396981 49.7486798, 6.6394766 49.74872, 6.6393106 49.7487217, 6.6392395 49.748752, 6.6388049 49.7484879, 6.6390696 49.7483816, 6.6389942 49.7483012, 6.6389398 49.7482433, 6.6388975 49.7481973))",,parking,surface,yes,customers,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[4573976642, 600052281, 206169052, 4129778244, 4129778240, 4573821530, 4129778253, 4129778245, 4129778255, 4129778247, 4129778241, 4129778258, 4129778246, 4129778243, 4129778248, 206169049, 4573934164, 4573934165, 3329639333, 3329639337, 3329639334, 4573821347, 4573821348, 3329639335, 4573821359, 206169048, 4573976643, 4573976645, 4573976647, 4573976649, 4573976642]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,413126755,,"POLYGON ((6.5983165 49.7206315, 6.598509 49.7207597, 6.5992289 49.720308, 6.5990363 49.7201797, 6.5983165 49.7206315))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4144582648, 4144582641, 4144582649, 4144582643, 4144582648]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,418247668,,"POLYGON ((6.6489658 49.7531732, 6.6489819 49.753194, 6.6486507 49.7532755, 6.6486319 49.7532564, 6.6489658 49.7531732))",,parking,lane,,yes,,,5,,,,,,,,,,,,,,,,,,,,,,,"[4186857469, 4186857470, 4186857471, 4186857472, 4186857469]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,418247669,,"POLYGON ((6.6489138 49.7531189, 6.6485769 49.7532044, 6.6485595 49.7531862, 6.6488957 49.7530964, 6.6489138 49.7531189))",,parking,lane,,yes,,,5,,,,,,,,,,,,,,,,,,,,,,,"[3352368740, 4186857473, 4186857474, 3352368743, 3352368740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,420064424,,"POLYGON ((6.6379368 49.7627058, 6.6378153 49.7626148, 6.6373523 49.7628727, 6.6374416 49.7629396, 6.6375935 49.762855, 6.6376256 49.762879, 6.6379368 49.7627058))",,parking,,,customers,Gästehaus BKT,,,,,,,,,,,,,,,,,,,,,,,,,"[4200473890, 4200473889, 4200473893, 4200473896, 4200473892, 4200473894, 4200473890]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,424545791,,"POLYGON ((6.6455245 49.7557462, 6.645786 49.7556821, 6.6458183 49.7556732, 6.6457329 49.7555363, 6.645732 49.7554816, 6.645607 49.7554968, 6.6455372 49.755498, 6.6455369 49.7555089, 6.6455071 49.7555133, 6.6455058 49.7555984, 6.6455164 49.7556564, 6.6455245 49.7557462))",,parking,,,private,,,10,,,,,,,,,,,,,,,,,,,,,,,"[4239611335, 4239611336, 1429032087, 1429032068, 4239611340, 1429032061, 4496759497, 10203996255, 4239611341, 4239611332, 4239611342, 4239611335]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,434934271,,"POLYGON ((6.6858974 49.735953, 6.6862036 49.735953, 6.6862003 49.7359083, 6.6858966 49.7359078, 6.6858974 49.735953))",,parking,street_side,,private,,,7,,,,,,cobblestone,,,,,no,,,,,,,,,,,,"[4328435819, 4328435820, 4328435821, 4328435822, 4328435819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,443049068,,"POLYGON ((6.6865179 49.8078796, 6.6862783 49.807717, 6.6860939 49.8078301, 6.6862065 49.8079066, 6.6861649 49.8079333, 6.6862871 49.808016, 6.6865179 49.8078796))",,parking,surface,,private,,,15,,,,,,sett,,,,,,,,,,,no,,,,,,"[4406911549, 4406911547, 4406911548, 4406911550, 4406911554, 4406911567, 4406911549]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,443049069,,"POLYGON ((6.685737 49.8080767, 6.6857933 49.8080582, 6.6858507 49.8080271, 6.6860439 49.8079339, 6.6862397 49.8080567, 6.6861016 49.8081375, 6.6860504 49.8081674, 6.6860203 49.8081464, 6.6859903 49.808162, 6.6859574 49.8081375, 6.6859144 49.808162, 6.6858915 49.8081475, 6.6858672 49.8081666, 6.685737 49.8080767))",,parking,surface,,customers,,,,,,,,no,gravel,,,,,no,"Restaurant und Biergarten ""Zur Kanzel""",,,,,no,,,,,no,"[4417477263, 4415765539, 4417493839, 4406911553, 4406911568, 8722801396, 4406911571, 4417603438, 4406911577, 4406911574, 4406911576, 4937305179, 4415765537, 4417477263]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444049457,,"POLYGON ((6.6905694 49.8099908, 6.6905253 49.8099552, 6.690507 49.8099395, 6.6907528 49.8098149, 6.6908024 49.8098556, 6.6908152 49.8098661, 6.6905694 49.8099908))",,parking,surface,,yes,,,10,,,,,no,,,,,,,,,,,,,,,,,,"[4415538285, 5305037780, 4415538284, 4415538282, 5305037781, 4415538283, 4415538285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444049458,,"POLYGON ((6.6903658 49.8101826, 6.6907058 49.8100103, 6.6908285 49.8101112, 6.6904886 49.8102835, 6.6903658 49.8101826))",,parking,surface,,yes,,,20,,,,,no,,,,,,,,,,,,,,,,,,"[4415538288, 4415538286, 4415538287, 4415539089, 4415538288]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,444809050,,"POLYGON ((6.6908267 49.8117967, 6.6911192 49.811684, 6.690755 49.8112905, 6.6904625 49.8114032, 6.6908267 49.8117967))",,parking,surface,,yes,,,,,,,,no,,,,,,no,,,,,,,,,,,,"[4422709945, 4422709944, 4422709942, 4422709943, 4422709945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,445032159,,"POLYGON ((6.6908754 49.8099933, 6.6908147 49.8099422, 6.6912746 49.8097148, 6.6913353 49.8097659, 6.6908754 49.8099933))",,parking,surface,,yes,,,15,,,,,no,,,,,,,,,,,,,,,,,,"[4424857735, 4424857736, 4424857737, 4424857738, 4424857735]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,445078693,,"POLYGON ((6.6905165 49.8092886, 6.6903844 49.8092748, 6.690377 49.8092929, 6.6903274 49.8092869, 6.6902469 49.8092808, 6.6901718 49.8092774, 6.6901034 49.8092782, 6.6900256 49.8092782, 6.6898593 49.8092886, 6.6901195 49.8095387, 6.6905175 49.8093416, 6.6905165 49.8092886))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[4425339805, 4425339794, 4425339806, 4425339803, 4425339802, 4425339797, 4425339799, 4425339798, 4425339804, 4425339857, 4425339826, 4425339805]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,445078694,,"POLYGON ((6.6903596 49.809222, 6.6903475 49.8092661, 6.6902912 49.80926, 6.6902067 49.8092557, 6.6901182 49.8092557, 6.6900404 49.8092574, 6.6899572 49.8092609, 6.6898768 49.8092652, 6.689858 49.8092211, 6.6899251 49.8092142, 6.6899921 49.809209, 6.6900538 49.8092081, 6.6901155 49.8092064, 6.6901866 49.8092081, 6.6902657 49.8092116, 6.6903596 49.809222))",,parking,surface,,yes,,,12,,,,,no,,,,,,,,,,,,,,,,,,"[4425338774, 4425338785, 4425338782, 4425338779, 4425338778, 4425338780, 4425338783, 4425338784, 4425338773, 4425338772, 4425338770, 4425338768, 4425338767, 4425338769, 4425338771, 4425338774]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,445078700,,"POLYGON ((6.6908171 49.8094085, 6.6908883 49.8094667, 6.6909042 49.8094797, 6.6905709 49.8096496, 6.690427 49.8095296, 6.6907605 49.8093623, 6.6908171 49.8094085))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[4425339836, 4425339847, 4425339849, 4425339871, 4495024759, 4425339831, 4425339836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,445078703,,"POLYGON ((6.6905339 49.8092479, 6.6906104 49.8092583, 6.6906788 49.809273, 6.6907673 49.8092964, 6.6907418 49.8093336, 6.6907083 49.8093241, 6.6906586 49.8093111, 6.6905929 49.8092999, 6.6905165 49.8092886, 6.6905339 49.8092479))",,parking,surface,,yes,,,7,,,,,no,,,,,,,,,,,,,,,,,,"[4425338776, 4425338781, 4425339792, 4425339807, 4425339822, 4425339818, 4425339813, 4425339808, 4425339805, 4425338776]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,447649605,,"POLYGON ((6.6848958 49.8109296, 6.6851114 49.8109702, 6.6850862 49.8110308, 6.6848734 49.8109905, 6.6848958 49.8109296))",,parking,surface,,permit,,,,,,,,,,,,,,,,,,,,,,,,,,"[4447306894, 4447306895, 4447306898, 4447306896, 4447306894]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448005712,,"POLYGON ((6.6867672 49.8098514, 6.686884 49.8097409, 6.68694 49.8097655, 6.6868232 49.8098761, 6.6867672 49.8098514))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[4450647461, 4450647452, 4450647455, 4450647462, 4450647461]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448005713,,"POLYGON ((6.6866258 49.8097146, 6.6867437 49.8097699, 6.6867847 49.8097334, 6.6866668 49.8096781, 6.6866419 49.8097003, 6.6866258 49.8097146))",,parking,surface,,private,,,5,,,,,,,,,,,,,,,,,,,,,,,"[4450647449, 4450647456, 4450647451, 4450647447, 4690774091, 4450647449]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448005714,,"POLYGON ((6.6867157 49.8096356, 6.6868314 49.8096859, 6.6868711 49.8096478, 6.6867554 49.8095975, 6.6867157 49.8096356))",,parking,surface,,private,,,5,,,,,,,,,,,,,,,,,,,,,,,"[4450647444, 4450647448, 4450647445, 4450647442, 4450647444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448802906,,"POLYGON ((6.6910852 49.7805744, 6.691162 49.7806009, 6.6910004 49.7808371, 6.6908952 49.7808006, 6.6910852 49.7805744))",,parking,,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[4457776097, 2211033223, 2201352238, 4457776103, 4457776097]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448832390,,"POLYGON ((6.6843267 49.7799601, 6.6842334 49.7801167, 6.6843449 49.7801387, 6.6844463 49.7799856, 6.6843267 49.7799601))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[4458082235, 4458082238, 4458082239, 4458082236, 4458082235]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448868273,,"POLYGON ((6.684821 49.7793395, 6.6851527 49.7794095, 6.6851758 49.779364, 6.684844 49.779294, 6.684821 49.7793395))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[4458406833, 4458406835, 4458406834, 4458406830, 4458406833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,448872999,,"POLYGON ((6.6875835 49.7792371, 6.6875762 49.7792755, 6.6880512 49.7793129, 6.6880585 49.7792745, 6.6879211 49.7792637, 6.6875835 49.7792371))",,parking,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"[4454557572, 4458450213, 2201332686, 4458450212, 2201335534, 4454557572]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449096140,,"POLYGON ((6.6918372 49.7824872, 6.6921704 49.7822268, 6.6921191 49.7821994, 6.691786 49.7824599, 6.6918372 49.7824872))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4460631532, 4460631522, 4460631520, 4460631531, 4460631532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449296712,,"POLYGON ((6.6917637 49.8090798, 6.6917709 49.8091482, 6.6917836 49.8091586, 6.6918332 49.8091504, 6.6920518 49.8094465, 6.6920968 49.809513, 6.691903 49.8095666, 6.691616 49.8091941, 6.6916723 49.8091772, 6.6916669 49.8091568, 6.6915993 49.8090729, 6.691587 49.8090585, 6.6917637 49.8090798))",,parking,surface,,yes,,,,,,,,no,gravel,,,,,no,,,,,,no,,bad,,,,"[4462711901, 4462711907, 4462711909, 4462711908, 4462711924, 4462711929, 4462711931, 4462711913, 4462711912, 5323830856, 4462711900, 4462711895, 4462711901]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449296721,,"POLYGON ((6.6912041 49.809064, 6.691357 49.8091662, 6.6914147 49.8091376, 6.6913382 49.8090614, 6.6912041 49.809064))",,parking,surface,,yes,,,,,,,,no,gravel,,,,,no,,,,,,no,,bad,,,,"[4462711898, 4462711910, 4462711906, 4462711896, 4462711898]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449513123,,"POLYGON ((6.6909667 49.785003, 6.6909761 49.7849676, 6.6912123 49.7849937, 6.6912029 49.7850291, 6.6909667 49.785003))",,parking,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,"[4464621969, 4464621970, 4464621971, 4464621972, 4464621969]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449513125,,"POLYGON ((6.6914567 49.785022, 6.6914482 49.7850546, 6.6916841 49.7850802, 6.6916926 49.7850476, 6.6914567 49.785022))",,parking,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,"[4464621976, 4464621977, 4464621978, 4464621979, 4464621976]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449513127,,"POLYGON ((6.6919252 49.7851102, 6.6921617 49.7851371, 6.6921708 49.7851038, 6.6919343 49.7850769, 6.6919252 49.7851102))",,parking,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,"[4464621983, 4464621984, 4464621985, 4464621986, 4464621983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449513129,,"POLYGON ((6.6924141 49.7851317, 6.692405 49.7851644, 6.6926405 49.7851916, 6.6926496 49.7851589, 6.6924141 49.7851317))",,parking,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,"[4464621991, 4464621992, 4464621993, 4464621994, 4464621991]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449644013,,"POLYGON ((6.6947267 49.784399, 6.6947388 49.7843415, 6.6949536 49.7843604, 6.694951 49.784373, 6.6949415 49.7844178, 6.6947267 49.784399))",,parking,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,"[4465887028, 4465887029, 4465887003, 4465887004, 4465887030, 4465887028]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,449736791,,"POLYGON ((6.6927503 49.7857309, 6.6927637 49.7856798, 6.6935311 49.785764, 6.6935177 49.7858151, 6.6933197 49.7857933, 6.6932617 49.785787, 6.6927503 49.7857309))",,parking,,,yes,,,,,HiRes aerial imagery,,,,,,,,,no,,,,,,,,,,,,"[4466734628, 4466734629, 4466734630, 4466734631, 4466769136, 4466769135, 4466734628]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450102285,,"POLYGON ((6.689034 49.7854569, 6.6890216 49.7854885, 6.6895299 49.785572, 6.6896548 49.785255, 6.6896823 49.7851852, 6.6886429 49.7850109, 6.6886239 49.7850499, 6.6885941 49.7851115, 6.6891345 49.7852019, 6.689034 49.7854569))",,parking,surface,,customers,,,,,,,,,paved,,,,,,,,,,,,,,,,,"[4470232077, 5595887908, 4470232078, 5595887902, 4470232075, 5595887907, 6935657707, 3401452300, 3488769741, 4470232077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450456763,,"POLYGON ((6.6847433 49.7998422, 6.6846991 49.7998245, 6.6846989 49.7998055, 6.684697 49.7997889, 6.6846951 49.7997747, 6.6846916 49.7997562, 6.6846902 49.799744, 6.6846859 49.7997266, 6.6846828 49.7997178, 6.684678 49.7997041, 6.6846728 49.7996864, 6.6846693 49.7996716, 6.6847278 49.7996786, 6.6847391 49.7997185, 6.6847447 49.7997417, 6.6847502 49.799758, 6.6847528 49.7997742, 6.6847514 49.7998022, 6.6847474 49.7998264, 6.6847433 49.7998422))",,parking,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,,,,,,,,,,"[4473804963, 4473804964, 4473804965, 4473804966, 4473804967, 4473804968, 4473804969, 4473804970, 4475304307, 4473804971, 4473804972, 4473804973, 4473804974, 4473804975, 4473804976, 4473804977, 4473804978, 4473804979, 4473804980, 4473804963]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450574642,,"POLYGON ((6.6852012 49.8025182, 6.6851645 49.8023555, 6.6852436 49.802348, 6.6852804 49.8025107, 6.6852012 49.8025182))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[4474916350, 4474916356, 4474916357, 4474916351, 4474916350]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450667417,,"POLYGON ((6.6828138 49.7961484, 6.6829206 49.7961194, 6.6830644 49.7963402, 6.6829576 49.7963691, 6.6828138 49.7961484))",,parking,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,"[4475872378, 4475872377, 4475872385, 4475872386, 4475872378]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450667418,,"POLYGON ((6.6828947 49.7971973, 6.6827377 49.7969901, 6.6826633 49.7970136, 6.6828203 49.7972208, 6.6828947 49.7971973))",,parking,,,permissive,,,,,,,,,,,,,,no,,,,,,,,,,,,"[4475874004, 4475873998, 4475873999, 4475874005, 4475874004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450667419,,"POLYGON ((6.6829196 49.7972308, 6.6831066 49.7974806, 6.6830373 49.7975021, 6.6828456 49.7972564, 6.6829196 49.7972308))",,parking,,,permissive,,,,,,,,,,,,,,no,,,,,,,,,,,,"[4475874006, 4475874011, 4475874012, 4475874007, 4475874006]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,450878581,,"POLYGON ((6.6839247 49.7976265, 6.6840126 49.7976156, 6.6839777 49.7974702, 6.6838892 49.7974802, 6.6839247 49.7976265))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4477822956, 4477822955, 4477822953, 4477822954, 4477822956]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451251888,,"POLYGON ((6.6800743 49.7959558, 6.6802883 49.7959213, 6.6805355 49.7962041, 6.6803359 49.7962742, 6.6800743 49.7959558))",,parking,,,,,,,,HiRes aerial imagery;Bing,,,,,,,,,,,,,,,,,,,,,"[4480800715, 4480800716, 4480800717, 4480800718, 4480800715]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451478951,,"POLYGON ((6.679358 49.7949343, 6.6790355 49.7943863, 6.6790704 49.794379, 6.6794063 49.7949612, 6.679378 49.7949499, 6.679358 49.7949343))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4483124528, 4483124527, 4483124526, 4483124530, 4483124529, 4483124528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700293,,"POLYGON ((6.6712057 49.7930484, 6.6712312 49.7930345, 6.6712715 49.7930726, 6.6713164 49.7930671, 6.6713425 49.7930639, 6.6714914 49.7929878, 6.6713305 49.7928553, 6.6711964 49.7929246, 6.671132 49.7929592, 6.6711803 49.7929964, 6.6711575 49.7930059, 6.6712057 49.7930484))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485221590, 4485221586, 4485221594, 4485221593, 4485221592, 4485221583, 4485221575, 4485221580, 4485221582, 4485221584, 4485221585, 4485221590]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700294,,"POLYGON ((6.6689833 49.7919503, 6.6690117 49.7919064, 6.6691659 49.7919367, 6.6693295 49.7919817, 6.6695079 49.7920406, 6.6697144 49.792122, 6.6700846 49.7922882, 6.6700338 49.7923287, 6.6697635 49.7922108, 6.6695118 49.792101, 6.6694889 49.7920939, 6.6691936 49.7920025, 6.6691872 49.7920005, 6.6689833 49.7919503))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3828200871, 4485221503, 4485221505, 4485221508, 4485221515, 4485221523, 4485221536, 4485221538, 4485221532, 3828200869, 4485221521, 4485221510, 3828200870, 3828200871]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700295,,"POLYGON ((6.6712589 49.7932675, 6.6712669 49.7932355, 6.6712696 49.7932112, 6.6712696 49.7931835, 6.6712683 49.7931567, 6.6712602 49.7931272, 6.6712428 49.7930943, 6.6712334 49.7930762, 6.6712715 49.7930726, 6.6713164 49.7930671, 6.6713326 49.7930978, 6.6713394 49.7931246, 6.6713447 49.793161, 6.6713895 49.7931628, 6.671401 49.7932438, 6.6713417 49.7932443, 6.6713357 49.793269, 6.6712589 49.7932675))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485221615, 4485221611, 4485221609, 4485221606, 4485221602, 4485221600, 4485221596, 4485221595, 4485221594, 4485221593, 4485221597, 4485221599, 4485221604, 4485178345, 4485221613, 4485221614, 4485221616, 4485221615]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700312,,"POLYGON ((6.6711117 49.7928905, 6.6710551 49.7929199, 6.6708284 49.7927382, 6.6708849 49.7927088, 6.6711117 49.7928905))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485221577, 4485221578, 4485221572, 4485221570, 4485221577]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700316,,"POLYGON ((6.6698133 49.7933612, 6.6698483 49.7933194, 6.6705704 49.7935714, 6.6705354 49.7936132, 6.6704798 49.7935938, 6.6701769 49.7934881, 6.6698959 49.79339, 6.6698133 49.7933612))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485221620, 4485221617, 4485221630, 4485221632, 4485472090, 4485472084, 4485472076, 4485221620]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700317,,"POLYGON ((6.6702536 49.7924645, 6.6703226 49.7924285, 6.6710856 49.7930367, 6.6710167 49.7930728, 6.6702706 49.792478, 6.6702536 49.7924645))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485178631, 4485221550, 4485221588, 3828200867, 4485221553, 4485178631]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700321,,"POLYGON ((6.667752 49.7924155, 6.667801 49.7923721, 6.6684234 49.7926652, 6.6683744 49.7927086, 6.6680414 49.7925518, 6.6677791 49.7924284, 6.667752 49.7924155))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485221547, 4485221544, 4485221566, 4485221569, 4485221558, 4485221549, 4485221547]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,451700323,,"POLYGON ((6.6687458 49.7928806, 6.6687928 49.7928369, 6.6694714 49.7931581, 6.6694248 49.7931969, 6.6693563 49.793166, 6.6690955 49.7930435, 6.6688303 49.79292, 6.6687458 49.7928806))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4485221576, 4485221574, 4485221603, 4485221608, 4485221605, 4485221589, 4485221579, 4485221576]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
