element_type,osmid,amenity,capacity,check_date,geometry,parking_space,nodes,parking
way,974789491,parking_space,,,"POLYGON ((6.6535004 49.7601283, 6.6535311 49.7601153, 6.6534892 49.7600741, 6.6534585 49.7600871, 6.6535004 49.7601283))",,"[9020975535, 9020975532, 9020975531, 9020975534, 9020975535]",
way,974789492,parking_space,,,"POLYGON ((6.6534697 49.7601413, 6.6535004 49.7601283, 6.6534585 49.7600871, 6.6534279 49.7601001, 6.6534697 49.7601413))",,"[9020975536, 9020975535, 9020975534, 9020975533, 9020975536]",
way,974789493,parking_space,,,"POLYGON ((6.6534325 49.7601573, 6.6534632 49.7601443, 6.6534213 49.7601031, 6.6533907 49.7601161, 6.6534325 49.7601573))",,"[9020975538, 9020975545, 9020975544, 9020975537, 9020975538]",
way,974789494,parking_space,,,"POLYGON ((6.6534019 49.7601703, 6.6534325 49.7601573, 6.6533907 49.7601161, 6.65336 49.760129, 6.6534019 49.7601703))",,"[9020975540, 9020975538, 9020975537, 9020975539, 9020975540]",
way,974789495,parking_space,,,"POLYGON ((6.6533712 49.7601833, 6.6534019 49.7601703, 6.65336 49.760129, 6.6533293 49.760142, 6.6533712 49.7601833))",,"[9020975542, 9020975540, 9020975539, 9020975541, 9020975542]",
way,974789496,parking_space,,,"POLYGON ((6.6533405 49.7601963, 6.6533712 49.7601833, 6.6533293 49.760142, 6.6532986 49.760155, 6.6533405 49.7601963))",,"[9020975546, 9020975542, 9020975541, 9020975543, 9020975546]",
way,974789497,parking_space,,,"POLYGON ((6.6531967 49.7601967, 6.6531672 49.760208, 6.653191 49.7602578, 6.6532389 49.7602383, 6.6531967 49.7601967))",,"[9020975556, 9020975548, 9020975547, 9020975555, 9020975556]",
way,974789498,parking_space,,,"POLYGON ((6.653227 49.7601839, 6.6531967 49.7601967, 6.6532389 49.7602383, 6.6532692 49.7602254, 6.653227 49.7601839))",,"[9020975550, 9020975556, 9020975555, 9020975549, 9020975550]",
way,974789499,parking_space,,,"POLYGON ((6.6532573 49.760171, 6.653227 49.7601839, 6.6532692 49.7602254, 6.6532995 49.7602126, 6.6532573 49.760171))",,"[9020975552, 9020975550, 9020975549, 9020975551, 9020975552]",
way,974789500,parking_space,,,"POLYGON ((6.6532876 49.7601582, 6.6532573 49.760171, 6.6532995 49.7602126, 6.6533298 49.7601998, 6.6532876 49.7601582))",,"[9020975553, 9020975552, 9020975551, 9020975554, 9020975553]",
way,974789501,parking_space,,,"POLYGON ((6.6530761 49.760174, 6.6530854 49.7601954, 6.6531549 49.7601826, 6.6531456 49.7601613, 6.6530761 49.760174))",,"[9020975565, 9020975560, 9020975557, 9020975564, 9020975565]",
way,974789502,parking_space,,,"POLYGON ((6.6530854 49.7601954, 6.6530948 49.7602167, 6.6531643 49.760204, 6.6531549 49.7601826, 6.6530854 49.7601954))",,"[9020975560, 9020975559, 9020975558, 9020975557, 9020975560]",
way,974789503,parking_space,,,"POLYGON ((6.6530574 49.7601314, 6.6530667 49.7601527, 6.6531362 49.76014, 6.6531269 49.7601187, 6.6530574 49.7601314))",,"[9020975562, 9020975566, 9020975563, 9020975561, 9020975562]",
way,974789504,parking_space,,,"POLYGON ((6.6530667 49.7601527, 6.6530761 49.760174, 6.6531456 49.7601613, 6.6531362 49.76014, 6.6530667 49.7601527))",,"[9020975566, 9020975565, 9020975564, 9020975563, 9020975566]",
way,974789505,parking_space,,,"POLYGON ((6.6530312 49.7600774, 6.6530405 49.7600988, 6.65311 49.760086, 6.6531007 49.7600647, 6.6530312 49.7600774))",,"[9020975575, 9020975570, 9020975567, 9020975574, 9020975575]",
way,974789506,parking_space,,,"POLYGON ((6.6530405 49.7600988, 6.6530498 49.7601201, 6.6531193 49.7601074, 6.65311 49.760086, 6.6530405 49.7600988))",,"[9020975570, 9020975569, 9020975568, 9020975567, 9020975570]",
way,974789507,parking_space,,,"POLYGON ((6.6530125 49.7600348, 6.6530218 49.7600561, 6.6530913 49.7600434, 6.653082 49.7600221, 6.6530125 49.7600348))",,"[9020975572, 9020975576, 9020975573, 9020975571, 9020975572]",
way,974789508,parking_space,,,"POLYGON ((6.6530218 49.7600561, 6.6530312 49.7600774, 6.6531007 49.7600647, 6.6530913 49.7600434, 6.6530218 49.7600561))",,"[9020975576, 9020975575, 9020975574, 9020975573, 9020975576]",
way,974789509,parking_space,,,"POLYGON ((6.6529862 49.7599817, 6.6529956 49.760003, 6.6530651 49.7599903, 6.6530557 49.759969, 6.6529862 49.7599817))",,"[9020975585, 9020975580, 9020975577, 9020975584, 9020975585]",
way,974789510,parking_space,,,"POLYGON ((6.6529956 49.760003, 6.6530049 49.7600243, 6.6530744 49.7600116, 6.6530651 49.7599903, 6.6529956 49.760003))",,"[9020975580, 9020975579, 9020975578, 9020975577, 9020975580]",
way,974789511,parking_space,,,"POLYGON ((6.6529675 49.7599391, 6.6529769 49.7599604, 6.6530464 49.7599477, 6.653037 49.7599264, 6.6529675 49.7599391))",,"[9020975582, 9020975586, 9020975583, 9020975581, 9020975582]",
way,974789512,parking_space,,,"POLYGON ((6.6529769 49.7599604, 6.6529862 49.7599817, 6.6530557 49.759969, 6.6530464 49.7599477, 6.6529769 49.7599604))",,"[9020975586, 9020975585, 9020975584, 9020975583, 9020975586]",
way,974789513,parking_space,,,"POLYGON ((6.652949 49.7599077, 6.6529583 49.759929, 6.6530278 49.7599163, 6.6530185 49.759895, 6.652949 49.7599077))",,"[9020975590, 9020975588, 9020975587, 9020975589, 9020975590]",
way,974789514,parking_space,,,"POLYGON ((6.6529396 49.7598864, 6.652949 49.7599077, 6.6530185 49.759895, 6.6530091 49.7598737, 6.6529396 49.7598864))",,"[9020975592, 9020975590, 9020975589, 9020975591, 9020975592]",
way,974789515,parking_space,,,"POLYGON ((6.6529303 49.7598651, 6.6529396 49.7598864, 6.6530091 49.7598737, 6.6529998 49.7598524, 6.6529303 49.7598651))",,"[9020975595, 9020975592, 9020975591, 9020975594, 9020975595]",
way,974789516,parking_space,,,"POLYGON ((6.6529209 49.7598438, 6.6529303 49.7598651, 6.6529998 49.7598524, 6.6529904 49.7598311, 6.6529209 49.7598438))",,"[9020975596, 9020975595, 9020975594, 9020975593, 9020975596]",
way,974789517,parking_space,,,"POLYGON ((6.6529819 49.7597775, 6.6529532 49.7597897, 6.652993 49.7598286, 6.6530216 49.7598164, 6.6529819 49.7597775))",,"[9020975600, 9020975598, 9020975597, 9020975599, 9020975600]",
way,974789518,parking_space,,,"POLYGON ((6.6530105 49.7597653, 6.6529819 49.7597775, 6.6530216 49.7598164, 6.6530502 49.7598042, 6.6530105 49.7597653))",,"[9020975602, 9020975600, 9020975599, 9020975601, 9020975602]",
way,974789519,parking_space,,,"POLYGON ((6.6530391 49.7597531, 6.6530105 49.7597653, 6.6530502 49.7598042, 6.6530789 49.759792, 6.6530391 49.7597531))",,"[9020975605, 9020975602, 9020975601, 9020975604, 9020975605]",
way,974789520,parking_space,,,"POLYGON ((6.6530677 49.7597409, 6.6530391 49.7597531, 6.6530789 49.759792, 6.6531075 49.7597799, 6.6530677 49.7597409))",,"[9020975606, 9020975605, 9020975604, 9020975603, 9020975606]",
way,974789521,parking_space,,,"POLYGON ((6.6531105 49.7597227, 6.653082 49.759735, 6.6531222 49.7597738, 6.6531507 49.7597615, 6.6531105 49.7597227))",,"[9020975610, 9020975608, 9020975607, 9020975609, 9020975610]",
way,974789522,parking_space,,,"POLYGON ((6.653139 49.7597104, 6.6531105 49.7597227, 6.6531507 49.7597615, 6.6531792 49.7597491, 6.653139 49.7597104))",,"[9020975612, 9020975610, 9020975609, 9020975611, 9020975612]",
way,974789523,parking_space,,,"POLYGON ((6.6531675 49.759698, 6.653139 49.7597104, 6.6531792 49.7597491, 6.6532077 49.7597368, 6.6531675 49.759698))",,"[9020975615, 9020975612, 9020975611, 9020975614, 9020975615]",
way,974789524,parking_space,,,"POLYGON ((6.6531961 49.7596857, 6.6531675 49.759698, 6.6532077 49.7597368, 6.6532362 49.7597245, 6.6531961 49.7596857))",,"[9020975616, 9020975615, 9020975614, 9020975613, 9020975616]",
way,974789525,parking_space,,,"POLYGON ((6.6532402 49.7596675, 6.6532114 49.7596795, 6.6532504 49.7597188, 6.6532793 49.7597068, 6.6532402 49.7596675))",,"[9020975618, 9020975623, 9020975624, 9020975617, 9020975618]",
way,974789526,parking_space,,,"POLYGON ((6.6532691 49.7596556, 6.6532402 49.7596675, 6.6532793 49.7597068, 6.6533081 49.7596948, 6.6532691 49.7596556))",,"[9020975620, 9020975618, 9020975617, 9020975619, 9020975620]",
way,974789527,parking_space,,,"POLYGON ((6.6532979 49.7596436, 6.6532691 49.7596556, 6.6533081 49.7596948, 6.653337 49.7596828, 6.6532979 49.7596436))",,"[9020975622, 9020975620, 9020975619, 9020975621, 9020975622]",
way,974789528,parking_space,,,"POLYGON ((6.6533268 49.7596316, 6.6532979 49.7596436, 6.653337 49.7596828, 6.6533658 49.7596709, 6.6533268 49.7596316))",,"[9020975626, 9020975622, 9020975621, 9020975625, 9020975626]",
way,974789530,parking_space,,,"POLYGON ((6.6531686 49.7598909, 6.6531397 49.759903, 6.6531791 49.7599424, 6.653208 49.7599303, 6.6531686 49.7598909))",,"[9020975639, 9020975660, 9020975659, 9020975638, 9020975639]",
way,974789531,parking_space,,,"POLYGON ((6.6531975 49.7598788, 6.6531686 49.7598909, 6.653208 49.7599303, 6.6532369 49.7599182, 6.6531975 49.7598788))",,"[9020975641, 9020975639, 9020975638, 9020975640, 9020975641]",
way,974789532,parking_space,,,"POLYGON ((6.6532263 49.7598668, 6.6531975 49.7598788, 6.6532369 49.7599182, 6.6532658 49.7599061, 6.6532263 49.7598668))",,"[9020975643, 9020975641, 9020975640, 9020975642, 9020975643]",
way,974789533,parking_space,,,"POLYGON ((6.6532552 49.7598547, 6.6532263 49.7598668, 6.6532658 49.7599061, 6.6532947 49.759894, 6.6532552 49.7598547))",,"[9020975645, 9020975643, 9020975642, 9020975644, 9020975645]",
way,974789534,parking_space,,,"POLYGON ((6.6532841 49.7598426, 6.6532552 49.7598547, 6.6532947 49.759894, 6.6533236 49.7598819, 6.6532841 49.7598426))",,"[9020975647, 9020975645, 9020975644, 9020975646, 9020975647]",
way,974789535,parking_space,,,"POLYGON ((6.653313 49.7598305, 6.6532841 49.7598426, 6.6533236 49.7598819, 6.6533525 49.7598699, 6.653313 49.7598305))",,"[9020975649, 9020975647, 9020975646, 9020975648, 9020975649]",
way,974789536,parking_space,,,"POLYGON ((6.6533419 49.7598184, 6.653313 49.7598305, 6.6533525 49.7598699, 6.6533814 49.7598578, 6.6533419 49.7598184))",,"[9020975651, 9020975649, 9020975648, 9020975650, 9020975651]",
way,974789537,parking_space,,,"POLYGON ((6.6533708 49.7598063, 6.6533419 49.7598184, 6.6533814 49.7598578, 6.6534103 49.7598457, 6.6533708 49.7598063))",,"[9020975653, 9020975651, 9020975650, 9020975652, 9020975653]",
way,974789538,parking_space,,,"POLYGON ((6.6533997 49.7597942, 6.6533708 49.7598063, 6.6534103 49.7598457, 6.6534392 49.7598336, 6.6533997 49.7597942))",,"[9020975655, 9020975653, 9020975652, 9020975654, 9020975655]",
way,974789539,parking_space,,,"POLYGON ((6.6534286 49.7597821, 6.6533997 49.7597942, 6.6534392 49.7598336, 6.6534681 49.7598215, 6.6534286 49.7597821))",,"[9020975657, 9020975655, 9020975654, 9020975656, 9020975657]",
way,974789540,parking_space,,,"POLYGON ((6.6534575 49.75977, 6.6534286 49.7597821, 6.6534681 49.7598215, 6.653497 49.7598094, 6.6534575 49.75977))",,"[9020975661, 9020975657, 9020975656, 9020975658, 9020975661]",
way,974789541,parking_space,,,"POLYGON ((6.6531449 49.7598258, 6.6531161 49.7598379, 6.6531561 49.7598777, 6.6531849 49.7598657, 6.6531449 49.7598258))",,"[9020975663, 9020975680, 9020975681, 9020975662, 9020975663]",
way,974789542,parking_space,,,"POLYGON ((6.6531737 49.7598138, 6.6531449 49.7598258, 6.6531849 49.7598657, 6.6532136 49.7598537, 6.6531737 49.7598138))",,"[9020975665, 9020975663, 9020975662, 9020975664, 9020975665]",
way,974789543,parking_space,,,"POLYGON ((6.6532024 49.7598018, 6.6531737 49.7598138, 6.6532136 49.7598537, 6.6532424 49.7598416, 6.6532024 49.7598018))",,"[9020975667, 9020975665, 9020975664, 9020975666, 9020975667]",
way,974789544,parking_space,,,"POLYGON ((6.6532312 49.7597897, 6.6532024 49.7598018, 6.6532424 49.7598416, 6.6532711 49.7598296, 6.6532312 49.7597897))",,"[9020975669, 9020975667, 9020975666, 9020975668, 9020975669]",
way,974789545,parking_space,,,"POLYGON ((6.65326 49.7597777, 6.6532312 49.7597897, 6.6532711 49.7598296, 6.6532999 49.7598176, 6.65326 49.7597777))",,"[9020975671, 9020975669, 9020975668, 9020975670, 9020975671]",
way,974789546,parking_space,,,"POLYGON ((6.6532887 49.7597657, 6.65326 49.7597777, 6.6532999 49.7598176, 6.6533287 49.7598055, 6.6532887 49.7597657))",,"[9020975673, 9020975671, 9020975670, 9020975672, 9020975673]",
way,974789547,parking_space,,,"POLYGON ((6.6533175 49.7597536, 6.6532887 49.7597657, 6.6533287 49.7598055, 6.6533574 49.7597935, 6.6533175 49.7597536))",,"[9020975675, 9020975673, 9020975672, 9020975674, 9020975675]",
way,974789548,parking_space,,,"POLYGON ((6.6533463 49.7597416, 6.6533175 49.7597536, 6.6533574 49.7597935, 6.6533862 49.7597815, 6.6533463 49.7597416))",,"[9020975677, 9020975675, 9020975674, 9020975676, 9020975677]",
way,974789549,parking_space,,,"POLYGON ((6.653375 49.7597296, 6.6533463 49.7597416, 6.6533862 49.7597815, 6.653415 49.7597694, 6.653375 49.7597296))",,"[9020975679, 9020975677, 9020975676, 9020975678, 9020975679]",
way,974789550,parking_space,,,"POLYGON ((6.6534038 49.7597175, 6.653375 49.7597296, 6.653415 49.7597694, 6.6534437 49.7597574, 6.6534038 49.7597175))",,"[9020975683, 9020975679, 9020975678, 9020975682, 9020975683]",
way,974789551,parking_space,,,"POLYGON ((6.6529596 49.7590485, 6.6529301 49.7590611, 6.6529712 49.7591012, 6.6530007 49.7590885, 6.6529596 49.7590485))",,"[9020975685, 9020975700, 9020975701, 9020975684, 9020975685]",
way,974789552,parking_space,,,"POLYGON ((6.6530777 49.7589979, 6.653049 49.7590102, 6.6530901 49.7590503, 6.6531188 49.759038, 6.6530777 49.7589979))",,"[9020975686, 9020975705, 9020975707, 9020975687, 9020975686]",
way,974789553,parking_space,,,"POLYGON ((6.6531078 49.758985, 6.6530777 49.7589979, 6.6531188 49.759038, 6.6531489 49.7590251, 6.6531078 49.758985))",,"[9020975688, 9020975686, 9020975687, 9020975689, 9020975688]",
way,974789554,parking_space,,,"POLYGON ((6.6531369 49.7589726, 6.6531078 49.758985, 6.6531489 49.7590251, 6.653178 49.7590126, 6.6531369 49.7589726))",,"[9020975690, 9020975688, 9020975689, 9020975691, 9020975690]",
way,974789555,parking_space,,,"POLYGON ((6.6531652 49.7589605, 6.6531369 49.7589726, 6.653178 49.7590126, 6.6532062 49.7590005, 6.6531652 49.7589605))",,"[9020975692, 9020975690, 9020975691, 9020975693, 9020975692]",
way,974789556,parking_space,,,"POLYGON ((6.653197 49.7589468, 6.6531652 49.7589605, 6.6532062 49.7590005, 6.6532381 49.7589869, 6.653197 49.7589468))",,"[9020975694, 9020975692, 9020975693, 9020975696, 9020975694]",
way,974789557,parking_space,,,"POLYGON ((6.653227 49.758934, 6.653197 49.7589468, 6.6532381 49.7589869, 6.6532681 49.7589741, 6.653227 49.758934))",,"[9020975695, 9020975694, 9020975696, 9020975697, 9020975695]",
way,974789558,parking_space,,,"POLYGON ((6.6529301 49.7590611, 6.6528967 49.7590754, 6.6529378 49.7591154, 6.6529712 49.7591012, 6.6529301 49.7590611))",,"[9020975700, 9020975698, 9020975699, 9020975701, 9020975700]",
way,974789559,parking_space,,,"POLYGON ((6.6530007 49.7590885, 6.6530296 49.7590761, 6.6529885 49.7590361, 6.6529596 49.7590485, 6.6530007 49.7590885))",,"[9020975684, 9020975703, 9020975702, 9020975685, 9020975684]",
way,974789560,parking_space,,,"POLYGON ((6.6530193 49.7590229, 6.6529885 49.7590361, 6.6530296 49.7590761, 6.6530604 49.759063, 6.6530193 49.7590229))",,"[9020975704, 9020975702, 9020975703, 9020975706, 9020975704]",
way,974789561,parking_space,,,"POLYGON ((6.653049 49.7590102, 6.6530193 49.7590229, 6.6530604 49.759063, 6.6530901 49.7590503, 6.653049 49.7590102))",,"[9020975705, 9020975704, 9020975706, 9020975707, 9020975705]",
way,974789562,parking_space,,,"POLYGON ((6.6531545 49.7590955, 6.6531225 49.759109, 6.6531653 49.7591515, 6.6531973 49.759138, 6.6531545 49.7590955))",,"[9020975708, 9020975736, 9020975740, 9020975710, 9020975708]",
way,974789563,parking_space,,,"POLYGON ((6.6531973 49.759138, 6.6531653 49.7591515, 6.6532081 49.759194, 6.6532401 49.7591805, 6.6531973 49.759138))",,"[9020975710, 9020975740, 9020975737, 9020975709, 9020975710]",
way,974789564,parking_space,,,"POLYGON ((6.6531866 49.7590821, 6.6531545 49.7590955, 6.6531973 49.759138, 6.6532294 49.7591246, 6.6531866 49.7590821))",,"[9020975711, 9020975708, 9020975710, 9020975713, 9020975711]",
way,974789565,parking_space,,,"POLYGON ((6.6532294 49.7591246, 6.6531973 49.759138, 6.6532401 49.7591805, 6.6532722 49.7591671, 6.6532294 49.7591246))",,"[9020975713, 9020975710, 9020975709, 9020975712, 9020975713]",
way,974789566,parking_space,,,"POLYGON ((6.6532187 49.7590686, 6.6531866 49.7590821, 6.6532294 49.7591246, 6.6532614 49.7591111, 6.6532187 49.7590686))",,"[9020975714, 9020975711, 9020975713, 9020975716, 9020975714]",
way,974789567,parking_space,,,"POLYGON ((6.6532614 49.7591111, 6.6532294 49.7591246, 6.6532722 49.7591671, 6.6533042 49.7591536, 6.6532614 49.7591111))",,"[9020975716, 9020975713, 9020975712, 9020975715, 9020975716]",
way,974789568,parking_space,,,"POLYGON ((6.6532507 49.7590551, 6.6532187 49.7590686, 6.6532614 49.7591111, 6.6532935 49.7590976, 6.6532507 49.7590551))",,"[9020975717, 9020975714, 9020975716, 9020975719, 9020975717]",
way,974789569,parking_space,,,"POLYGON ((6.6532935 49.7590976, 6.6532614 49.7591111, 6.6533042 49.7591536, 6.6533363 49.7591401, 6.6532935 49.7590976))",,"[9020975719, 9020975716, 9020975715, 9020975718, 9020975719]",
way,974789570,parking_space,,,"POLYGON ((6.6532828 49.7590416, 6.6532507 49.7590551, 6.6532935 49.7590976, 6.6533256 49.7590842, 6.6532828 49.7590416))",,"[9020975720, 9020975717, 9020975719, 9020975724, 9020975720]",
way,974789571,parking_space,,,"POLYGON ((6.6533256 49.7590842, 6.6532935 49.7590976, 6.6533363 49.7591401, 6.6533684 49.7591267, 6.6533256 49.7590842))",,"[9020975724, 9020975719, 9020975718, 9020975723, 9020975724]",
way,974789572,parking_space,,,"POLYGON ((6.6533148 49.7590282, 6.6532828 49.7590416, 6.6533256 49.7590842, 6.6533576 49.7590707, 6.6533148 49.7590282))",,"[9020975721, 9020975720, 9020975724, 9020975725, 9020975721]",
way,974789573,parking_space,,,"POLYGON ((6.6533576 49.7590707, 6.6533256 49.7590842, 6.6533684 49.7591267, 6.6534004 49.7591132, 6.6533576 49.7590707))",,"[9020975725, 9020975724, 9020975723, 9020975722, 9020975725]",
way,974789574,parking_space,,,"POLYGON ((6.6530263 49.7591494, 6.6529942 49.7591629, 6.653037 49.7592054, 6.6530691 49.7591919, 6.6530263 49.7591494))",,"[9020975729, 9020975726, 9020975728, 9020975731, 9020975729]",
way,974789575,parking_space,,,"POLYGON ((6.6530691 49.7591919, 6.653037 49.7592054, 6.6530798 49.7592479, 6.6531119 49.7592344, 6.6530691 49.7591919))",,"[9020975731, 9020975728, 9020975727, 9020975730, 9020975731]",
way,974789576,parking_space,,,"POLYGON ((6.6530584 49.7591359, 6.6530263 49.7591494, 6.6530691 49.7591919, 6.6531012 49.7591784, 6.6530584 49.7591359))",,"[9020975732, 9020975729, 9020975731, 9020975734, 9020975732]",
way,974789577,parking_space,,,"POLYGON ((6.6531012 49.7591784, 6.6530691 49.7591919, 6.6531119 49.7592344, 6.653144 49.7592209, 6.6531012 49.7591784))",,"[9020975734, 9020975731, 9020975730, 9020975733, 9020975734]",
way,974789578,parking_space,,,"POLYGON ((6.6530904 49.7591225, 6.6530584 49.7591359, 6.6531012 49.7591784, 6.6531332 49.759165, 6.6530904 49.7591225))",,"[9020975735, 9020975732, 9020975734, 9020975739, 9020975735]",
way,974789579,parking_space,,,"POLYGON ((6.6531332 49.759165, 6.6531012 49.7591784, 6.653144 49.7592209, 6.653176 49.7592075, 6.6531332 49.759165))",,"[9020975739, 9020975734, 9020975733, 9020975738, 9020975739]",
way,974789580,parking_space,,,"POLYGON ((6.6531225 49.759109, 6.6530904 49.7591225, 6.6531332 49.759165, 6.6531653 49.7591515, 6.6531225 49.759109))",,"[9020975736, 9020975735, 9020975739, 9020975740, 9020975736]",
way,974789581,parking_space,,,"POLYGON ((6.6531653 49.7591515, 6.6531332 49.759165, 6.653176 49.7592075, 6.6532081 49.759194, 6.6531653 49.7591515))",,"[9020975740, 9020975739, 9020975738, 9020975737, 9020975740]",
way,974789582,parking_space,,,"POLYGON ((6.6532947 49.7592341, 6.6532626 49.7592476, 6.6533054 49.7592901, 6.6533375 49.7592766, 6.6532947 49.7592341))",,"[9020975741, 9020975769, 9020975773, 9020975743, 9020975741]",
way,974789583,parking_space,,,"POLYGON ((6.6533375 49.7592766, 6.6533054 49.7592901, 6.6533482 49.7593326, 6.6533803 49.7593192, 6.6533375 49.7592766))",,"[9020975743, 9020975773, 9020975770, 9020975742, 9020975743]",
way,974789584,parking_space,,,"POLYGON ((6.6533267 49.7592207, 6.6532947 49.7592341, 6.6533375 49.7592766, 6.6533695 49.7592632, 6.6533267 49.7592207))",,"[9020975744, 9020975741, 9020975743, 9020975746, 9020975744]",
way,974789585,parking_space,,,"POLYGON ((6.6533695 49.7592632, 6.6533375 49.7592766, 6.6533803 49.7593192, 6.6534123 49.7593057, 6.6533695 49.7592632))",,"[9020975746, 9020975743, 9020975742, 9020975745, 9020975746]",
way,974789586,parking_space,,,"POLYGON ((6.6533588 49.7592072, 6.6533267 49.7592207, 6.6533695 49.7592632, 6.6534016 49.7592497, 6.6533588 49.7592072))",,"[9020975747, 9020975744, 9020975746, 9020975749, 9020975747]",
way,974789587,parking_space,,,"POLYGON ((6.6534016 49.7592497, 6.6533695 49.7592632, 6.6534123 49.7593057, 6.6534444 49.7592922, 6.6534016 49.7592497))",,"[9020975749, 9020975746, 9020975745, 9020975748, 9020975749]",
way,974789588,parking_space,,,"POLYGON ((6.6533909 49.7591937, 6.6533588 49.7592072, 6.6534016 49.7592497, 6.6534337 49.7592362, 6.6533909 49.7591937))",,"[9020975750, 9020975747, 9020975749, 9020975752, 9020975750]",
way,974789589,parking_space,,,"POLYGON ((6.6534337 49.7592362, 6.6534016 49.7592497, 6.6534444 49.7592922, 6.6534764 49.7592787, 6.6534337 49.7592362))",,"[9020975752, 9020975749, 9020975748, 9020975751, 9020975752]",
way,974789590,parking_space,,,"POLYGON ((6.6534229 49.7591803, 6.6533909 49.7591937, 6.6534337 49.7592362, 6.6534657 49.7592228, 6.6534229 49.7591803))",,"[9020975753, 9020975750, 9020975752, 9020975757, 9020975753]",
way,974789591,parking_space,,,"POLYGON ((6.6534657 49.7592228, 6.6534337 49.7592362, 6.6534764 49.7592787, 6.6535085 49.7592653, 6.6534657 49.7592228))",,"[9020975757, 9020975752, 9020975751, 9020975756, 9020975757]",
way,974789592,parking_space,,,"POLYGON ((6.653455 49.7591668, 6.6534229 49.7591803, 6.6534657 49.7592228, 6.6534978 49.7592093, 6.653455 49.7591668))",,"[9020975754, 9020975753, 9020975757, 9020975758, 9020975754]",
way,974789593,parking_space,,,"POLYGON ((6.6534978 49.7592093, 6.6534657 49.7592228, 6.6535085 49.7592653, 6.6535406 49.7592518, 6.6534978 49.7592093))",,"[9020975758, 9020975757, 9020975756, 9020975755, 9020975758]",
way,974789594,parking_space,,,"POLYGON ((6.6531665 49.759288, 6.6531344 49.7593015, 6.6531772 49.759344, 6.6532092 49.7593305, 6.6531665 49.759288))",,"[9020975762, 9020975759, 9020975761, 9020975764, 9020975762]",
way,974789595,parking_space,,,"POLYGON ((6.6532092 49.7593305, 6.6531772 49.759344, 6.65322 49.7593865, 6.653252 49.759373, 6.6532092 49.7593305))",,"[9020975764, 9020975761, 9020975760, 9020975763, 9020975764]",
way,974789596,parking_space,,,"POLYGON ((6.6531985 49.7592746, 6.6531665 49.759288, 6.6532092 49.7593305, 6.6532413 49.7593171, 6.6531985 49.7592746))",,"[9020975765, 9020975762, 9020975764, 9020975767, 9020975765]",
way,974789597,parking_space,,,"POLYGON ((6.6532413 49.7593171, 6.6532092 49.7593305, 6.653252 49.759373, 6.6532841 49.7593596, 6.6532413 49.7593171))",,"[9020975767, 9020975764, 9020975763, 9020975766, 9020975767]",
way,974789598,parking_space,,,"POLYGON ((6.6532306 49.7592611, 6.6531985 49.7592746, 6.6532413 49.7593171, 6.6532734 49.7593036, 6.6532306 49.7592611))",,"[9020975768, 9020975765, 9020975767, 9020975772, 9020975768]",
way,974789599,parking_space,,,"POLYGON ((6.6532734 49.7593036, 6.6532413 49.7593171, 6.6532841 49.7593596, 6.6533162 49.7593461, 6.6532734 49.7593036))",,"[9020975772, 9020975767, 9020975766, 9020975771, 9020975772]",
way,974789600,parking_space,,,"POLYGON ((6.6532626 49.7592476, 6.6532306 49.7592611, 6.6532734 49.7593036, 6.6533054 49.7592901, 6.6532626 49.7592476))",,"[9020975769, 9020975768, 9020975772, 9020975773, 9020975769]",
way,974789601,parking_space,,,"POLYGON ((6.6533054 49.7592901, 6.6532734 49.7593036, 6.6533162 49.7593461, 6.6533482 49.7593326, 6.6533054 49.7592901))",,"[9020975773, 9020975772, 9020975771, 9020975770, 9020975773]",
way,974789602,parking_space,,,"POLYGON ((6.6533464 49.7594688, 6.6533144 49.7594823, 6.6533571 49.7595248, 6.6533892 49.7595113, 6.6533464 49.7594688))",,"[9020975775, 9020975774, 9020975804, 9020975785, 9020975775]",
way,974789603,parking_space,,,"POLYGON ((6.6533036 49.7594263, 6.6532716 49.7594398, 6.6533144 49.7594823, 6.6533464 49.7594688, 6.6533036 49.7594263))",,"[9020975794, 9020975803, 9020975774, 9020975775, 9020975794]",
way,974789604,parking_space,,,"POLYGON ((6.6533785 49.7594553, 6.6533464 49.7594688, 6.6533892 49.7595113, 6.6534213 49.7594978, 6.6533785 49.7594553))",,"[9020975776, 9020975775, 9020975785, 9020975786, 9020975776]",
way,974789605,parking_space,,,"POLYGON ((6.6533357 49.7594128, 6.6533036 49.7594263, 6.6533464 49.7594688, 6.6533785 49.7594553, 6.6533357 49.7594128))",,"[9020975795, 9020975794, 9020975775, 9020975776, 9020975795]",
way,974789606,parking_space,,,"POLYGON ((6.6534105 49.7594419, 6.6533785 49.7594553, 6.6534213 49.7594978, 6.6534533 49.7594844, 6.6534105 49.7594419))",,"[9020975777, 9020975776, 9020975786, 9020975787, 9020975777]",
way,974789607,parking_space,,,"POLYGON ((6.6533677 49.7593994, 6.6533357 49.7594128, 6.6533785 49.7594553, 6.6534105 49.7594419, 6.6533677 49.7593994))",,"[9020975796, 9020975795, 9020975776, 9020975777, 9020975796]",
way,974789608,parking_space,,,"POLYGON ((6.6534426 49.7594284, 6.6534105 49.7594419, 6.6534533 49.7594844, 6.6534854 49.7594709, 6.6534426 49.7594284))",,"[9020975778, 9020975777, 9020975787, 9020975788, 9020975778]",
